,Pass 2PT,Receiving Yards,Receptions,Pass Attempts,Rush Attempts,Rush TD,Rush Yards,Pass Yards,Pass Interceptions,Receiving TD,Fumble TD,Away Games,Points,Pass TD,Fumbles Lost,Receiving 2PT,Pass Completions,Year,Week,Rush 2PT,Name,Opponent,Position
24,0.0,-0.03592169137156901,-0.05269011440121072,0.0,0.009689133208615563,-0.03719040016528009,0.04877580913786273,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.051561467089086516,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Richard Rodgers,Bears,TE
25,0.0,-0.03591280581645626,-0.05269011440121072,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.051561467089086516,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Daniel Fells,Cowboys,TE
26,0.0,-0.03589590578442906,-0.05269011440121072,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.051561467089086516,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Gary Barnidge,Jets,TE
27,0.0,-0.03592404419606496,-0.053358413415280685,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156596768492651,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Crockett Gillmore,Broncos,TE
28,0.0,-0.03592549903360687,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156596768492651,0.0,-0.059517167024718355,1.16103489932466,0.0,2015,1,0.0,Coby Fleener,Bills,TE
29,0.0,-0.035924656223052104,-0.05269011440121072,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156596768492651,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Larry Donnell,Cowboys,TE
30,0.0,-0.03592538723285343,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Maxx Williams,Broncos,TE
31,0.0,-0.03592503679026136,-0.05269011440121072,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Benjamin Watson,Cardinals,TE
32,0.0,-0.03592503679026136,-0.05269011440121072,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,-0.9993096305701114,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Jacob Tamme,Eagles,TE
33,0.0,-0.03592548177514816,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Greg Olsen,Jaguars,TE
34,0.0,-0.0359254251820982,-0.053358413415280685,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Malcolm Johnson,Jets,TE
35,0.0,-0.035925164893353456,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,-0.9993096305701114,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Ryan Griffin,Chiefs,TE
36,0.0,-0.03592538723285343,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,-0.9993096305701114,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,C.J. Fiedorowicz,Chiefs,TE
37,0.0,-0.035925164893353456,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Anthony Fasano,Buccaneers,TE
38,0.0,-0.035925451746222595,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Jim Dray,Jets,TE
39,0.0,-0.0359254991871695,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,-0.9993096305701114,-0.05156640082497727,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Clive Walford,Bengals,TE
40,0.0,-0.03592549914692123,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,-0.9993096305701114,-0.05156640082497727,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Levine Toilolo,Eagles,TE
41,0.0,-0.03592549914692123,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,-0.9993096305701114,-0.05156640082497727,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Mychal Rivera,Bengals,TE
42,0.0,-0.03592549903360687,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,-0.9993096305701114,-0.05156640082497727,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Vance McDonald,Min,TE
43,0.0,-0.03592549914692123,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,-0.9993096305701114,-0.05156640082497727,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Jermaine Gresham,Saints,TE
44,0.0,-0.03592549918001425,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156640082497727,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Rhett Ellison,49ers,TE
45,0.0,-0.035925493963838304,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156640082497727,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Ed Dickson,Jaguars,TE
46,0.0,-0.03592549903360687,-0.053358413415280685,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,-0.9993096305701114,-0.05156640082497727,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Owen Daniels,Ravens,TE
47,0.0,-0.03592549872861441,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156640082497727,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,1,0.0,Brent Celek,Falcons,TE
48,0.0,-0.031361039688100376,-0.03772021648604352,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,1.411177145186773,0.0,1.0006908463691024,0.38157364994108295,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Crockett Gillmore,Raiders,TE
49,0.0,-0.015462749775070516,0.0648099167642934,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.024788285561595565,0.0,1.0006908463691024,0.11179215951923026,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Rob Gronkowski,Bills,TE
50,0.0,-0.03247271812204803,-0.03772021648604352,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.024788285561595565,0.0,1.0006908463691024,-0.0006079069924010544,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Anthony Fasano,Browns,TE
51,0.0,-0.03592404419606496,-0.05269011440121072,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.024788285561595565,0.0,-0.9993096305701114,-0.04479858753175758,0.0,-0.059517167024718355,1.16103489932466,0.0,2015,2,0.0,Richard Rodgers,Seahawks,TE
52,0.0,-0.03578945819046547,-0.04930641097207753,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.024788285561595565,0.0,-0.9993096305701114,-0.04479858753175758,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Tyler Eifert,Chargers,TE
53,0.0,-0.03586336880022269,-0.03772021648604352,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.024788285561595565,0.0,1.0006908463691024,-0.04479858753175758,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Eric Ebron,Min,TE
54,0.0,-0.03591833411032165,-0.03772021648604352,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.024788285561595565,0.0,-0.9993096305701114,-0.04796970736061531,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Kyle Rudolph,Lions,TE
55,0.0,-0.03592538723285343,-0.053358413415280685,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.024788285561595565,0.0,-0.9993096305701114,-0.04796970736061531,0.0,-0.059517167024718355,1.16103489932466,0.0,2015,2,0.0,Heath Miller,49ers,TE
56,0.0,-0.03293752776605346,-0.006535274071599811,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,-0.9993096305701114,-0.04979225917703949,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Jordan Reed,Rams,TE
57,0.0,-0.03592076286198711,-0.04930641097207753,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.024788285561595565,0.0,-0.9993096305701114,-0.04979225917703949,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Larry Donnell,Falcons,TE
58,0.0,-0.03387699113203735,-0.04930641097207753,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05077017435884327,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Jacob Tamme,Giants,TE
59,0.0,-0.035925164893353456,-0.053358413415280685,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.024788285561595565,0.0,1.0006908463691024,-0.05077017435884327,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Jake Stoneburner,Jaguars,TE
60,0.0,-0.034769169794546514,-0.006535274071599811,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,-0.9993096305701114,-0.05077017435884327,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Greg Olsen,Texans,TE
61,0.0,-0.035925469839024525,-0.053358413415280685,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.024788285561595565,0.0,1.0006908463691024,-0.05077017435884327,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Virgil Green,Chiefs,TE
62,0.0,-0.03592503679026136,-0.05269011440121072,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.024788285561595565,0.0,-0.9993096305701114,-0.05077017435884327,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Charles Clay,Patriots,TE
63,0.0,-0.03592549803084994,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.024788285561595565,0.0,1.0006908463691024,-0.05125064172796882,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Garrett Graham,Panthers,TE
64,0.0,-0.03536723025234565,-0.03772021648604352,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05125064172796882,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Vernon Davis,Steelers,TE
65,0.0,-0.03536723025234565,-0.05269011440121072,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05125064172796882,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Jordan Cameron,Jaguars,TE
66,0.0,-0.035622374374876996,0.0648099167642934,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05146065374227072,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Jason Witten,Eagles,TE
67,0.0,-0.035681798988118664,-0.053358413415280685,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,-0.9993096305701114,-0.05146065374227072,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,James O'Shaughnessy,Broncos,TE
68,0.0,-0.03555133580178949,-0.04930641097207753,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,-0.9993096305701114,-0.05146065374227072,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Travis Kelce,Broncos,TE
69,0.0,-0.035819554185399116,-0.03772021648604352,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05153867986172825,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Ladarius Green,Bengals,TE
70,0.0,-0.035819554185399116,-0.03772021648604352,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05153867986172825,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Jared Cook,Redskins,TE
71,0.0,-0.035871549483036655,-0.04930641097207753,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05153867986172825,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Chase Coffman,Browns,TE
72,0.0,-0.035805289145081416,-0.04930641097207753,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,-0.9993096305701114,-0.05153867986172825,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Martellus Bennett,Cardinals,TE
73,0.0,-0.035904104382323526,-0.053358413415280685,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.051561467089086516,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Luke Willson,Packers,TE
74,0.0,-0.035919652884282616,-0.053358413415280685,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156596768492651,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Austin Seferian-Jenkins,Saints,TE
75,0.0,-0.03592404419606496,-0.05269011440121072,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156596768492651,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Scott Chandler,Bills,TE
76,0.0,-0.03592538723285343,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Michael Williams,Bills,TE
77,0.0,-0.035925469839024525,-0.053358413415280685,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,-0.9993096305701114,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Benjamin Watson,Buccaneers,TE
78,0.0,-0.035925451746222595,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Craig Stevens,Browns,TE
79,0.0,-0.03592538723285343,-0.05269011440121072,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,-0.9993096305701114,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Mychal Rivera,Ravens,TE
80,0.0,-0.0359254251820982,-0.053358413415280685,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,-0.9993096305701114,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Zach Miller,Cardinals,TE
81,0.0,-0.03592538723285343,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Lance Kendricks,Redskins,TE
82,0.0,-0.03592548177514816,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Jimmy Graham,Packers,TE
83,0.0,-0.03592503679026136,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,C.J. Fiedorowicz,Panthers,TE
84,0.0,-0.03592526194775952,-0.05269011440121072,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,-0.9993096305701114,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Zach Ertz,Cowboys,TE
85,0.0,-0.03592503679026136,-0.05269011440121072,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Owen Daniels,Chiefs,TE
86,0.0,-0.035925489358541667,-0.053358413415280685,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Garrett Celek,Steelers,TE
87,0.0,-0.03592548177514816,-0.053421725953455734,0.0,-0.014647145865235845,-0.03719040016528009,-0.013167253977463982,0.0,0.0,-0.047581387636966496,0.0,1.0006908463691024,-0.05156639405716398,0.0,-0.059517167024718355,-0.022060480141988612,0.0,2015,2,0.0,Blake Bell,Steelers,TE
