,Receiving 2PT,Receptions,Week,Away Games,Pass Interceptions,Fumble TD,Pass TD,Pass 2PT,Points,Year,Pass Completions,Fumbles Lost,Receiving TD,Rush TD,Pass Yards,Rush Attempts,Pass Attempts,Rush 2PT,Receiving Yards,Rush Yards,Name,Opponent,Position
10,-0.04479308591452912,-0.03900315151037089,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.02531236029077381,2014,-0.03320445500854596,-0.07088421258695851,0.09199477702737736,-0.060141641754852315,-0.0100294118713246,-0.06312476302670969,-0.055589021985328856,-0.06733531265686162,-0.027475496097512736,-0.032875089020069866,Chris Johnson,Raiders,RB
11,-0.04479308591452912,-0.03900315151037089,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.02531236029077381,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.04724760011560822,-0.0100294118713246,-0.06325704466246762,-0.055589021985328856,-0.06733531265686162,-0.027476030645025372,-0.032874664769738104,Justin Forsett,Bengals,RB
12,-0.04479308591452912,-0.05072864019283616,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.02534380426374843,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.04724760011560822,-0.0100294118713246,-0.059308709455331905,-0.055589021985328856,-0.06733531265686162,-0.027475984358625145,-0.03287528323212158,Montee Ball,Colts,RB
13,-0.04479308591452912,-0.03900315151037089,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.02536692704794144,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.04724760011560822,-0.0100294118713246,-0.06334780118242209,-0.055589021985328856,-0.06733531265686162,-0.027471319641270236,-0.03287769601528576,Shane Vereen,Dolphins,RB
14,-0.04479308591452912,-0.049928744262671215,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.02536692704794144,2014,-0.03320445500854596,-0.07088421258695851,0.09199477702737736,-0.060141641754852315,-0.0100294118713246,-0.0628805866881655,-0.055589021985328856,-0.06733531265686162,-0.027476064789709823,-0.03287702675052696,C.J. Spiller,Bears,RB
15,-0.04479308591452912,-0.05072864019283616,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.02536692704794144,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.04724760011560822,-0.0100294118713246,-0.06320181395562281,-0.055589021985328856,-0.06733531265686162,-0.02747578938793033,-0.03287761756258627,Ryan Mathews,Cardinals,RB
16,-0.04479308591452912,-0.05084616044797888,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025383501640009496,2014,-0.03320445500854596,-0.07088421258695851,0.09199477702737736,-0.060141641754852315,-0.0100294118713246,-0.06335835580252577,-0.055589021985328856,-0.06733531265686162,-0.02743446800379514,-0.03287780910814799,Antone Smith,Saints,RB
17,-0.04479308591452912,-0.04696799202826922,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025383501640009496,2014,-0.03320445500854596,0.5864895249418638,0.09199477702737736,-0.060141641754852315,-0.0100294118713246,-0.06325704466246762,-0.055589021985328856,-0.06733531265686162,-0.02747585499075011,-0.032876471609744974,Lamar Miller,Patriots,RB
18,-0.04479308591452912,-0.021371322262991013,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025383501640009496,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.0607887106894264,-0.055589021985328856,-0.06733531265686162,-0.027465580029949546,-0.03287365766845859,LeSean McCoy,Jaguars,RB
19,-0.04479308591452912,-0.050849951423951226,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025383501640009496,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.04724760011560822,-0.0100294118713246,-0.06334780118242209,-0.055589021985328856,-0.06733531265686162,-0.027476079384799106,-0.032877224492968704,Carlos Hyde,Cowboys,RB
20,-0.04479308591452912,-0.05084616044797888,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025383501640009496,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.04724760011560822,-0.0100294118713246,-0.0628805866881655,-0.055589021985328856,-0.06733531265686162,-0.027476079101599042,-0.0328771636424786,Joique Bell,Giants,RB
21,-0.04479308591452912,-0.050849951423951226,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025395029139358406,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06269862503757795,-0.055589021985328856,-0.06733531265686162,-0.027476079384799106,-0.03285910044765631,Terrance West,Steelers,RB
22,-0.04479308591452912,-0.05072864019283616,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025395029139358406,2014,-0.03320445500854596,0.5864895249418638,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.05433022319207681,-0.055589021985328856,-0.06733531265686162,-0.027475950711647823,-0.032856120638066935,Arian Foster,Redskins,RB
23,-0.04479308591452912,-0.021371322262991013,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025395029139358406,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06301998380522016,-0.055589021985328856,-0.06733531265686162,-0.027393055743341183,-0.032877332434697565,Giovani Bernard,Ravens,RB
24,-0.04479308591452912,-0.05084616044797888,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025402761406247358,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.04724760011560822,-0.0100294118713246,-0.06335348337462217,-0.055589021985328856,-0.06733531265686162,-0.027476079384708484,-0.03287772413585663,Jacquizz Rodgers,Saints,RB
25,-0.04479308591452912,-0.050849951423951226,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025402761406247358,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06301998380522016,-0.055589021985328856,-0.06733531265686162,-0.027476079384799106,-0.032866134314431236,Alfred Morris,Texans,RB
26,-0.04479308591452912,-0.021371322262991013,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025407723719893142,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06334780118242209,-0.055589021985328856,-0.06733531265686162,-0.027416597694948575,-0.03287775557819504,Pierre Thomas,Falcons,RB
27,-0.04479308591452912,-0.049928744262671215,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025407723719893142,2014,-0.03320445500854596,-0.07088421258695851,0.09199477702737736,-0.060141641754852315,-0.0100294118713246,-0.06335837530733789,-0.055589021985328856,-0.06733531265686162,-0.027475709267142302,-0.03287780913374522,Stepfan Taylor,Chargers,RB
28,-0.04479308591452912,-0.050849951423951226,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025407723719893142,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.04724760011560822,-0.0100294118713246,-0.06335348337462217,-0.055589021985328856,-0.06733531265686162,-0.027476079384799106,-0.032877776941244385,Khiry Robinson,Falcons,RB
29,-0.04479308591452912,-0.05072864019283616,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025407723719893142,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.0607887106894264,-0.055589021985328856,-0.06733531265686162,-0.02747590814454806,-0.03287336947929843,Adrian Peterson,Rams,RB
30,-0.04479308591452912,-0.03900315151037089,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025407723719893142,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06335822304396589,-0.055589021985328856,-0.06733531265686162,-0.027323767591875246,-0.03287780771890039,Ahmad Bradshaw,Broncos,RB
31,-0.04479308591452912,-0.050849951423951226,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025410737436574408,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06301998380522016,-0.055589021985328856,-0.06733531265686162,-0.027476079384799106,-0.032874189161801945,DeAngelo Williams,Buccaneers,RB
32,-0.04479308591452912,-0.049928744262671215,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025410737436574408,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06334780118242209,-0.055589021985328856,-0.06733531265686162,-0.027476045736734296,-0.03287622901039117,Fred Jackson,Bears,RB
33,-0.04479308591452912,-0.050849951423951226,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025410737436574408,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.0628805866881655,-0.055589021985328856,-0.06733531265686162,-0.027476079384799106,-0.03287443366248082,Shonn Greene,Chiefs,RB
34,-0.04479308591452912,-0.05084616044797888,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025410737436574408,2014,-0.03320445500854596,-0.07088421258695851,0.09199477702737736,-0.060141641754852315,-0.0100294118713246,-0.06335837593652537,-0.055589021985328856,-0.06733531265686162,-0.027476010567182785,-0.032877809139591686,Derrick Coleman,Packers,RB
35,-0.04479308591452912,-0.05084616044797888,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025412442647735897,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.04724760011560822,-0.0100294118713246,-0.06335837530733789,-0.055589021985328856,-0.06733531265686162,-0.027476079384708484,-0.03287780913958981,Darrel Young,Texans,RB
36,-0.04479308591452912,-0.05072864019283616,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025412442647735897,2014,-0.03320445500854596,0.5864895249418638,0.09199477702737736,-0.060141641754852315,-0.0100294118713246,-0.06335773164853811,-0.055589021985328856,-0.06733531265686162,-0.02747607641523117,-0.032877808674059567,Bobby Rainey,Panthers,RB
37,-0.04479308591452912,-0.050849951423951226,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025412442647735897,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.04724760011560822,-0.0100294118713246,-0.06335837530733789,-0.055589021985328856,-0.06733531265686162,-0.027476079384799106,-0.03287780913953182,John Kuhn,Seahawks,RB
38,-0.04479308591452912,-0.050849951423951226,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025412442647735897,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06269862503757795,-0.055589021985328856,-0.06733531265686162,-0.027476079384799106,-0.032875466189155184,Frank Gore,Cowboys,RB
39,-0.04479308591452912,-0.03900315151037089,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025412442647735897,2014,-0.03320445500854596,0.5864895249418638,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06312476302670969,-0.055589021985328856,-0.06733531265686162,-0.027474779029142735,-0.03287702675052696,Andre Ellington,Chargers,RB
40,-0.04479308591452912,-0.050849951423951226,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025412442647735897,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06335640972562677,-0.055589021985328856,-0.06733531265686162,-0.027476079384799106,-0.03287635435170679,Anthony Dixon,Bears,RB
41,-0.04479308591452912,-0.050849951423951226,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025412442647735897,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.04724760011560822,-0.0100294118713246,-0.06335773164853811,-0.055589021985328856,-0.06733531265686162,-0.027476079384799106,-0.03287780912504381,LeGarrette Blount,Browns,RB
42,-0.04479308591452912,-0.049928744262671215,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025413320838092678,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06335348337462217,-0.055589021985328856,-0.06733531265686162,-0.02747348489600355,-0.03287780315281027,Trent Richardson,Broncos,RB
43,-0.04479308591452912,-0.050849951423951226,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025413320838092678,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06335837530733789,-0.055589021985328856,-0.06733531265686162,-0.027476079384799106,-0.03287695010189354,Jorvorskie Lane,Panthers,RB
44,-0.04479308591452912,-0.05084616044797888,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025413320838092678,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06320181395562281,-0.055589021985328856,-0.06733531265686162,-0.027476079384799106,-0.032877097827580956,Steven Jackson,Saints,RB
45,-0.04479308591452912,-0.05072864019283616,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025413320838092678,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06335773164853811,-0.055589021985328856,-0.06733531265686162,-0.027476010567182785,-0.03287742380980488,Roy Helu,Texans,RB
46,-0.04479308591452912,-0.05072864019283616,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025413320838092678,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06246501967801212,-0.055589021985328856,-0.06733531265686162,-0.027476010567182785,-0.03287756463339187,Toby Gerhart,Eagles,RB
47,-0.04479308591452912,-0.04696799202826922,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025413320838092678,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06335640972562677,-0.055589021985328856,-0.06733531265686162,-0.02747387722107682,-0.032877801498772945,Benny Cunningham,Min,RB
48,-0.04479308591452912,-0.021371322262991013,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025413320838092678,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06332122304457291,-0.055589021985328856,-0.06733531265686162,-0.027450480341762395,-0.03287780771890039,Reggie Bush,Giants,RB
49,-0.04479308591452912,-0.050849951423951226,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.02541371754373439,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06335348337462217,-0.055589021985328856,-0.06733531265686162,-0.027476079384799106,-0.032877592387794356,Ben Tate,Steelers,RB
50,-0.04479308591452912,-0.05072864019283616,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.02541371754373439,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06334780118242209,-0.055589021985328856,-0.06733531265686162,-0.027476064789709823,-0.03287767940611878,James Starks,Seahawks,RB
51,-0.04479308591452912,-0.05084616044797888,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.02541371754373439,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06325704466246762,-0.055589021985328856,-0.06733531265686162,-0.02747607641523117,-0.03287753410602449,Zac Stacy,Min,RB
52,-0.04479308591452912,-0.049928744262671215,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.02541371754373439,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06320181395562281,-0.055589021985328856,-0.06733531265686162,-0.027476064789709823,-0.03287772413585663,Eddie Lacy,Seahawks,RB
53,-0.04479308591452912,-0.05072864019283616,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025413865010229474,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06335835580252577,-0.055589021985328856,-0.06733531265686162,-0.027476064789709823,-0.03287779709803585,Leon Washington,Chiefs,RB
54,-0.04479308591452912,-0.049928744262671215,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025413865010229474,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06332122304457291,-0.055589021985328856,-0.06733531265686162,-0.027475950711647823,-0.03287780315281027,Jonathan Stewart,Buccaneers,RB
55,-0.04479308591452912,-0.05084616044797888,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025413865010229474,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06332122304457291,-0.055589021985328856,-0.06733531265686162,-0.027475950711647823,-0.0328777707659149,Dexter McCluster,Chiefs,RB
56,-0.04479308591452912,-0.050849951423951226,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.02541390485072943,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06335348337462217,-0.055589021985328856,-0.06733531265686162,-0.027476079384799106,-0.03287778229466362,Robert Turbin,Packers,RB
57,-0.04479308591452912,-0.050849951423951226,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.02541390485072943,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06335348337462217,-0.055589021985328856,-0.06733531265686162,-0.027476079384799106,-0.03287779086938472,Bishop Sankey,Chiefs,RB
58,-0.04479308591452912,-0.05072864019283616,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.02541390485072943,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06333775872093327,-0.055589021985328856,-0.06733531265686162,-0.02747607786168118,-0.032877801498772945,Stevan Ridley,Dolphins,RB
59,-0.04479308591452912,-0.05072864019283616,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.02541390485072943,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06332122304457291,-0.055589021985328856,-0.06733531265686162,-0.027476056834642593,-0.03287780883828633,Maurice Jones-Drew,Jets,RB
60,-0.04479308591452912,-0.05072864019283616,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.02541390485072943,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06335835580252577,-0.055589021985328856,-0.06733531265686162,-0.02747590814454806,-0.03287780771890039,Devonta Freeman,Saints,RB
61,-0.04479308591452912,-0.05072864019283616,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.02541390485072943,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06334780118242209,-0.055589021985328856,-0.06733531265686162,-0.02747607641523117,-0.03287780315281027,Jonathan Dwyer,Chargers,RB
62,-0.04479308591452912,-0.049928744262671215,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.02541390485072943,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06335837593652537,-0.055589021985328856,-0.06733531265686162,-0.027475709267142302,-0.032877809139591686,Lance Dunbar,49ers,RB
63,-0.04479308591452912,-0.04696799202826922,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.02541390485072943,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06334780118242209,-0.055589021985328856,-0.06733531265686162,-0.027476010567182785,-0.032877804507134345,Jamaal Charles,Titans,RB
64,-0.04479308591452912,-0.050849951423951226,1,-1.00280730450064,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.02541390485072943,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06335773164853811,-0.055589021985328856,-0.06733531265686162,-0.027476079384799106,-0.03287778229466362,C.J. Anderson,Colts,RB
65,-0.04479308591452912,-0.05072864019283616,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025413910704073023,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06334780118242209,-0.055589021985328856,-0.06733531265686162,-0.02747607868010672,-0.03287780883828633,Mike Tolbert,Buccaneers,RB
66,-0.04479308591452912,-0.05084616044797888,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025413910704073023,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06335773164853811,-0.055589021985328856,-0.06733531265686162,-0.02747607868010672,-0.03287780771890039,Darren McFadden,Jets,RB
67,-0.04479308591452912,-0.050849951423951226,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025413910704073023,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06335773164853811,-0.055589021985328856,-0.06733531265686162,-0.027476079384799106,-0.032877804507134345,Jeremy Hill,Ravens,RB
68,-0.04479308591452912,-0.05084616044797888,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025413910704073023,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06335835580252577,-0.055589021985328856,-0.06733531265686162,-0.027476079101599042,-0.032877808952504764,Matt Asiata,Rams,RB
69,-0.04479308591452912,-0.05084616044797888,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025413910892890558,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06335348337462217,-0.055589021985328856,-0.06733531265686162,-0.02747607868010672,-0.03287780913374522,Danny Woodhead,Cardinals,RB
70,-0.04479308591452912,-0.050849951423951226,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025413910892890558,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06335640972562677,-0.055589021985328856,-0.06733531265686162,-0.027476079384799106,-0.03287780902911873,Andre Williams,Lions,RB
71,-0.04479308591452912,-0.05084616044797888,1,0.9972005543956046,-0.014152045525279001,0.0,-0.028312598015950877,0.0,-0.025413910892890558,2014,-0.03320445500854596,-0.07088421258695851,-0.029224726000253918,-0.060141641754852315,-0.0100294118713246,-0.06335822304396589,-0.055589021985328856,-0.06733531265686162,-0.027476079101599042,-0.03287780912504381,Jordan Todman,Eagles,RB
