,Touchdowns,Blocks,Year,Sack,Away Games,Point After,Total Yards,Week,Points,Interception,Safety,Fumble Returns,Pass Yards Allowed,Rush Yards Allowed,Team,Opponent,Position
1028,-0.08308494018672784,-0.067557694698463,2010,-0.06654523566876148,1.0,-0.134375720665487,-0.1756000609342142,1,-0.04291119248846805,-0.035253242134955266,-0.18210906878047933,-0.08958838004605224,-0.12399044849499084,-0.07854333409435917,Lions,Bears,DST
1029,-0.018167472205643787,-0.067557694698463,2010,-0.06657343811408488,-1.0,-0.13437572107913007,-0.17560006093421426,1,-0.04291119248846805,-0.035450620198491864,-0.18210906878047933,-0.09990999358871173,-0.12399044849499123,-0.07854333409435887,Redskins,Cowboys,DST
1030,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,-1.0,-0.13437572097571931,-0.17560006093421432,1,-0.042911192983170046,-0.035253242134955266,-0.18210906878047933,-0.09474918681738198,-0.12399044849499143,-0.0785433340943667,Jets,Ravens,DST
1031,-0.08308494018672784,-0.067557694698463,2010,-0.06654523566876148,-1.0,-0.13437572087230854,-0.17560006093421432,1,-0.042911192983170046,-0.035253242134955266,-0.18210906878047933,-0.09990999358871173,-0.1239904484949918,-0.0785433340943541,Titans,Raiders,DST
1032,-0.018167472205643787,-0.067557694698463,2010,-0.06656403729897709,-1.0,-0.13437572083783828,-0.17560006093421426,1,-0.04291119347787204,-0.035450620198491864,-0.18210906878047933,-0.09990999358871173,-0.12399044849499122,-0.07854333409435801,Chiefs,Chargers,DST
1033,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,-1.0,-0.13437572073442752,-0.17560006093421426,1,-0.04291119347787204,-0.035450620198491864,-0.18210906878047933,-0.0844275732747225,-0.12399044849499127,-0.07854333409435757,Rams,Cardinals,DST
1034,-0.08308494018672784,0.3449240392015223,2010,-0.06657343811408488,1.0,-0.1343757202518439,-0.17560006093421426,1,-0.042911193972574035,-0.034858486007882085,4.997882220975377,-0.09990999358871173,-0.1239904484949913,-0.07854333409435671,Panthers,Giants,DST
1035,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,-1.0,-0.13437572083783828,-0.17560006093421443,1,-0.04291119446727603,-0.035253242134955266,-0.18210906878047933,-0.09474918681738198,-0.1239904484949918,-0.0785433340943709,Bears,Lions,DST
1036,-0.08308494018672784,-0.067557694698463,2010,-0.06652643403854587,1.0,-0.13437572063101674,-0.17560006093421432,1,-0.04291119446727603,-0.035450620198491864,-0.18210906878047933,-0.09990999358871173,-0.12399044849499169,-0.07854333409435221,Packers,Eagles,DST
1037,-0.08308494018672784,-0.067557694698463,2010,-0.06655463648386928,1.0,-0.13437572097571931,-0.17560006093421443,1,-0.04291119446727603,-0.035450620198491864,4.997882220975377,-0.10507080036004147,-0.12399044849499194,-0.07854333409436656,Dolphins,Bills,DST
1038,-0.08308494018672784,0.3449240392015223,2010,-0.06657343811408488,-1.0,-0.13437572101018957,-0.17560006093421435,1,-0.04291119446727603,-0.035253242134955266,-0.18210906878047933,-0.10507080036004147,-0.12399044849499172,-0.07854333409436062,Saints,Min,DST
1039,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,1.0,-0.13437572101018957,-0.17560006093421443,1,-0.042911194961978025,-0.035450620198491864,-0.18210906878047933,-0.09990999358871173,-0.12399044849499218,-0.07854333409435699,Ravens,Jets,DST
1040,-0.08308494018672784,-0.067557694698463,2010,-0.06655463648386928,1.0,-0.13437572073442752,-0.17560006093421432,1,-0.042911194961978025,-0.035253242134955266,-0.18210906878047933,-0.09990999358871173,-0.1239904484949917,-0.07854333409435656,Browns,Buccaneers,DST
1041,-0.08308494018672784,-0.067557694698463,2010,-0.06655463648386928,-1.0,-0.13437572073442752,-0.1756000609342143,1,-0.042911194961978025,-0.035253242134955266,-0.18210906878047933,-0.09990999358871173,-0.12399044849499123,-0.0785433340943609,Jaguars,Broncos,DST
1042,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,-1.0,-0.13437572101018957,-0.17560006093421432,1,-0.042911194961978025,-0.035253242134955266,-0.18210906878047933,-0.10507080036004147,-0.12399044849499141,-0.0785433340943654,Steelers,Falcons,DST
1043,-0.08308494018672784,-0.067557694698463,2010,-0.06658283892919269,-1.0,-0.13437572083783828,-0.1756000609342143,1,-0.04291119545668002,-0.035055864071418676,-0.18210906878047933,-0.09990999358871173,-0.12399044849499141,-0.07854333409435874,Buccaneers,Browns,DST
1044,-0.08308494018672784,-0.067557694698463,2010,-0.06655463648386928,1.0,-0.13437572080336802,-0.1756000609342143,1,-0.042911195951382014,-0.035253242134955266,-0.18210906878047933,-0.10507080036004147,-0.12399044849499151,-0.07854333409435307,Falcons,Steelers,DST
1045,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,1.0,-0.13437572087230854,-0.17560006093421435,1,-0.04291119644608401,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499175,-0.0785433340943609,Cowboys,Redskins,DST
1046,-0.08308494018672784,-0.067557694698463,2010,-0.06655463648386928,-1.0,-0.13437572038972495,-0.17560006093421432,1,-0.04291119644608401,-0.035055864071418676,-0.18210906878047933,-0.10507080036004147,-0.1239904484949917,-0.07854333409435467,Eagles,Packers,DST
1047,-0.08308494018672784,-0.067557694698463,2010,-0.06655463648386928,-1.0,-0.13437572080336802,-0.17560006093421432,1,-0.042911196940786,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499172,-0.07854333409435467,Bills,Dolphins,DST
1048,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,-1.0,-0.1343757204931357,-0.1756000609342142,1,-0.04291119793018999,-0.035450620198491864,-0.18210906878047933,-0.09990999358871173,-0.1239904484949906,-0.07854333409436742,Texans,Colts,DST
1049,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,1.0,-0.13437572083783828,-0.17560006093421432,1,-0.04291119793018999,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499144,-0.07854333409436236,Vikings,Saints,DST
1050,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,1.0,-0.13437572014843316,-0.1756000609342143,1,-0.04291119842489199,-0.035253242134955266,-0.18210906878047933,-0.10507080036004147,-0.12399044849499201,-0.07854333409433656,Colts,Texans,DST
1051,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,1.0,-0.13437572001055212,-0.1756000609342143,1,-0.04291119842489199,-0.035450620198491864,-0.18210906878047933,-0.09990999358871173,-0.12399044849499183,-0.0785433340943441,Raiders,Titans,DST
1052,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,1.0,-0.1343757202518439,-0.17560006093421435,1,-0.04291119891959399,-0.035253242134955266,-0.18210906878047933,-0.10507080036004147,-0.12399044849499172,-0.07854333409436265,49ers,Seahawks,DST
1053,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,1.0,-0.1343757204931357,-0.17560006093421432,1,-0.042911199414295984,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499172,-0.07854333409435438,Broncos,Jaguars,DST
1054,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,1.0,-0.13437572059654648,-0.1756000609342144,1,-0.042911199414295984,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499218,-0.07854333409435424,Chargers,Chiefs,DST
1055,-0.08308494018672784,-0.067557694698463,2010,-0.06658283892919269,1.0,-0.13437572001055212,-0.17560006093421426,1,-0.04291120040369997,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.1239904484949913,-0.07854333409435671,Bengals,Patriots,DST
1056,-0.018167472205643787,-0.067557694698463,2010,-0.06654523566876148,1.0,-0.13437572094124905,-0.17560006093421437,2,-0.042911185067938125,-0.034858486007882085,-0.18210906878047933,-0.0844275732747225,-0.1239904484949916,-0.07854333409436713,Steelers,Titans,DST
1057,-0.018167472205643787,-0.067557694698463,2010,-0.06655463648386928,1.0,-0.13437572097571931,-0.1756000609342143,2,-0.04291118853085209,-0.034858486007882085,-0.18210906878047933,-0.09990999358871173,-0.12399044849499154,-0.0785433340943512,Dolphins,Min,DST
1058,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,-1.0,-0.13437572087230854,-0.1756000609342143,2,-0.04291119001495807,-0.03466110794434549,-0.18210906878047933,-0.09474918681738198,-0.12399044849499122,-0.07854333409436351,Chargers,Jaguars,DST
1059,-0.018167472205643787,-0.067557694698463,2010,-0.06654523566876148,-1.0,-0.13437572083783828,-0.17560006093421435,2,-0.04291119050966007,-0.035253242134955266,-0.18210906878047933,-0.09474918681738198,-0.12399044849499184,-0.07854333409435642,Colts,Giants,DST
1060,-0.08308494018672784,-0.067557694698463,2010,-0.06654523566876148,1.0,-0.13437572107913007,-0.17560006093421432,2,-0.04291119199376606,-0.035055864071418676,-0.18210906878047933,-0.09990999358871173,-0.12399044849499175,-0.07854333409435656,Buccaneers,Panthers,DST
1061,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,-1.0,-0.13437572097571931,-0.17560006093421435,2,-0.04291119248846805,-0.03466110794434549,-0.18210906878047933,-0.10507080036004147,-0.1239904484949918,-0.07854333409435801,Bengals,Ravens,DST
1062,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,-1.0,-0.13437572107913007,-0.17560006093421435,2,-0.042911192983170046,-0.034858486007882085,-0.18210906878047933,-0.10507080036004147,-0.1239904484949918,-0.07854333409435671,Falcons,Cardinals,DST
1063,-0.08308494018672784,-0.067557694698463,2010,-0.06654523566876148,-1.0,-0.13437572107913007,-0.1756000609342144,2,-0.042911192983170046,-0.035055864071418676,-0.18210906878047933,-0.10507080036004147,-0.12399044849499218,-0.07854333409435584,Packers,Bills,DST
1064,-0.018167472205643787,-0.067557694698463,2010,-0.06657343811408488,1.0,-0.13437572083783828,-0.17560006093421432,2,-0.042911192983170046,-0.035253242134955266,-0.18210906878047933,-0.09990999358871173,-0.12399044849499144,-0.07854333409436323,Chiefs,Browns,DST
1065,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,-1.0,-0.13437572083783828,-0.1756000609342143,2,-0.042911193972574035,-0.034858486007882085,-0.18210906878047933,-0.09990999358871173,-0.12399044849499144,-0.07854333409435801,Broncos,Seahawks,DST
1066,-0.08308494018672784,-0.067557694698463,2010,-0.06658283892919269,1.0,-0.13437572056207622,-0.17560006093421424,2,-0.042911194961978025,-0.035055864071418676,4.997882220975377,-0.09474918681738198,-0.12399044849499123,-0.07854333409435323,Saints,49ers,DST
1067,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,-1.0,-0.13437572083783828,-0.17560006093421432,2,-0.042911194961978025,-0.035055864071418676,-0.18210906878047933,-0.09990999358871173,-0.12399044849499138,-0.07854333409436627,Jets,Patriots,DST
1068,-0.08308494018672784,-0.067557694698463,2010,-0.06658283892919269,1.0,-0.13437572063101674,-0.17560006093421424,2,-0.04291119545668002,-0.035055864071418676,-0.18210906878047933,-0.09990999358871173,-0.12399044849499082,-0.07854333409436859,Bears,Cowboys,DST
1069,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,-1.0,-0.13437572083783828,-0.17560006093421437,2,-0.04291119545668002,-0.035450620198491864,-0.18210906878047933,-0.09474918681738198,-0.12399044849499197,-0.07854333409435642,Vikings,Dolphins,DST
1070,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,1.0,-0.13437572076889776,-0.17560006093421424,2,-0.04291119545668002,-0.035055864071418676,-0.18210906878047933,-0.10507080036004147,-0.12399044849499143,-0.07854333409434873,Rams,Raiders,DST
1071,-0.08308494018672784,-0.067557694698463,2010,-0.06654523566876148,-1.0,-0.134375720665487,-0.17560006093421446,2,-0.04291119545668002,-0.035450620198491864,-0.18210906878047933,-0.09990999358871173,-0.12399044849499236,-0.07854333409435844,Titans,Steelers,DST
1072,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,-1.0,-0.13437572076889776,-0.17560006093421432,2,-0.042911195951382014,-0.035055864071418676,-0.18210906878047933,-0.10507080036004147,-0.12399044849499169,-0.07854333409435352,Browns,Chiefs,DST
1073,-0.08308494018672784,0.3449240392015223,2010,-0.06657343811408488,1.0,-0.13437572001055212,-0.17560006093421418,2,-0.042911195951382014,-0.035055864071418676,-0.18210906878047933,-0.09990999358871173,-0.12399044849499102,-0.07854333409435192,Jaguars,Chargers,DST
1074,-0.08308494018672784,-0.067557694698463,2010,-0.06655463648386928,-1.0,-0.13437572083783828,-0.17560006093421437,2,-0.042911195951382014,-0.035253242134955266,-0.18210906878047933,-0.10507080036004147,-0.12399044849499184,-0.07854333409436294,Raiders,Rams,DST
1075,-0.018167472205643787,-0.067557694698463,2010,-0.06657343811408488,-1.0,-0.13437572038972495,-0.17560006093421432,2,-0.04291119644608401,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499127,-0.0785433340943683,Cowboys,Bears,DST
1076,-0.08308494018672784,-0.067557694698463,2010,-0.06653583485365368,-1.0,-0.13437572028631417,-0.17560006093421415,2,-0.042911196940786,-0.035253242134955266,-0.18210906878047933,-0.10507080036004147,-0.12399044849499039,-0.0785433340943654,Redskins,Texans,DST
1077,-0.08308494018672784,0.3449240392015223,2010,-0.06655463648386928,1.0,-0.13437572038972495,-0.17560006093421424,2,-0.042911197435488,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499066,-0.0785433340943712,Texans,Redskins,DST
1078,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,1.0,-0.13437572021737365,-0.1756000609342142,2,-0.042911197435488,-0.035055864071418676,-0.18210906878047933,-0.10507080036004147,-0.12399044849499101,-0.07854333409435714,Eagles,Lions,DST
1079,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,1.0,-0.13437572080336802,-0.17560006093421435,2,-0.04291119793018999,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499175,-0.07854333409436018,Ravens,Bengals,DST
1080,-0.08308494018672784,-0.067557694698463,2010,-0.06653583485365368,-1.0,-0.1343757201139629,-0.17560006093421424,2,-0.04291119793018999,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499136,-0.07854333409435033,Lions,Eagles,DST
1081,-0.08308494018672784,-0.067557694698463,2010,-0.06658283892919269,-1.0,-0.13437572063101674,-0.17560006093421432,2,-0.04291119842489199,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499165,-0.07854333409436004,Panthers,Buccaneers,DST
1082,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,1.0,-0.13437571990714134,-0.1756000609342142,2,-0.04291119891959399,-0.035450620198491864,-0.18210906878047933,-0.09990999358871173,-0.12399044849499145,-0.07854333409434178,Cardinals,Falcons,DST
1083,-0.08308494018672784,-0.067557694698463,2010,-0.06655463648386928,1.0,-0.1343757203552547,-0.1756000609342143,2,-0.04291119891959399,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499156,-0.0785433340943541,Patriots,Jets,DST
1084,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,1.0,-0.13437572001055212,-0.17560006093421424,2,-0.04291119891959399,-0.035450620198491864,-0.18210906878047933,-0.09990999358871173,-0.12399044849499134,-0.07854333409435062,Giants,Colts,DST
1085,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,-1.0,-0.13437572045866544,-0.17560006093421432,2,-0.04291119891959399,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499141,-0.07854333409436656,49ers,Saints,DST
1086,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,1.0,-0.1343757202518439,-0.17560006093421426,2,-0.04291119990899798,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.1239904484949911,-0.07854333409436438,Seahawks,Broncos,DST
1087,-0.08308494018672784,-0.067557694698463,2010,-0.06658283892919269,1.0,-0.13437572014843316,-0.1756000609342143,2,-0.04291120040369997,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499131,-0.07854333409436062,Bills,Packers,DST
1088,0.04674999577544027,-0.067557694698463,2010,-0.06654523566876148,-1.0,-0.13437572063101674,-0.17560006093421415,3,-0.04291118556264012,-0.035055864071418676,-0.18210906878047933,-0.08958838004605224,-0.12399044849499057,-0.0785433340943609,Seahawks,Chargers,DST
1089,-0.018167472205643787,-0.067557694698463,2010,-0.06654523566876148,1.0,-0.13437572087230854,-0.17560006093421432,3,-0.04291119001495807,-0.035253242134955266,-0.18210906878047933,-0.09990999358871173,-0.12399044849499144,-0.07854333409436294,Steelers,Buccaneers,DST
1090,-0.08308494018672784,-0.067557694698463,2010,-0.06651703322343808,1.0,-0.1343757212170111,-0.1756000609342144,3,-0.04291119100436207,-0.035253242134955266,-0.18210906878047933,-0.10507080036004147,-0.12399044849499222,-0.07854333409435366,Eagles,Jaguars,DST
1091,-0.08308494018672784,-0.067557694698463,2010,-0.06654523566876148,1.0,-0.13437572087230854,-0.1756000609342143,3,-0.04291119199376606,-0.035055864071418676,-0.18210906878047933,-0.09990999358871173,-0.1239904484949915,-0.07854333409435584,Cowboys,Texans,DST
1092,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,1.0,-0.13437572097571931,-0.17560006093421418,3,-0.04291119199376606,-0.035055864071418676,4.997882220975377,-0.09990999358871173,-0.12399044849499084,-0.07854333409435829,Titans,Giants,DST
1093,-0.018167472205643787,0.3449240392015223,2010,-0.06658283892919269,-1.0,-0.13437572073442752,-0.17560006093421426,3,-0.04291119248846805,-0.035253242134955266,-0.18210906878047933,-0.09990999358871173,-0.12399044849499105,-0.07854333409436468,Bears,Packers,DST
1094,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,1.0,-0.13437572107913007,-0.17560006093421435,3,-0.04291119248846805,-0.035253242134955266,-0.18210906878047933,-0.08958838004605224,-0.12399044849499165,-0.07854333409436119,Bengals,Panthers,DST
1095,-0.08308494018672784,-0.067557694698463,2010,-0.06653583485365368,-1.0,-0.13437572097571931,-0.17560006093421435,3,-0.04291119347787204,-0.035253242134955266,-0.18210906878047933,-0.10507080036004147,-0.12399044849499154,-0.07854333409436758,Chiefs,49ers,DST
1096,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,-1.0,-0.13437572097571931,-0.17560006093421432,3,-0.04291119347787204,-0.035055864071418676,-0.18210906878047933,-0.09990999358871173,-0.12399044849499143,-0.07854333409436468,Vikings,Lions,DST
1097,-0.018167472205643787,-0.067557694698463,2010,-0.06655463648386928,-1.0,-0.13437572052760596,-0.1756000609342143,3,-0.04291119446727603,-0.035253242134955266,-0.18210906878047933,-0.10507080036004147,-0.12399044849499143,-0.07854333409435453,Cardinals,Raiders,DST
1098,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,1.0,-0.13437572087230854,-0.17560006093421415,3,-0.04291119446727603,-0.035253242134955266,-0.18210906878047933,-0.09990999358871173,-0.12399044849499037,-0.07854333409436699,Colts,Broncos,DST
1099,-0.08308494018672784,0.3449240392015223,2010,-0.06657343811408488,-1.0,-0.13437572076889776,-0.1756000609342143,3,-0.042911194961978025,-0.035253242134955266,-0.18210906878047933,-0.09990999358871173,-0.12399044849499143,-0.07854333409435699,Rams,Redskins,DST
1100,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,1.0,-0.1343757204931357,-0.17560006093421426,3,-0.042911195951382014,-0.035055864071418676,-0.18210906878047933,-0.09990999358871173,-0.12399044849499088,-0.07854333409436758,Falcons,Saints,DST
1101,-0.018167472205643787,-0.067557694698463,2010,-0.06657343811408488,1.0,-0.13437572001055212,-0.1756000609342142,3,-0.042911195951382014,-0.035450620198491864,-0.18210906878047933,-0.09990999358871173,-0.12399044849499137,-0.07854333409434482,Bills,Patriots,DST
1102,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,-1.0,-0.13437572063101674,-0.17560006093421432,3,-0.042911195951382014,-0.035055864071418676,-0.18210906878047933,-0.10507080036004147,-0.12399044849499163,-0.07854333409435642,Panthers,Bengals,DST
1103,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,1.0,-0.1343757204931357,-0.1756000609342143,3,-0.042911195951382014,-0.035055864071418676,-0.18210906878047933,-0.09990999358871173,-0.12399044849499163,-0.07854333409434729,Lions,Min,DST
1104,-0.08308494018672784,-0.067557694698463,2010,-0.06655463648386928,1.0,-0.13437572063101674,-0.17560006093421432,3,-0.042911195951382014,-0.035253242134955266,-0.18210906878047933,-0.10507080036004147,-0.12399044849499156,-0.07854333409436265,Packers,Bears,DST
1105,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,1.0,-0.1343757204931357,-0.17560006093421437,3,-0.042911195951382014,-0.035253242134955266,-0.18210906878047933,-0.09474918681738198,-0.12399044849499197,-0.07854333409435656,Raiders,Cardinals,DST
1106,-0.08308494018672784,-0.067557694698463,2010,-0.06655463648386928,1.0,-0.13437572038972495,-0.17560006093421435,3,-0.04291119644608401,-0.035253242134955266,4.997882220975377,-0.10507080036004147,-0.12399044849499155,-0.07854333409436395,Chargers,Seahawks,DST
1107,-0.08308494018672784,0.3449240392015223,2010,-0.06656403729897709,1.0,-0.13437572052760596,-0.1756000609342142,3,-0.042911196940786,-0.035253242134955266,-0.18210906878047933,-0.10507080036004147,-0.1239904484949909,-0.07854333409436164,Jets,Dolphins,DST
1108,-0.08308494018672784,0.3449240392015223,2010,-0.06657343811408488,1.0,-0.13437572028631417,-0.1756000609342143,3,-0.042911196940786,-0.035253242134955266,-0.18210906878047933,-0.09990999358871173,-0.12399044849499143,-0.07854333409435453,Redskins,Rams,DST
1109,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,-1.0,-0.13437572073442752,-0.17560006093421432,3,-0.042911197435488,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499187,-0.07854333409434873,Ravens,Browns,DST
1110,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,-1.0,-0.13437572028631417,-0.17560006093421426,3,-0.04291119793018999,-0.035055864071418676,-0.18210906878047933,-0.10507080036004147,-0.12399044849499138,-0.07854333409435438,Patriots,Bills,DST
1111,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,-1.0,-0.13437572038972495,-0.17560006093421424,3,-0.04291119793018999,-0.035450620198491864,-0.18210906878047933,-0.09990999358871173,-0.1239904484949915,-0.07854333409434452,Saints,Falcons,DST
1112,-0.08308494018672784,-0.067557694698463,2010,-0.06658283892919269,-1.0,-0.13437572001055212,-0.17560006093421426,3,-0.04291119842489199,-0.035055864071418676,-0.18210906878047933,-0.10507080036004147,-0.12399044849499162,-0.07854333409434468,Buccaneers,Steelers,DST
1113,-0.08308494018672784,-0.067557694698463,2010,-0.06655463648386928,-1.0,-0.1343757203552547,-0.17560006093421426,3,-0.04291119891959399,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499127,-0.07854333409435844,Jaguars,Eagles,DST
1114,-0.08308494018672784,0.3449240392015223,2010,-0.06658283892919269,-1.0,-0.1343757202518439,-0.17560006093421424,3,-0.042911199414295984,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499131,-0.07854333409435264,Dolphins,Jets,DST
1115,-0.08308494018672784,-0.067557694698463,2010,-0.06658283892919269,1.0,-0.1343757202518439,-0.1756000609342142,3,-0.042911199414295984,-0.035253242134955266,-0.18210906878047933,-0.10507080036004147,-0.12399044849499134,-0.0785433340943438,49ers,Chiefs,DST
1116,-0.08308494018672784,-0.067557694698463,2010,-0.06658283892919269,1.0,-0.1343757204931357,-0.1756000609342143,3,-0.04291119990899798,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499131,-0.07854333409435801,Browns,Ravens,DST
1117,-0.08308494018672784,-0.067557694698463,2010,-0.06658283892919269,-1.0,-0.13437572038972495,-0.1756000609342143,3,-0.04291119990899798,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499102,-0.078543334094368,Broncos,Colts,DST
1118,-0.08308494018672784,-0.067557694698463,2010,-0.06658283892919269,-1.0,-0.13437572038972495,-0.17560006093421426,3,-0.04291119990899798,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499119,-0.07854333409435917,Texans,Cowboys,DST
1119,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,-1.0,-0.13437572032078443,-0.17560006093421435,3,-0.04291119990899798,-0.035450620198491864,-0.18210906878047933,-0.10507080036004147,-0.12399044849499197,-0.07854333409435048,Giants,Titans,DST
1120,0.11166746375652432,0.7574057731015076,2010,-0.06656403729897709,1.0,-0.13437572083783828,-0.17560006093421424,4,-0.04291118259442815,-0.03466110794434549,-0.18210906878047933,-0.10507080036004147,-0.12399044849499109,-0.07854333409436047,Patriots,Dolphins,DST
1121,-0.018167472205643787,-0.067557694698463,2010,-0.06649823159322248,-1.0,-0.13437572097571931,-0.17560006093421446,4,-0.04291118655204411,-0.035055864071418676,-0.18210906878047933,-0.09990999358871173,-0.12399044849499206,-0.07854333409436699,Chargers,Cardinals,DST
1122,-0.08308494018672784,-0.067557694698463,2010,-0.06648883077811467,-1.0,-0.1343757212170111,-0.17560006093421449,4,-0.0429111875414481,-0.035055864071418676,-0.18210906878047933,-0.09990999358871173,-0.12399044849499222,-0.07854333409436526,Giants,Bears,DST
1123,-0.018167472205643787,0.3449240392015223,2010,-0.06655463648386928,1.0,-0.13437572076889776,-0.1756000609342143,4,-0.04291119100436207,-0.035055864071418676,-0.18210906878047933,-0.10507080036004147,-0.1239904484949913,-0.0785433340943596,49ers,Falcons,DST
1124,-0.08308494018672784,-0.067557694698463,2010,-0.06654523566876148,-1.0,-0.1343757212170111,-0.17560006093421435,4,-0.04291119149906406,-0.035253242134955266,-0.18210906878047933,-0.09990999358871173,-0.1239904484949916,-0.07854333409436452,Rams,Seahawks,DST
1125,-0.018167472205643787,-0.067557694698463,2010,-0.06655463648386928,-1.0,-0.1343757204241952,-0.17560006093421424,4,-0.04291119248846805,-0.035055864071418676,-0.18210906878047933,-0.09990999358871173,-0.12399044849499109,-0.07854333409435597,Packers,Lions,DST
1126,-0.018167472205643787,-0.067557694698463,2010,-0.06652643403854587,-1.0,-0.1343757204241952,-0.17560006093421432,4,-0.042911192983170046,-0.035253242134955266,-0.18210906878047933,-0.10507080036004147,-0.12399044849499109,-0.07854333409437105,Titans,Broncos,DST
1127,-0.08308494018672784,0.3449240392015223,2010,-0.06654523566876148,-1.0,-0.13437572063101674,-0.17560006093421424,4,-0.04291119347787204,-0.035450620198491864,-0.18210906878047933,-0.09474918681738198,-0.12399044849499091,-0.07854333409436409,Browns,Bengals,DST
1128,-0.08308494018672784,-0.067557694698463,2010,-0.06656403729897709,1.0,-0.13437572073442752,-0.17560006093421426,4,-0.04291119446727603,-0.035450620198491864,-0.18210906878047933,-0.08958838004605224,-0.12399044849499163,-0.07854333409434641,Bears,Giants,DST
1129,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,1.0,-0.1343757209067788,-0.1756000609342143,4,-0.04291119446727603,-0.035253242134955266,-0.18210906878047933,-0.09990999358871173,-0.12399044849499137,-0.07854333409435786,Redskins,Eagles,DST
1130,-0.08308494018672784,-0.067557694698463,2010,-0.06657343811408488,-1.0,-0.13437572083783828,-0.17560006093421435,4,-0.042911194961978025,-0.035055864071418676,-0.18210906878047933,-0.09990999358871173,-0.12399044849499165,-0.07854333409436207,Falcons,49ers,DST
