,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
10,10.0,1.0,1.0,1.0,Blair Walsh,Lions,8.0,K,1,3.0,3.0,2013.0,1.0
36,10.0,1.0,1.0,1.0,Blair Walsh,Bears,8.0,K,2,3.0,3.0,2013.0,1.0
75,23.0,0.5,2.0,2.0,Blair Walsh,Browns,10.0,K,3,3.0,3.0,2013.0,1.0
101,40.333333333333336,0.3333333333333333,2.0,2.0,Blair Walsh,Steelers,9.666666666666666,K,4,3.0,3.0,2013.0,0.6666666666666666
183,55.5,0.5,2.25,2.0,Blair Walsh,Panthers,10.25,K,6,3.25,3.25,2013.0,0.5
218,81.0,0.4,2.0,1.8,Blair Walsh,Giants,9.0,K,7,2.8,2.8,2013.0,0.4
228,103.83333333333333,0.3333333333333333,1.8333333333333333,1.5,Blair Walsh,Packers,7.666666666666667,K,8,2.5,2.5,2013.0,0.5
268,121.57142857142857,0.2857142857142857,1.7142857142857142,1.4285714285714286,Blair Walsh,Cowboys,7.571428571428571,K,9,2.7142857142857144,2.7142857142857144,2013.0,0.42857142857142855
275,139.875,0.25,1.625,1.375,Blair Walsh,Redskins,7.25,K,10,2.75,2.625,2013.0,0.5
317,154.88888888888889,0.2222222222222222,1.6666666666666667,1.4444444444444444,Blair Walsh,Seahawks,7.555555555555555,K,11,2.888888888888889,2.7777777777777777,2013.0,0.4444444444444444
333,171.1,0.2,1.7,1.5,Blair Walsh,Packers,7.6,K,12,2.8,2.7,2013.0,0.5
362,185.8181818181818,0.18181818181818182,1.9090909090909092,1.7272727272727273,Blair Walsh,Bears,8.181818181818182,K,13,2.727272727272727,2.6363636363636362,2013.0,0.5454545454545454
402,200.5,0.16666666666666666,2.0833333333333335,1.8333333333333333,Blair Walsh,Ravens,8.416666666666666,K,14,2.6666666666666665,2.5833333333333335,2013.0,0.5
425,216.0,0.15384615384615385,2.076923076923077,1.8461538461538463,Blair Walsh,Eagles,8.384615384615385,K,15,2.6153846153846154,2.5384615384615383,2013.0,0.5384615384615384
482,230.92857142857142,0.14285714285714285,2.142857142857143,1.8571428571428572,Blair Walsh,Bengals,8.642857142857142,K,16,2.857142857142857,2.7857142857142856,2013.0,0.5
514,247.66666666666666,0.13333333333333333,2.0,1.7333333333333334,Blair Walsh,Lions,8.2,K,17,2.8,2.7333333333333334,2013.0,0.5333333333333333
