,Fumble TD,Receiving 2PT,Year,Points,Rush TD,Pass Yards,Receptions,Rush Yards,Week,Fumbles Lost,Receiving TD,Pass Completions,Pass 2PT,Pass Attempts,Pass Interceptions,Away Games,Pass TD,Rush 2PT,Rush Attempts,Receiving Yards,Name,Opponent,Position
4284,0.0,0.0,2015,2985984.0,0.0,0.0,1.0,4195872914689.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85766121.0,15625.0,DeAngelo Williams,Patriots,RB
4285,0.0,0.0,2015,2985984.0,0.0,0.0,117649.0,15625000000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15625.0,192699928576.0,Darren Sproles,Falcons,RB
4286,0.0,0.0,2015,2985984.0,0.0,0.0,0.0,3138428376721.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244140625.0,0.0,Alfred Morris,Dolphins,RB
4287,0.0,0.0,2015,2985984.0,0.0,0.0,15625.0,151334226289.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,34012224.0,887503681.0,Marshawn Lynch,Rams,RB
4288,0.0,0.0,2015,1771561.0,1.0,0.0,0.0,27680640625.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46656.0,0.0,Karlos Williams,Colts,RB
4289,0.0,0.0,2015,1771561.0,0.0,0.0,4096.0,107918163081.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11390625.0,17596287801.0,Dion Lewis,Steelers,RB
4290,0.0,0.0,2015,1771561.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27680640625.0,David Johnson,Saints,RB
4291,0.0,0.0,2015,1771561.0,1.0,0.0,0.0,19770609664.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4826809.0,0.0,Rashad Jennings,Cowboys,RB
4292,0.0,0.0,2015,1771561.0,0.0,0.0,262144.0,191102976.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,531441.0,885842380864.0,Mark Ingram,Cardinals,RB
4293,0.0,0.0,2015,1771561.0,1.0,0.0,1.0,107918163081.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2985984.0,117649.0,Andre Ellington,Saints,RB
4294,0.0,0.0,2015,1771561.0,0.0,0.0,4096.0,8303765625.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16777216.0,208422380089.0,Benny Cunningham,Seahawks,RB
4295,0.0,0.0,2015,1000000.0,0.0,0.0,729.0,75418890625.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16777216.0,5489031744.0,Joseph Randle,Giants,RB
4296,0.0,0.0,2015,531441.0,0.0,0.0,64.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2565726409.0,Theo Riddick,Chargers,RB
4297,0.0,0.0,2015,262144.0,0.0,0.0,729.0,4750104241.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24137569.0,9474296896.0,LeSean McCoy,Colts,RB
4298,0.0,0.0,2015,262144.0,1.0,0.0,729.0,4096.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,729.0,191102976.0,Ryan Mathews,Falcons,RB
4299,0.0,0.0,2015,262144.0,0.0,0.0,0.0,262144000000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64000000.0,0.0,Tevin Coleman,Eagles,RB
4300,0.0,0.0,2015,262144.0,0.0,0.0,46656.0,62523502209.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,262144.0,244140625.0,Giovani Bernard,Raiders,RB
4301,0.0,0.0,2015,117649.0,0.0,0.0,4096.0,30840979456.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34012224.0,244140625.0,Jonathan Stewart,Jaguars,RB
4302,0.0,0.0,2015,117649.0,0.0,0.0,64.0,56800235584.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2985984.0,16777216.0,Bilal Powell,Browns,RB
4303,0.0,0.0,2015,117649.0,0.0,0.0,117649.0,7256313856.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771561.0,2176782336.0,Latavius Murray,Bengals,RB
4304,0.0,0.0,2015,117649.0,0.0,0.0,1.0,22164361129.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4826809.0,113379904.0,Lamar Miller,Redskins,RB
4305,0.0,0.0,2015,117649.0,0.0,0.0,262144.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117649000000.0,Lance Dunbar,Giants,RB
4306,0.0,0.0,2015,46656.0,0.0,0.0,729.0,17596287801.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2985984.0,16777216.0,T.J. Yeldon,Panthers,RB
4307,0.0,0.0,2015,46656.0,0.0,0.0,15625.0,47045881.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,262144.0,17596287801.0,Khiry Robinson,Cardinals,RB
4308,0.0,0.0,2015,46656.0,1.0,0.0,0.0,117649.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4096.0,0.0,Will Johnson,Patriots,RB
4309,0.0,0.0,2015,46656.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,0.0,Anthony Dixon,Colts,RB
4310,0.0,0.0,2015,15625.0,0.0,0.0,4096.0,7529536.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,729.0,8303765625.0,Shane Vereen,Cowboys,RB
4311,0.0,0.0,2015,15625.0,0.0,0.0,729.0,887503681.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000000.0,85766121.0,Adrian Peterson,49ers,RB
4312,0.0,0.0,2015,15625.0,0.0,0.0,1.0,19770609664.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771561.0,64.0,Doug Martin,Titans,RB
4313,0.0,0.0,2015,15625.0,0.0,0.0,729.0,17596287801.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7529536.0,16777216.0,Melvin Gordon,Lions,RB
4314,0.0,0.0,2015,15625.0,0.0,0.0,4096.0,6321363049.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7529536.0,4826809.0,Justin Forsett,Broncos,RB
4315,0.0,0.0,2015,4096.0,0.0,0.0,0.0,4750104241.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2985984.0,0.0,Ronnie Hillman,Ravens,RB
4316,0.0,0.0,2015,4096.0,0.0,0.0,1.0,5489031744.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531441.0,117649.0,Alfred Blue,Chiefs,RB
4317,0.0,0.0,2015,729.0,0.0,0.0,0.0,4750104241.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4826809.0,0.0,Terrance West,Buccaneers,RB
4318,0.0,0.0,2015,729.0,0.0,0.0,64.0,2985984.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15625.0,148035889.0,Charles Sims,Titans,RB
4319,0.0,0.0,2015,729.0,0.0,0.0,0.0,2565726409.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,Chris Johnson,Saints,RB
4320,0.0,0.0,2015,729.0,0.0,0.0,64.0,887503681.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,262144.0,0.0,Frank Gore,Bills,RB
4321,0.0,0.0,2015,729.0,0.0,0.0,729.0,34012224.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,594823321.0,Devonta Freeman,Eagles,RB
4322,0.0,0.0,2015,729.0,0.0,0.0,64.0,64000000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2985984.0,4826809.0,Isaiah Crowell,Jets,RB
4323,0.0,0.0,2015,729.0,0.0,0.0,64.0,7529536.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46656.0,387420489.0,Joique Bell,Chargers,RB
4324,0.0,0.0,2015,729.0,0.0,0.0,4096.0,594823321.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2985984.0,47045881.0,C.J. Anderson,Ravens,RB
4325,0.0,0.0,2015,729.0,0.0,0.0,1.0,729000000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,531441.0,4096.0,Javorius Allen,Broncos,RB
4326,0.0,0.0,2015,64.0,0.0,0.0,1.0,113379904.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15625.0,531441.0,Chris Polk,Chiefs,RB
4327,0.0,0.0,2015,64.0,0.0,0.0,64.0,64000000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,729.0,262144.0,Jerick McKinnon,49ers,RB
4328,0.0,0.0,2015,64.0,0.0,0.0,1.0,16777216.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46656.0,47045881.0,Darren McFadden,Giants,RB
4329,0.0,0.0,2015,64.0,0.0,0.0,0.0,481890304.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46656.0,0.0,Matt Jones,Dolphins,RB
4330,0.0,0.0,2015,64.0,0.0,0.0,0.0,113379904.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,117649.0,0.0,Duke Johnson,Jets,RB
4331,0.0,0.0,2015,64.0,0.0,0.0,1.0,4826809.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,729.0,16777216.0,Fred Jackson,Rams,RB
4332,0.0,0.0,2015,64.0,0.0,0.0,1.0,481890304.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46656.0,64.0,Jonathan Grimes,Chiefs,RB
4333,0.0,0.0,2015,64.0,0.0,0.0,1.0,16777216.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46656.0,2985984.0,Knile Davis,Texans,RB
4334,0.0,0.0,2015,64.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,191102976.0,Rex Burkhead,Raiders,RB
4335,0.0,0.0,2015,64.0,0.0,0.0,64.0,4096.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,481890304.0,Matt Asiata,49ers,RB
4336,0.0,0.0,2015,1.0,0.0,0.0,0.0,7529536.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46656.0,0.0,Andre Williams,Cowboys,RB
4337,0.0,0.0,2015,1.0,0.0,0.0,1.0,64.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,34012224.0,Tyler Varga,Bills,RB
4338,0.0,0.0,2015,1.0,0.0,0.0,1.0,2985984.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,46656.0,Mike Tolbert,Jaguars,RB
4339,0.0,0.0,2015,1.0,0.0,0.0,0.0,1771561.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,0.0,Chris Thompson,Dolphins,RB
4340,0.0,0.0,2015,1.0,0.0,0.0,0.0,16777216.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,Jacquizz Rodgers,Packers,RB
4341,0.0,0.0,2015,1.0,0.0,0.0,0.0,1771561.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4096.0,0.0,Josh Robinson,Bills,RB
4342,0.0,0.0,2015,1.0,0.0,0.0,1.0,1000000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,4096.0,Bobby Rainey,Titans,RB
4343,0.0,0.0,2015,1.0,0.0,0.0,1.0,4096.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,24137569.0,Branden Oliver,Lions,RB
4344,0.0,0.0,2015,1.0,0.0,0.0,729.0,46656.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47045881.0,Jamize Olawale,Bengals,RB
4345,0.0,0.0,2015,1.0,0.0,0.0,4096.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24137569.0,Kyle Juszczyk,Broncos,RB
4346,0.0,0.0,2015,1.0,0.0,0.0,1.0,15625.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,4826809.0,Taiwan Jones,Bengals,RB
4347,0.0,0.0,2015,1.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15625.0,2985984.0,Brandon Bolden,Steelers,RB
4348,0.0,0.0,2015,0.0,0.0,0.0,0.0,46656.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,Zach Zenner,Chargers,RB
4349,0.0,0.0,2015,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darrel Young,Dolphins,RB
4350,0.0,0.0,2015,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,729.0,Damien Williams,Redskins,RB
4351,0.0,0.0,2015,0.0,0.0,0.0,64.0,64.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,729.0,Fozzy Whittaker,Jaguars,RB
4352,0.0,0.0,2015,0.0,0.0,0.0,1.0,531441.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,64.0,De'Anthony Thomas,Texans,RB
4353,0.0,0.0,2015,0.0,0.0,0.0,0.0,64.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,James Starks,Bears,RB
4354,0.0,0.0,2015,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Anthony Sherman,Texans,RB
4355,0.0,0.0,2015,0.0,0.0,0.0,0.0,15625.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,Thomas Rawls,Rams,RB
4356,0.0,0.0,2015,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,Bernard Pierce,Panthers,RB
4357,0.0,0.0,2015,0.0,0.0,0.0,0.0,262144.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,Dexter McCluster,Buccaneers,RB
4358,0.0,0.0,2015,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Jeremy Langford,Packers,RB
4359,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Jorvorskie Lane,Titans,RB
4360,0.0,0.0,2015,0.0,0.0,0.0,1.0,4826809.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,117649.0,Jarryd Hayne,Min,RB
4361,0.0,0.0,2015,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15625.0,Corey Grant,Panthers,RB
4362,0.0,0.0,2015,0.0,0.0,0.0,0.0,4096.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Shaun Draughn,Jets,RB
4363,0.0,0.0,2015,0.0,0.0,0.0,0.0,64.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Derrick Coleman,Rams,RB
4364,0.0,0.0,2015,0.0,0.0,0.0,0.0,262144.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,Reggie Bush,Min,RB
4365,0.0,0.0,2015,0.0,0.0,0.0,0.0,64.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,Tommy Bohanon,Browns,RB
4366,0.0,0.0,2015,1.0,0.0,0.0,0.0,729.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,Isaiah Pead,Seahawks,RB
4367,0.0,0.0,2015,308915776.0,729.0,0.0,4096.0,208422380089.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64000000.0,11390625.0,DeAngelo Williams,49ers,RB
4368,0.0,0.0,2015,244140625.0,64.0,0.0,729.0,3462825991689.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47045881.0,148035889.0,Matt Jones,Rams,RB
4369,0.0,0.0,2015,34012224.0,1.0,0.0,46656.0,4096000000.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,117649.0,885842380864.0,Dion Lewis,Bills,RB
4370,0.0,0.0,2015,24137569.0,0.0,0.0,64.0,5789336458816.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594823321.0,38068692544.0,Adrian Peterson,Lions,RB
4371,0.0,0.0,2015,16777216.0,1.0,0.0,4096.0,3814697265625.0,2,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85766121.0,64.0,Jamaal Charles,Broncos,RB
4372,0.0,0.0,2015,7529536.0,1.0,0.0,729.0,75418890625.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11390625.0,113379904.0,Latavius Murray,Ravens,RB
4373,0.0,0.0,2015,4826809.0,1.0,0.0,0.0,139314069504.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11390625.0,0.0,Isaiah Crowell,Titans,RB
4374,0.0,0.0,2015,4826809.0,0.0,0.0,729.0,3462825991689.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64000000.0,16777216.0,Giovani Bernard,Chargers,RB
4375,0.0,0.0,2015,1771561.0,0.0,0.0,4096.0,885842380864.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000000.0,308915776.0,Dexter McCluster,Browns,RB
4376,0.0,0.0,2015,1771561.0,1.0,0.0,4096.0,244140625.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2985984.0,1544804416.0,Devonta Freeman,Giants,RB
4377,0.0,0.0,2015,1000000.0,1.0,0.0,729.0,1544804416.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,117649.0,2985984.0,Lorenzo Taliaferro,Raiders,RB
4378,0.0,0.0,2015,1000000.0,0.0,0.0,729.0,496981290961.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11390625.0,387420489.0,LeSean McCoy,Patriots,RB
4379,0.0,0.0,2015,1000000.0,1.0,0.0,1.0,5489031744.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15625.0,729.0,David Johnson,Bears,RB
4380,0.0,0.0,2015,1000000.0,1.0,0.0,729.0,22164361129.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16777216.0,15625.0,Mark Ingram,Buccaneers,RB
4381,0.0,0.0,2015,1000000.0,0.0,0.0,4096.0,51520374361.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11390625.0,7256313856.0,Matt Forte,Cardinals,RB
4382,0.0,0.0,2015,531441.0,0.0,0.0,46656.0,2176782336.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,117649.0,98867482624.0,Danny Woodhead,Bengals,RB
4383,0.0,0.0,2015,531441.0,1.0,0.0,64.0,85766121.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46656.0,16777216.0,Karlos Williams,Patriots,RB
4384,0.0,0.0,2015,531441.0,0.0,0.0,4096.0,735091890625.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64000000.0,1771561.0,James Starks,Seahawks,RB
4385,0.0,0.0,2015,531441.0,0.0,0.0,1.0,464404086784.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16777216.0,1000000.0,Melvin Gordon,Bengals,RB
4386,0.0,0.0,2015,531441.0,1.0,0.0,0.0,1073741824.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,531441.0,0.0,Tevin Coleman,Giants,RB
4387,0.0,0.0,2015,262144.0,0.0,0.0,729.0,117649000000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244140625.0,4826809.0,T.J. Yeldon,Dolphins,RB
4388,0.0,0.0,2015,262144.0,0.0,0.0,262144.0,47045881.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46656.0,192699928576.0,Shane Vereen,Falcons,RB
4389,0.0,0.0,2015,262144.0,0.0,0.0,64.0,225199600704.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85766121.0,64000000.0,Doug Martin,Saints,RB
4390,0.0,0.0,2015,262144.0,1.0,0.0,0.0,85766121.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46656.0,0.0,Jeremy Langford,Cardinals,RB
4391,0.0,0.0,2015,117649.0,0.0,0.0,729.0,15625.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,11390625.0,Damien Williams,Jaguars,RB
4392,0.0,0.0,2015,117649.0,0.0,0.0,0.0,139314069504.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64000000.0,0.0,Chris Johnson,Bears,RB
4393,0.0,0.0,2015,117649.0,0.0,0.0,4096.0,98867482624.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11390625.0,2985984.0,Justin Forsett,Raiders,RB
4394,0.0,0.0,2015,46656.0,0.0,0.0,1.0,56800235584.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24137569.0,729.0,Jonathan Stewart,Texans,RB
4395,0.0,0.0,2015,46656.0,0.0,0.0,1.0,17596287801.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34012224.0,7529536.0,Joseph Randle,Eagles,RB
4396,0.0,0.0,2015,46656.0,0.0,0.0,64.0,42180533641.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34012224.0,4826809.0,Alfred Morris,Rams,RB
4397,0.0,0.0,2015,46656.0,0.0,0.0,729.0,4750104241.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11390625.0,85766121.0,Marshawn Lynch,Packers,RB
4398,0.0,0.0,2015,46656.0,1.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Zach Line,Lions,RB
4399,0.0,0.0,2015,46656.0,0.0,0.0,64.0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16777216.0,Fred Jackson,Packers,RB
4400,0.0,0.0,2015,46656.0,1.0,0.0,0.0,531441.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,0.0,Knile Davis,Broncos,RB
4401,0.0,0.0,2015,15625.0,0.0,0.0,15625.0,64.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4826809.0,22164361129.0,DeMarco Murray,Cowboys,RB
4402,0.0,0.0,2015,15625.0,0.0,0.0,64.0,887503681.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000000.0,85766121.0,Darren McFadden,Eagles,RB
4403,0.0,0.0,2015,15625.0,0.0,0.0,64.0,34296447249.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7529536.0,729.0,Chris Ivory,Colts,RB
4404,0.0,0.0,2015,15625.0,0.0,0.0,4096.0,6321363049.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4826809.0,34012224.0,Carlos Hyde,Steelers,RB
4405,0.0,0.0,2015,4096.0,0.0,0.0,0.0,6321363049.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46656.0,0.0,Andre Williams,Falcons,RB
4406,0.0,0.0,2015,4096.0,0.0,0.0,729.0,3010936384.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,262144.0,7529536.0,Charles Sims,Saints,RB
4407,0.0,0.0,2015,4096.0,0.0,0.0,0.0,5489031744.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2985984.0,0.0,Bishop Sankey,Browns,RB
