,Fumble TD,Receiving 2PT,Year,Points,Rush TD,Pass Yards,Receptions,Rush Yards,Week,Fumbles Lost,Receiving TD,Pass Completions,Pass 2PT,Pass Attempts,Pass Interceptions,Away Games,Pass TD,Rush 2PT,Rush Attempts,Receiving Yards,Name,Opponent,Position
7125,0.0,0.0,2014,248832.0,1.0,0.0,32.0,102400000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,248832.0,3200000.0,Ryan Mathews,Cardinals,RB
7126,0.0,0.0,2014,161051.0,0.0,0.0,1.0,16807.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,459165024.0,Antone Smith,Saints,RB
7127,0.0,0.0,2014,161051.0,0.0,0.0,1024.0,714924299.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161051.0,2476099.0,Lamar Miller,Patriots,RB
7128,0.0,0.0,2014,161051.0,0.0,0.0,7776.0,2219006624.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4084101.0,115856201.0,LeSean McCoy,Jaguars,RB
7129,0.0,0.0,2014,161051.0,1.0,0.0,0.0,312500000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16807.0,0.0,Carlos Hyde,Cowboys,RB
7130,0.0,0.0,2014,161051.0,1.0,0.0,1.0,345025251.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759375.0,3125.0,Joique Bell,Giants,RB
7131,0.0,0.0,2014,100000.0,0.0,0.0,0.0,10000000000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1048576.0,0.0,Terrance West,Steelers,RB
7132,0.0,0.0,2014,100000.0,0.0,0.0,32.0,11592740743.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14348907.0,1419857.0,Arian Foster,Redskins,RB
7133,0.0,0.0,2014,100000.0,0.0,0.0,7776.0,254803968.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,537824.0,916132832.0,Giovani Bernard,Ravens,RB
7134,0.0,0.0,2014,59049.0,1.0,0.0,1.0,45435424.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7776.0,1.0,Jacquizz Rodgers,Saints,RB
7135,0.0,0.0,2014,59049.0,0.0,0.0,0.0,6240321451.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,537824.0,0.0,Alfred Morris,Texans,RB
7136,0.0,0.0,2014,32768.0,0.0,0.0,7776.0,28629151.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16807.0,656356768.0,Pierre Thomas,Falcons,RB
7137,0.0,0.0,2014,32768.0,0.0,0.0,243.0,3125.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4084101.0,Stepfan Taylor,Chargers,RB
7138,0.0,0.0,2014,32768.0,1.0,0.0,0.0,17210368.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7776.0,0.0,Khiry Robinson,Falcons,RB
7139,0.0,0.0,2014,32768.0,0.0,0.0,32.0,2373046875.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4084101.0,1889568.0,Adrian Peterson,Rams,RB
7140,0.0,0.0,2014,32768.0,0.0,0.0,3125.0,759375.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,243.0,1680700000.0,Ahmad Bradshaw,Broncos,RB
7141,0.0,0.0,2014,16807.0,0.0,0.0,0.0,1934917632.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,537824.0,0.0,DeAngelo Williams,Buccaneers,RB
7142,0.0,0.0,2014,16807.0,0.0,0.0,243.0,844596301.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16807.0,371293.0,Fred Jackson,Bears,RB
7143,0.0,0.0,2014,16807.0,0.0,0.0,0.0,1804229351.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,759375.0,0.0,Shonn Greene,Chiefs,RB
7144,0.0,0.0,2014,16807.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759375.0,Derrick Coleman,Packers,RB
7145,0.0,0.0,2014,7776.0,1.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Darrel Young,Texans,RB
7146,0.0,0.0,2014,7776.0,0.0,0.0,32.0,248832.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,32768.0,Bobby Rainey,Panthers,RB
7147,0.0,0.0,2014,7776.0,1.0,0.0,0.0,32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,John Kuhn,Seahawks,RB
7148,0.0,0.0,2014,7776.0,0.0,0.0,0.0,1252332576.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1048576.0,0.0,Frank Gore,Cowboys,RB
7149,0.0,0.0,2014,7776.0,0.0,0.0,3125.0,418195493.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371293.0,14348907.0,Andre Ellington,Chargers,RB
7150,0.0,0.0,2014,7776.0,0.0,0.0,0.0,777600000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3125.0,0.0,Anthony Dixon,Bears,RB
7151,0.0,0.0,2014,7776.0,1.0,0.0,0.0,7776.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,LeGarrette Blount,Browns,RB
7152,0.0,0.0,2014,3125.0,0.0,0.0,243.0,3200000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7776.0,28629151.0,Trent Richardson,Broncos,RB
7153,0.0,0.0,2014,3125.0,0.0,0.0,0.0,459165024.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Jorvorskie Lane,Panthers,RB
7154,0.0,0.0,2014,3125.0,0.0,0.0,1.0,380204032.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248832.0,0.0,Steven Jackson,Saints,RB
7155,0.0,0.0,2014,3125.0,0.0,0.0,32.0,205962976.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,759375.0,Roy Helu,Texans,RB
7156,0.0,0.0,2014,3125.0,0.0,0.0,32.0,130691232.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1419857.0,759375.0,Toby Gerhart,Eagles,RB
7157,0.0,0.0,2014,3125.0,0.0,0.0,1024.0,4084101.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3125.0,24300000.0,Benny Cunningham,Min,RB
7158,0.0,0.0,2014,3125.0,0.0,0.0,7776.0,759375.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59049.0,282475249.0,Reggie Bush,Giants,RB
7159,0.0,0.0,2014,1024.0,0.0,0.0,0.0,115856201.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7776.0,0.0,Ben Tate,Steelers,RB
7160,0.0,0.0,2014,1024.0,0.0,0.0,32.0,69343957.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16807.0,161051.0,James Starks,Seahawks,RB
7161,0.0,0.0,2014,1024.0,0.0,0.0,1.0,147008443.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161051.0,32768.0,Zac Stacy,Min,RB
7162,0.0,0.0,2014,1024.0,0.0,0.0,243.0,45435424.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,248832.0,161051.0,Eddie Lacy,Seahawks,RB
7163,0.0,0.0,2014,243.0,0.0,0.0,32.0,6436343.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,161051.0,Leon Washington,Chiefs,RB
7164,0.0,0.0,2014,243.0,0.0,0.0,243.0,3200000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59049.0,1419857.0,Jonathan Stewart,Buccaneers,RB
7165,0.0,0.0,2014,243.0,0.0,0.0,1.0,20511149.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59049.0,1419857.0,Dexter McCluster,Chiefs,RB
7166,0.0,0.0,2014,32.0,0.0,0.0,0.0,14348907.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7776.0,0.0,Robert Turbin,Packers,RB
7167,0.0,0.0,2014,32.0,0.0,0.0,0.0,9765625.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7776.0,0.0,Bishop Sankey,Chiefs,RB
7168,0.0,0.0,2014,32.0,0.0,0.0,32.0,4084101.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32768.0,16807.0,Stevan Ridley,Dolphins,RB
7169,0.0,0.0,2014,32.0,0.0,0.0,32.0,161051.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59049.0,248832.0,Maurice Jones-Drew,Jets,RB
7170,0.0,0.0,2014,32.0,0.0,0.0,32.0,759375.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1889568.0,Devonta Freeman,Saints,RB
7171,0.0,0.0,2014,32.0,0.0,0.0,32.0,3200000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16807.0,32768.0,Jonathan Dwyer,Chargers,RB
7172,0.0,0.0,2014,32.0,0.0,0.0,243.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4084101.0,Lance Dunbar,49ers,RB
7173,0.0,0.0,2014,32.0,0.0,0.0,1024.0,2476099.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16807.0,759375.0,Jamaal Charles,Titans,RB
7174,0.0,0.0,2014,32.0,0.0,0.0,0.0,14348907.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,C.J. Anderson,Colts,RB
7175,0.0,0.0,2014,1.0,0.0,0.0,32.0,161051.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16807.0,7776.0,Mike Tolbert,Buccaneers,RB
7176,0.0,0.0,2014,1.0,0.0,0.0,1.0,759375.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,7776.0,Darren McFadden,Jets,RB
7177,0.0,0.0,2014,1.0,0.0,0.0,0.0,2476099.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,Jeremy Hill,Ravens,RB
7178,0.0,0.0,2014,1.0,0.0,0.0,1.0,100000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,3125.0,Matt Asiata,Rams,RB
7179,0.0,0.0,2014,0.0,0.0,0.0,1.0,3125.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7776.0,7776.0,Danny Woodhead,Cardinals,RB
7180,0.0,0.0,2014,0.0,0.0,0.0,0.0,59049.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3125.0,0.0,Andre Williams,Lions,RB
7181,0.0,0.0,2014,0.0,0.0,0.0,1.0,7776.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,243.0,3125.0,Jordan Todman,Eagles,RB
7182,0.0,0.0,2014,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,Frank Summers,Bears,RB
7183,0.0,0.0,2014,0.0,0.0,0.0,0.0,1024.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Anthony Sherman,Titans,RB
7184,0.0,0.0,2014,0.0,0.0,0.0,0.0,1024.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Theo Riddick,Giants,RB
7185,0.0,0.0,2014,0.0,0.0,0.0,0.0,1024.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Bilal Powell,Raiders,RB
7186,0.0,0.0,2014,0.0,0.0,0.0,0.0,1419857.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7776.0,0.0,Bernard Pierce,Bengals,RB
7187,0.0,0.0,2014,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Jerick McKinnon,Rams,RB
7188,0.0,0.0,2014,0.0,0.0,0.0,1.0,59049.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59049.0,16807.0,Doug Martin,Panthers,RB
7189,0.0,0.0,2014,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,LaMichael James,Cowboys,RB
7190,0.0,0.0,2014,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16807.0,Robert Hughes,Chargers,RB
7191,0.0,0.0,2014,0.0,0.0,0.0,0.0,16807.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,DuJuan Harris,Seahawks,RB
7192,0.0,0.0,2014,0.0,0.0,0.0,0.0,32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Jonathan Grimes,Redskins,RB
7193,0.0,0.0,2014,0.0,0.0,0.0,0.0,3125.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,Cyrus Gray,Titans,RB
7194,0.0,0.0,2014,0.0,0.0,0.0,1.0,243.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,243.0,Knile Davis,Titans,RB
7195,0.0,0.0,2014,0.0,0.0,0.0,0.0,1024.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ka'Deem Carey,Bills,RB
7196,0.0,0.0,2014,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3125.0,Travaris Cadet,Falcons,RB
7197,0.0,0.0,2014,0.0,0.0,0.0,0.0,-32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,Donald Brown,Cardinals,RB
7198,0.0,0.0,2014,0.0,0.0,0.0,1.0,32768.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,1024.0,Brandon Bolden,Dolphins,RB
7199,0.0,0.0,2014,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Alfred Blue,Redskins,RB
7200,0.0,0.0,2014,0.0,0.0,0.0,0.0,1024.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dri Archer,Browns,RB
7201,0.0,0.0,2014,0.0,0.0,0.0,0.0,32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Ray Agnew,Steelers,RB
7202,0.0,0.0,2014,6436343.0,1.0,0.0,16807.0,11881376.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,81136812032.0,Darren Sproles,Colts,RB
7203,0.0,0.0,2014,5153632.0,1.0,0.0,3125.0,5904900000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14348907.0,3077056399.0,Giovani Bernard,Falcons,RB
7204,0.0,0.0,2014,4084101.0,1.0,0.0,1.0,129891985607.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20511149.0,7776.0,DeMarco Murray,Titans,RB
7205,0.0,0.0,2014,4084101.0,32.0,0.0,7776.0,3077056399.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5153632.0,11881376.0,Knile Davis,Broncos,RB
7206,0.0,0.0,2014,4084101.0,0.0,0.0,3125.0,1680700000.0,2,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371293.0,11881376.0,Ahmad Bradshaw,Eagles,RB
7207,0.0,0.0,2014,3200000.0,32.0,0.0,0.0,4437053125.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5153632.0,0.0,Alfred Morris,Jaguars,RB
7208,0.0,0.0,2014,3200000.0,1.0,0.0,32.0,50049003168.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17210368.0,248832.0,Arian Foster,Raiders,RB
7209,0.0,0.0,2014,1419857.0,0.0,0.0,243.0,61917364224.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5153632.0,24300000.0,Bobby Rainey,Rams,RB
7210,0.0,0.0,2014,1048576.0,1.0,0.0,0.0,10510100501.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9765625.0,0.0,Stevan Ridley,Min,RB
7211,0.0,0.0,2014,1048576.0,1.0,0.0,243.0,3939040643.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,161051.0,4084101.0,Mark Ingram,Browns,RB
7212,0.0,0.0,2014,759375.0,1.0,0.0,1024.0,3077056399.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2476099.0,6436343.0,LeSean McCoy,Colts,RB
7213,0.0,0.0,2014,759375.0,1.0,0.0,32.0,2219006624.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759375.0,5153632.0,Jeremy Hill,Falcons,RB
7214,0.0,0.0,2014,537824.0,1.0,0.0,32.0,1453933568.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2476099.0,5153632.0,Terrance West,Saints,RB
7215,0.0,0.0,2014,371293.0,1.0,0.0,32.0,992436543.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371293.0,248832.0,Frank Gore,Bears,RB
7216,0.0,0.0,2014,371293.0,0.0,0.0,3125.0,60466176.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371293.0,254803968.0,Matt Asiata,Patriots,RB
7217,0.0,0.0,2014,248832.0,1.0,0.0,0.0,1804229351.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2476099.0,0.0,Zac Stacy,Buccaneers,RB
7218,0.0,0.0,2014,248832.0,1.0,0.0,32.0,69343957.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248832.0,28629151.0,Darren McFadden,Texans,RB
7219,0.0,0.0,2014,161051.0,1.0,0.0,1.0,69343957.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759375.0,5153632.0,Jonathan Stewart,Lions,RB
7220,0.0,0.0,2014,161051.0,0.0,0.0,1024.0,60466176.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7776.0,14348907.0,Marshawn Lynch,Chargers,RB
7221,0.0,0.0,2014,100000.0,1.0,0.0,0.0,115856201.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32768.0,0.0,Silas Redd,Jaguars,RB
7222,0.0,0.0,2014,100000.0,1.0,0.0,1.0,164916224.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,371293.0,243.0,Chris Ivory,Packers,RB
7223,0.0,0.0,2014,100000.0,0.0,0.0,1.0,6240321451.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,759375.0,100000.0,Andre Ellington,Giants,RB
7224,0.0,0.0,2014,59049.0,0.0,0.0,32.0,16807.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,52521875.0,Robert Turbin,Chargers,RB
7225,0.0,0.0,2014,59049.0,0.0,0.0,1.0,8153726976.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5153632.0,16807.0,Bernard Pierce,Steelers,RB
7226,0.0,0.0,2014,59049.0,0.0,0.0,1024.0,1073741824.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1889568.0,184528125.0,Rashad Jennings,Cardinals,RB
7227,0.0,0.0,2014,59049.0,1.0,0.0,0.0,28629151.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59049.0,0.0,Jonathan Dwyer,Giants,RB
7228,0.0,0.0,2014,59049.0,0.0,0.0,3125.0,714924299.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,161051.0,254803968.0,Le'Veon Bell,Ravens,RB
7229,0.0,0.0,2014,32768.0,0.0,0.0,32.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14348907.0,Darrel Young,Jaguars,RB
7230,0.0,0.0,2014,32768.0,0.0,0.0,7776.0,60466176.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100000.0,844596301.0,Joique Bell,Panthers,RB
7231,0.0,0.0,2014,32768.0,0.0,0.0,243.0,777600000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248832.0,20511149.0,Montee Ball,Chiefs,RB
7232,0.0,0.0,2014,16807.0,0.0,0.0,1.0,3077056399.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4084101.0,1048576.0,Trent Richardson,Eagles,RB
7233,0.0,0.0,2014,7776.0,0.0,0.0,1.0,1564031349.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248832.0,59049.0,C.J. Spiller,Dolphins,RB
7234,0.0,0.0,2014,7776.0,0.0,0.0,1024.0,550731776.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32768.0,1048576.0,Justin Forsett,Steelers,RB
7235,0.0,0.0,2014,3125.0,0.0,0.0,1024.0,33554432.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32768.0,17210368.0,Danny Woodhead,Seahawks,RB
7236,0.0,0.0,2014,3125.0,0.0,0.0,32.0,28629151.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161051.0,11881376.0,Ryan Mathews,Seahawks,RB
7237,0.0,0.0,2014,3125.0,0.0,0.0,32.0,147008443.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371293.0,1889568.0,Eddie Lacy,Jets,RB
7238,0.0,0.0,2014,3125.0,0.0,0.0,1.0,459165024.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161051.0,243.0,Isaiah Crowell,Saints,RB
7239,0.0,0.0,2014,1024.0,0.0,0.0,0.0,102400000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7776.0,0.0,Shane Vereen,Min,RB
7240,0.0,0.0,2014,1024.0,0.0,0.0,32.0,1048576.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,33554432.0,Bilal Powell,Packers,RB
7241,0.0,0.0,2014,1024.0,0.0,0.0,32.0,205962976.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,161051.0,16807.0,Lamar Miller,Bills,RB
7242,0.0,0.0,2014,1024.0,0.0,0.0,1.0,205962976.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,161051.0,16807.0,Steven Jackson,Bengals,RB
7243,0.0,0.0,2014,1024.0,0.0,0.0,32.0,7962624.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248832.0,14348907.0,Fred Jackson,Dolphins,RB
7244,0.0,0.0,2014,1024.0,0.0,0.0,0.0,102400000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3125.0,0.0,Shonn Greene,Cowboys,RB
