,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
48,48,48.0,0.0,0.0,Matt Forte,Bills,0.0,0.0,0.0,0.0,0.0,0.0,3.0,RB,0.0,0.0,20.0,3.0,0.0,6.0,0.0,16.0,1,2017.0
107,107,48.0,0.0,0.0,Matt Forte,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,3.0,RB,0.0,0.0,20.0,3.0,0.0,6.0,0.0,16.0,2,2017.0
226,226,77.5,0.0,0.0,Matt Forte,Jets,0.0,0.0,0.0,0.0,0.0,0.0,5.5,RB,0.0,0.0,29.0,3.0,0.0,7.5,0.0,34.5,3,2017.0
461,461,127.0,0.0,0.0,Matt Forte,Jets,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,RB,0.0,0.0,19.333333333333332,2.0,0.0,7.666666666666667,0.0,31.333333333333332,6,2017.0
528,528,210.5,0.0,0.0,Matt Forte,Dolphins,0.0,0.0,0.0,0.0,0.0,0.0,5.0,RB,0.0,0.0,29.25,3.5,0.0,8.0,0.0,29.0,7,2017.0
633,633,274.0,0.0,0.0,Matt Forte,Jets,0.0,0.0,0.0,0.0,0.0,0.0,5.6,RB,0.0,0.0,31.6,3.8,0.0,7.8,0.0,31.4,8,2017.0
664,664,333.8333333333333,0.0,0.0,Matt Forte,Jets,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,RB,0.0,0.0,33.833333333333336,4.166666666666667,0.0,7.166666666666667,0.0,27.333333333333332,9,2017.0
952,952,381.0,0.0,0.0,Matt Forte,Jets,0.0,0.0,0.0,0.0,0.0,0.0,7.428571428571429,RB,0.0,0.0,31.714285714285715,4.142857142857143,0.0,8.142857142857142,0.2857142857142857,34.42857142857143,12,2017.0
987,987,452.375,0.0,0.0,Matt Forte,Jets,0.0,0.0,0.0,0.0,0.0,0.0,6.75,RB,0.0,0.0,27.75,3.625,0.0,8.375,0.25,33.375,13,2017.0
