,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
26,26,26,0,0,A.J. Green,Bengals,0,0,0,0,0,0,7.0,WR,0,0,74,5,0,0,0,0,1,2017
138,138,138,0,0,A.J. Green,Bengals,0,0,0,0,0,0,6.0,WR,0,0,67,5,0,0,0,0,2,2017
230,230,230,0,0,A.J. Green,Packers,0,0,0,0,0,0,17.0,WR,0,1,111,10,0,0,0,0,3,2017
355,355,355,0,0,A.J. Green,Browns,0,0,0,0,0,0,12.0,WR,0,1,63,5,0,0,0,0,4,2017
457,457,457,0,1,A.J. Green,Bengals,0,0,0,0,0,0,23.0,WR,0,1,189,7,0,0,0,0,5,2017
706,706,706,0,0,A.J. Green,Steelers,0,0,0,0,0,0,4.0,WR,0,0,41,3,0,0,0,0,7,2017
793,793,793,0,0,A.J. Green,Bengals,0,0,0,0,0,0,8.0,WR,0,1,27,3,0,0,0,0,8,2017
952,952,952,0,0,A.J. Green,Jaguars,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,9,2017
963,963,963,0,0,A.J. Green,Titans,0,0,0,0,0,0,17.0,WR,0,1,115,5,0,0,0,0,10,2017
1082,1082,1082,0,0,A.J. Green,Broncos,0,0,0,0,0,0,11.0,WR,0,1,50,4,0,0,0,0,11,2017
1211,1211,1211,0,0,A.J. Green,Bengals,0,0,0,0,0,0,6.0,WR,0,0,66,5,0,0,0,0,12,2017
1292,1292,1292,0,0,A.J. Green,Bengals,0,0,0,0,0,0,19.0,WR,0,2,77,7,0,0,0,0,13,2017
