,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
2587,2010,1,Raiders,0,1,0,Titans,140,38,4.0,DST,205,2.0,0,345,0,1
2610,2010,2,Raiders,0,0,1,Rams,135,14,9.0,DST,75,3.0,0,210,0,0
2641,2010,3,Raiders,0,2,1,Cardinals,108,24,9.0,DST,119,2.0,0,227,0,1
2683,2010,4,Raiders,0,0,0,Texans,192,31,0.0,DST,249,0.0,0,441,0,0
2685,2010,5,Raiders,2,3,0,Chargers,415,27,28.0,DST,91,3.0,1,506,2,0
2731,2010,6,Raiders,0,0,0,49ers,191,17,6.0,DST,158,2.0,0,349,0,1
2742,2010,7,Raiders,0,2,1,Broncos,165,14,20.0,DST,75,4.0,0,240,1,1
2769,2010,8,Raiders,0,0,1,Seahawks,117,3,20.0,DST,47,8.0,0,164,0,0
2797,2010,9,Raiders,0,1,1,Chiefs,200,20,17.0,DST,104,3.0,0,304,1,0
2872,2010,11,Raiders,0,1,0,Steelers,269,35,4.0,DST,162,2.0,0,431,0,1
2890,2010,12,Raiders,0,0,1,Dolphins,285,33,11.0,DST,186,3.0,0,471,1,0
2921,2010,13,Raiders,0,1,1,Chargers,265,13,15.0,DST,21,4.0,0,286,0,1
2972,2010,14,Raiders,0,0,1,Jaguars,151,38,4.0,DST,234,2.0,0,385,0,1
2994,2010,15,Raiders,0,1,0,Broncos,129,23,7.0,DST,106,2.0,1,235,0,0
3020,2010,16,Raiders,0,0,2,Colts,179,31,10.0,DST,191,0.0,0,370,1,0
3042,2010,17,Raiders,0,0,2,Chiefs,86,10,24.0,DST,115,7.0,0,201,1,1
