,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
2,2016,1,49ers,0,0,2,LA,120,0,16.0,DST,65,2.0,0,185,0,0
44,2016,2,49ers,1,3,1,Panthers,353,46,11.0,DST,176,1.0,0,529,0,1
86,2016,3,49ers,0,1,1,Seahawks,291,37,6.0,DST,127,2.0,0,418,0,1
121,2016,4,49ers,0,0,0,Cowboys,234,24,3.0,DST,194,2.0,0,428,0,0
153,2016,5,49ers,0,0,0,Cardinals,116,33,1.0,DST,172,1.0,0,288,0,0
167,2016,6,49ers,0,2,0,Bills,179,45,7.0,DST,313,3.0,0,492,0,1
208,2016,7,49ers,0,0,1,Buccaneers,264,34,4.0,DST,249,2.0,0,513,0,0
263,2016,9,49ers,0,0,0,Saints,323,41,1.0,DST,248,1.0,0,571,0,0
275,2016,10,49ers,0,2,2,Cardinals,363,23,11.0,DST,80,2.0,0,443,0,1
321,2016,11,49ers,0,0,0,Patriots,273,30,1.0,DST,171,1.0,0,444,0,0
347,2016,12,49ers,0,0,0,Dolphins,263,31,2.0,DST,95,2.0,0,358,0,1
377,2016,13,49ers,0,1,0,Bears,184,26,4.0,DST,142,1.0,0,326,0,1
401,2016,14,49ers,0,0,1,Jets,216,23,9.0,DST,188,6.0,0,404,0,0
443,2016,15,49ers,0,1,0,Falcons,302,41,3.0,DST,248,1.0,0,550,0,1
461,2016,16,49ers,0,0,2,LA,78,21,9.0,DST,99,4.0,0,177,0,1
500,2016,17,49ers,1,0,0,Seahawks,289,25,7.0,DST,87,2.0,1,376,0,0
533,2013,1,49ers,0,1,1,Packers,322,28,6.0,DST,63,2.0,0,385,0,0
565,2013,2,49ers,1,0,1,Seahawks,118,29,8.0,DST,172,4.0,0,290,0,1
607,2013,3,49ers,0,0,0,Colts,152,27,2.0,DST,184,1.0,0,336,0,0
618,2013,4,49ers,0,1,1,Rams,170,11,16.0,DST,18,5.0,0,188,0,1
639,2013,5,49ers,0,1,3,Texans,182,3,25.0,DST,131,1.0,0,313,1,0
671,2013,6,49ers,0,2,2,Cardinals,294,20,15.0,DST,109,1.0,1,403,0,0
699,2013,7,49ers,0,1,1,Titans,298,17,17.0,DST,70,3.0,0,368,1,1
732,2013,8,49ers,0,1,0,Jaguars,228,10,15.0,DST,90,0.0,0,318,1,1
786,2013,10,49ers,0,1,1,Panthers,141,10,14.0,DST,109,3.0,0,250,0,0
824,2013,11,49ers,0,1,1,Saints,295,23,6.0,DST,92,1.0,0,387,0,1
839,2013,12,49ers,0,0,1,Redskins,76,6,18.0,DST,114,6.0,0,190,0,1
872,2013,13,49ers,0,0,1,Rams,198,13,12.0,DST,114,3.0,0,312,0,0
907,2013,14,49ers,1,0,1,Seahawks,178,17,10.0,DST,86,2.0,0,264,0,0
933,2013,15,49ers,0,1,1,Buccaneers,144,14,18.0,DST,39,4.0,0,183,1,1
