,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
69,69,69,0,0,Marquise Goodwin,49ers,0,0,0,0,0,0,2.0,WR,0,0,21,3,0,0,0,0,1,2017
176,176,176,0,0,Marquise Goodwin,Steelers,0,0,0,0,0,0,2.0,WR,0,0,26,3,0,0,0,0,2,2017
270,270,270,0,0,Marquise Goodwin,49ers,0,0,0,0,0,0,6.0,WR,0,0,62,2,0,0,0,0,3,2017
435,435,435,0,0,Marquise Goodwin,Cardinals,0,0,0,0,0,0,1.0,WR,0,0,18,1,0,0,0,0,4,2017
469,469,469,0,0,Marquise Goodwin,Colts,0,0,0,0,0,0,11.0,WR,0,0,116,5,0,0,0,0,5,2017
624,624,624,0,0,Marquise Goodwin,Redskins,0,0,0,0,0,0,2.0,WR,0,0,26,2,0,1,0,6,6,2017
690,690,690,0,0,Marquise Goodwin,49ers,0,0,0,0,0,0,8.0,WR,0,0,80,4,0,0,0,0,7,2017
895,895,895,0,0,Marquise Goodwin,49ers,0,0,0,0,0,0,6.0,WR,0,0,68,2,0,0,0,0,9,2017
968,968,968,0,0,Marquise Goodwin,49ers,0,0,0,0,0,0,15.0,WR,0,1,83,1,0,1,0,18,10,2017
1205,1205,1205,0,0,Marquise Goodwin,49ers,0,0,0,0,0,0,7.0,WR,0,0,78,4,0,0,0,0,12,2017
1311,1311,1311,0,0,Marquise Goodwin,Bears,0,0,0,0,0,0,9.0,WR,0,0,99,8,0,0,0,0,13,2017
