,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,29,0,0,0,Shaun Suisham,Titans,1.0,K,1,1,1,2013,0,Titans,0,1,1,Steelers,163,9,16.0,DST,31,5.0,0,194,0,1
1,55,0,1,1,Shaun Suisham,Bengals,4.0,K,2,1,1,2013,1,Bengals,0,1,1,Steelers,234,10,13.0,DST,44,2.0,0,278,0,0
2,71,0,3,3,Shaun Suisham,Bears,11.0,K,3,2,2,2013,0,Bears,0,3,2,Steelers,379,23,26.0,DST,80,3.0,0,459,2,1
3,161,0,4,4,Shaun Suisham,Jets,13.0,K,6,1,1,2013,1,Jets,0,0,0,Steelers,255,19,8.0,DST,73,4.0,0,328,0,0
4,191,0,4,4,Shaun Suisham,Ravens,13.0,K,7,1,1,2013,0,Ravens,0,1,0,Steelers,145,19,9.0,DST,141,3.0,0,286,0,1
5,239,0,3,1,Shaun Suisham,Raiders,4.0,K,8,1,1,2013,1,Raiders,0,0,2,Steelers,241,18,13.0,DST,35,5.0,0,276,0,0
6,259,0,1,1,Shaun Suisham,Patriots,7.0,K,9,4,4,2013,1,Patriots,0,1,2,Steelers,371,31,11.0,DST,108,5.0,0,479,0,0
7,273,0,3,3,Shaun Suisham,Bills,11.0,K,10,2,2,2013,0,Bills,0,0,1,Steelers,164,23,7.0,DST,136,4.0,0,300,0,1
8,300,0,3,3,Shaun Suisham,Lions,13.0,K,11,4,4,2013,0,Lions,0,0,0,Steelers,358,37,1.0,DST,40,1.0,0,398,0,1
9,340,0,2,2,Shaun Suisham,Browns,9.0,K,12,3,3,2013,1,Browns,0,0,0,Steelers,217,27,1.0,DST,85,0.0,0,302,0,0
10,387,0,0,0,Shaun Suisham,Ravens,2.0,K,13,2,2,2013,1,Ravens,0,0,0,Steelers,257,20,4.0,DST,72,0.0,0,329,0,0
11,413,0,0,0,Shaun Suisham,Dolphins,4.0,K,14,4,4,2013,0,Dolphins,1,1,0,Steelers,328,28,7.0,DST,84,3.0,0,412,0,1
12,426,0,3,3,Shaun Suisham,Bengals,12.0,K,15,3,3,2013,0,Bengals,0,0,1,Steelers,184,30,3.0,DST,106,1.0,0,290,0,1
13,466,0,1,1,Shaun Suisham,Packers,8.0,K,16,5,5,2013,1,Packers,0,1,1,Steelers,192,38,5.0,DST,151,1.0,0,343,0,0
14,499,0,2,2,Shaun Suisham,Browns,8.0,K,17,2,2,2013,0,Browns,0,0,2,Steelers,172,20,9.0,DST,120,1.0,0,292,0,1
