,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,9,9,0,0,Matt Ryan,Bears,0,30,21,0,1,321,19.0,QB,0,0,0,0,0,3,0,11,1,2017,25,25,0,0,0,Falcons,308,23,3.0,DST,64,2.0,0,Bears,372,0
1,49,49,0,0,Matt Ryan,Falcons,0,28,19,0,1,252,16.0,QB,0,0,0,0,0,1,0,8,2,2017,34,34,0,1,1,Packers,308,23,14.0,DST,59,3.0,0,Falcons,367,1
2,88,88,0,0,Matt Ryan,Lions,0,35,24,3,2,294,17.0,QB,0,0,0,0,0,1,0,-1,3,2017,68,68,0,0,3,Falcons,277,30,14.0,DST,151,2.0,0,Lions,428,1
3,127,127,0,1,Matt Ryan,Falcons,0,42,24,2,1,242,10.0,QB,0,0,0,0,0,1,0,8,4,2017,116,116,0,0,0,Bills,164,23,4.0,DST,117,3.0,0,Falcons,281,0
4,188,188,0,0,Matt Ryan,Falcons,0,35,24,1,1,248,13.0,QB,0,0,0,0,0,0,0,0,6,2017,173,173,0,0,1,Dolphins,151,20,6.0,DST,138,0.0,0,Falcons,289,0
5,215,215,0,0,Matt Ryan,Patriots,0,33,23,0,1,233,18.0,QB,0,0,0,0,0,3,0,37,7,2017,191,191,1,0,0,Falcons,223,7,10.0,DST,120,1.0,0,Patriots,343,0
6,240,240,0,2,Matt Ryan,Jets,0,29,18,0,2,254,21.0,QB,0,0,0,0,0,6,0,17,8,2017,228,228,0,2,0,Falcons,246,25,6.0,DST,140,1.0,0,Jets,386,0
7,272,272,0,0,Matt Ryan,Panthers,0,38,24,1,2,313,22.0,QB,0,0,0,0,0,1,0,-1,9,2017,250,250,0,0,1,Falcons,302,17,8.0,DST,53,2.0,0,Panthers,355,0
8,308,308,0,0,Matt Ryan,Falcons,0,29,22,1,2,215,18.0,QB,0,0,0,0,0,0,0,0,10,2017,264,264,0,2,0,Cowboys,126,7,19.0,DST,107,8.0,0,Falcons,233,0
9,339,339,0,0,Matt Ryan,Steelers,0,27,19,0,2,195,20.0,QB,0,0,0,0,0,3,0,12,11,2017,297,297,1,0,4,Titans,264,17,19.0,DST,52,5.0,0,Steelers,316,0
10,339,339,0,0,Matt Ryan,Steelers,0,27,19,0,2,195,20.0,QB,0,0,0,0,0,3,0,12,11,2017,312,312,0,1,0,Falcons,190,34,3.0,DST,89,1.0,0,Steelers,279,0
11,376,376,0,0,Matt Ryan,Falcons,0,35,26,0,1,317,18.0,QB,0,0,0,0,0,1,0,1,12,2017,343,343,0,0,0,Buccaneers,279,20,5.0,DST,94,1.0,0,Falcons,373,0
12,425,425,0,0,Matt Ryan,Falcons,0,29,16,0,0,173,6.0,QB,0,0,0,0,0,1,0,1,13,2017,366,366,0,0,0,Vikings,207,14,6.0,DST,105,2.0,0,Falcons,312,0
