,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
28,28,28,0,0,Giovani Bernard,Bengals,0,0,0,0,0,0,7.0,RB,0,0,39,1,0,7,0,40,1,2017
144,144,144,0,0,Giovani Bernard,Bengals,0,0,0,0,0,0,2.0,RB,0,0,16,2,0,5,0,10,2,2017
194,194,194,0,0,Giovani Bernard,Packers,0,0,0,0,0,0,9.0,RB,0,1,12,2,0,3,0,27,3,2017
275,275,275,0,0,Giovani Bernard,Browns,0,0,0,0,0,0,13.0,RB,0,1,67,3,0,3,0,12,4,2017
404,404,404,0,0,Giovani Bernard,Bengals,0,0,0,0,0,0,3.0,RB,0,0,30,2,0,2,0,2,5,2017
591,591,591,0,0,Giovani Bernard,Steelers,0,0,0,0,0,0,0.0,RB,0,0,-1,1,0,3,0,8,7,2017
659,659,659,0,0,Giovani Bernard,Bengals,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,2,0,5,8,2017
732,732,732,0,0,Giovani Bernard,Jaguars,0,0,0,0,0,0,0.0,RB,0,0,-5,1,0,1,0,-1,9,2017
777,777,777,0,0,Giovani Bernard,Titans,0,0,0,0,0,0,4.0,RB,0,0,38,5,0,2,0,10,10,2017
894,894,894,0,0,Giovani Bernard,Broncos,0,0,0,0,0,0,0.0,RB,0,0,8,1,0,3,0,-4,11,2017
955,955,955,0,0,Giovani Bernard,Bengals,0,0,0,0,0,0,2.0,RB,0,0,15,1,0,3,0,12,12,2017
1007,1007,1007,0,0,Giovani Bernard,Bengals,0,0,0,0,0,0,8.0,RB,0,0,19,2,0,13,0,77,13,2017
