,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
2609,0.0,1.0,4.0,4.0,Blair Walsh,Jaguars,16.0,K,1,2.0,2.0,2012.0,0.0
2652,0.0,1.0,4.0,4.0,Blair Walsh,Colts,16.0,K,2,2.0,2.0,2012.0,0.0
2688,21.5,1.0,3.0,3.0,Blair Walsh,49ers,13.0,K,3,2.0,2.0,2012.0,0.5
2720,40.666666666666664,1.0,2.3333333333333335,2.3333333333333335,Blair Walsh,Lions,11.333333333333334,K,4,2.3333333333333335,2.3333333333333335,2012.0,0.3333333333333333
2738,58.25,0.75,2.5,2.25,Blair Walsh,Titans,10.5,K,5,2.25,2.25,2012.0,0.5
2772,72.4,0.6,2.6,2.4,Blair Walsh,Redskins,10.8,K,6,2.4,2.4,2012.0,0.4
2818,87.5,0.5,2.8333333333333335,2.6666666666666665,Blair Walsh,Cardinals,11.0,K,7,2.0,2.0,2012.0,0.5
2835,104.85714285714286,0.42857142857142855,2.4285714285714284,2.2857142857142856,Blair Walsh,Buccaneers,9.857142857142858,K,8,2.142857142857143,2.142857142857143,2012.0,0.42857142857142855
2858,120.0,0.5,2.25,2.125,Blair Walsh,Seahawks,9.5,K,9,2.125,2.125,2012.0,0.375
2882,134.33333333333334,0.5555555555555556,2.2222222222222223,2.111111111111111,Blair Walsh,Lions,9.555555555555555,K,10,2.111111111111111,2.111111111111111,2012.0,0.4444444444444444
2966,148.2,0.5,2.4,2.3,Blair Walsh,Bears,10.0,K,12,2.1,2.1,2012.0,0.4
3002,167.1818181818182,0.45454545454545453,2.3636363636363638,2.1818181818181817,Blair Walsh,Packers,9.454545454545455,K,13,2.0,2.0,2012.0,0.45454545454545453
3028,186.0,0.4166666666666667,2.25,2.0,Blair Walsh,Bears,8.833333333333334,K,14,2.0,2.0,2012.0,0.5
3036,203.92307692307693,0.38461538461538464,2.076923076923077,1.8461538461538463,Blair Walsh,Rams,8.384615384615385,K,15,2.076923076923077,2.076923076923077,2012.0,0.46153846153846156
3068,219.85714285714286,0.5714285714285714,2.2857142857142856,2.0714285714285716,Blair Walsh,Texans,9.5,K,16,2.142857142857143,2.142857142857143,2012.0,0.5
3099,235.8,0.6,2.3333333333333335,2.1333333333333333,Blair Walsh,Packers,9.733333333333333,K,17,2.1333333333333333,2.1333333333333333,2012.0,0.5333333333333333
10,10.0,1.0,1.0,1.0,Blair Walsh,Lions,8.0,K,1,3.0,3.0,2013.0,1.0
36,10.0,1.0,1.0,1.0,Blair Walsh,Bears,8.0,K,2,3.0,3.0,2013.0,1.0
75,23.0,0.5,2.0,2.0,Blair Walsh,Browns,10.0,K,3,3.0,3.0,2013.0,1.0
101,40.333333333333336,0.3333333333333333,2.0,2.0,Blair Walsh,Steelers,9.666666666666666,K,4,3.0,3.0,2013.0,0.6666666666666666
183,55.5,0.5,2.25,2.0,Blair Walsh,Panthers,10.25,K,6,3.25,3.25,2013.0,0.5
218,81.0,0.4,2.0,1.8,Blair Walsh,Giants,9.0,K,7,2.8,2.8,2013.0,0.4
228,103.83333333333333,0.3333333333333333,1.8333333333333333,1.5,Blair Walsh,Packers,7.666666666666667,K,8,2.5,2.5,2013.0,0.5
268,121.57142857142857,0.2857142857142857,1.7142857142857142,1.4285714285714286,Blair Walsh,Cowboys,7.571428571428571,K,9,2.7142857142857144,2.7142857142857144,2013.0,0.42857142857142855
275,139.875,0.25,1.625,1.375,Blair Walsh,Redskins,7.25,K,10,2.75,2.625,2013.0,0.5
317,154.88888888888889,0.2222222222222222,1.6666666666666667,1.4444444444444444,Blair Walsh,Seahawks,7.555555555555555,K,11,2.888888888888889,2.7777777777777777,2013.0,0.4444444444444444
333,171.1,0.2,1.7,1.5,Blair Walsh,Packers,7.6,K,12,2.8,2.7,2013.0,0.5
362,185.8181818181818,0.18181818181818182,1.9090909090909092,1.7272727272727273,Blair Walsh,Bears,8.181818181818182,K,13,2.727272727272727,2.6363636363636362,2013.0,0.5454545454545454
402,200.5,0.16666666666666666,2.0833333333333335,1.8333333333333333,Blair Walsh,Ravens,8.416666666666666,K,14,2.6666666666666665,2.5833333333333335,2013.0,0.5
425,216.0,0.15384615384615385,2.076923076923077,1.8461538461538463,Blair Walsh,Eagles,8.384615384615385,K,15,2.6153846153846154,2.5384615384615383,2013.0,0.5384615384615384
482,230.92857142857142,0.14285714285714285,2.142857142857143,1.8571428571428572,Blair Walsh,Bengals,8.642857142857142,K,16,2.857142857142857,2.7857142857142856,2013.0,0.5
514,247.66666666666666,0.13333333333333333,2.0,1.7333333333333334,Blair Walsh,Lions,8.2,K,17,2.8,2.7333333333333334,2013.0,0.5333333333333333
524,5.0,1.0,2.0,2.0,Blair Walsh,Rams,12.0,K,1,4.0,4.0,2014.0,1.0
581,5.0,1.0,2.0,2.0,Blair Walsh,Patriots,12.0,K,2,4.0,4.0,2014.0,1.0
593,33.5,0.5,1.5,1.0,Blair Walsh,Saints,6.5,K,3,2.5,2.5,2014.0,0.5
617,47.0,0.3333333333333333,2.0,1.6666666666666667,Blair Walsh,Falcons,7.333333333333333,K,4,1.6666666666666667,1.6666666666666667,2014.0,0.6666666666666666
669,59.75,0.5,2.75,2.25,Blair Walsh,Packers,9.75,K,5,2.0,2.0,2014.0,0.5
699,77.8,0.4,2.4,2.0,Blair Walsh,Lions,8.6,K,6,1.8,1.8,2014.0,0.6
705,94.83333333333333,0.3333333333333333,2.1666666666666665,1.8333333333333333,Blair Walsh,Bills,7.666666666666667,K,7,1.5,1.5,2014.0,0.5
750,107.85714285714286,0.42857142857142855,2.2857142857142856,2.0,Blair Walsh,Buccaneers,8.285714285714286,K,8,1.4285714285714286,1.4285714285714286,2014.0,0.5714285714285714
785,123.25,0.375,2.375,2.0,Blair Walsh,Redskins,8.125,K,9,1.375,1.375,2014.0,0.625
823,139.11111111111111,0.3333333333333333,2.111111111111111,1.7777777777777777,Blair Walsh,Bears,7.555555555555555,K,11,1.5555555555555556,1.5555555555555556,2014.0,0.5555555555555556
853,155.6,0.4,2.2,1.8,Blair Walsh,Packers,7.7,K,12,1.5,1.5,2014.0,0.6
891,171.8181818181818,0.45454545454545453,2.1818181818181817,1.8181818181818181,Blair Walsh,Panthers,7.818181818181818,K,13,1.4545454545454546,1.4545454545454546,2014.0,0.5454545454545454
926,188.5,0.4166666666666667,2.0833333333333335,1.75,Blair Walsh,Jets,7.75,K,14,1.6666666666666667,1.6666666666666667,2014.0,0.5
970,205.30769230769232,0.38461538461538464,2.1538461538461537,1.6923076923076923,Blair Walsh,Lions,7.615384615384615,K,15,1.7692307692307692,1.7692307692307692,2014.0,0.46153846153846156
982,222.85714285714286,0.35714285714285715,2.2142857142857144,1.5714285714285714,Blair Walsh,Dolphins,7.214285714285714,K,16,1.7857142857142858,1.7857142857142858,2014.0,0.5
1024,238.86666666666667,0.3333333333333333,2.2,1.6,Blair Walsh,Bears,7.333333333333333,K,17,1.8666666666666667,1.8666666666666667,2014.0,0.5333333333333333
2118,27.0,0.0,2.0,1.0,Blair Walsh,49ers,3.0,K,1,0.0,0.0,2015.0,1.0
2131,27.0,0.0,2.0,1.0,Blair Walsh,Lions,3.0,K,2,0.0,0.0,2015.0,1.0
2165,33.5,0.0,2.0,1.5,Blair Walsh,Chargers,5.5,K,3,1.5,1.0,2015.0,0.5
2201,47.0,0.0,1.6666666666666667,1.3333333333333333,Blair Walsh,Broncos,6.0,K,4,2.3333333333333335,2.0,2015.0,0.3333333333333333
2254,62.75,0.0,2.0,1.5,Blair Walsh,Chiefs,6.5,K,6,2.25,2.0,2015.0,0.5
2276,82.8,0.0,2.2,1.8,Blair Walsh,Lions,7.2,K,7,2.0,1.8,2015.0,0.4
2312,99.83333333333333,0.3333333333333333,2.6666666666666665,2.3333333333333335,Blair Walsh,Bears,9.333333333333334,K,8,2.0,1.6666666666666667,2015.0,0.5
2345,117.14285714285714,0.2857142857142857,2.7142857142857144,2.4285714285714284,Blair Walsh,Rams,9.571428571428571,K,9,2.0,1.7142857142857142,2015.0,0.5714285714285714
2364,134.25,0.25,2.625,2.375,Blair Walsh,Raiders,9.25,K,10,1.875,1.625,2015.0,0.5
