,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,10,1,1,1,Blair Walsh,Lions,8.0,K,1,3,3,2013,1,Lions,0,1,3,Min,225,24,12.0,DST,105,3.0,0,330,0,0
1,36,0,3,3,Blair Walsh,Bears,12.0,K,2,3,3,2013,1,Bears,0,2,1,Min,227,30,13.0,DST,123,1.0,0,350,1,0
2,75,0,2,2,Blair Walsh,Browns,9.0,K,3,3,3,2013,0,Browns,0,2,1,Min,195,27,13.0,DST,134,6.0,0,329,0,1
3,101,1,3,2,Blair Walsh,Steelers,12.0,K,4,4,4,2013,0,Steelers,0,0,0,Min,248,34,1.0,DST,145,1.0,0,393,0,1
4,183,0,1,1,Blair Walsh,Panthers,4.0,K,6,1,1,2013,0,Panthers,0,0,2,Min,215,10,14.0,DST,75,3.0,0,290,0,1
5,218,0,1,0,Blair Walsh,Giants,1.0,K,7,1,1,2013,1,Giants,0,2,1,Min,176,7,14.0,DST,30,1.0,0,206,0,0
6,228,0,1,1,Blair Walsh,Packers,7.0,K,8,4,4,2013,0,Packers,0,0,0,Min,132,31,9.0,DST,111,3.0,0,243,1,1
7,268,0,1,1,Blair Walsh,Cowboys,5.0,K,9,3,2,2013,1,Cowboys,0,1,1,Min,224,23,13.0,DST,169,2.0,0,393,1,0
8,275,0,2,2,Blair Walsh,Redskins,10.0,K,10,4,4,2013,0,Redskins,0,0,1,Min,216,34,3.0,DST,91,1.0,0,307,0,1
9,317,0,2,2,Blair Walsh,Seahawks,8.0,K,11,2,2,2013,1,Seahawks,0,1,3,Min,204,20,20.0,DST,132,2.0,0,336,1,0
10,333,0,4,4,Blair Walsh,Packers,14.0,K,12,2,2,2013,1,Packers,0,1,0,Min,215,26,9.0,DST,232,6.0,0,447,0,0
11,362,0,4,3,Blair Walsh,Bears,11.0,K,13,2,2,2013,0,Bears,0,0,1,Min,250,23,8.0,DST,246,5.0,0,496,0,1
12,402,0,2,2,Blair Walsh,Ravens,8.0,K,14,2,2,2013,1,Ravens,0,1,0,Min,265,26,9.0,DST,114,0.0,0,379,1,0
13,425,0,3,2,Blair Walsh,Eagles,12.0,K,15,6,6,2013,0,Eagles,0,0,1,Min,370,48,5.0,DST,85,3.0,0,455,0,1
14,482,0,0,0,Blair Walsh,Bengals,2.0,K,16,2,2,2013,1,Bengals,0,1,3,Min,94,14,22.0,DST,115,4.0,0,209,1,0
15,514,0,0,0,Blair Walsh,Lions,2.0,K,17,2,2,2013,0,Lions,0,1,1,Min,171,14,11.0,DST,174,3.0,0,345,0,1
16,5,1,2,2,Blair Walsh,Rams,12.0,K,1,4,4,2014,1,Rams,0,0,0,Min,170,34,0.0,DST,185,0.0,0,355,0,0
17,62,0,1,0,Blair Walsh,Patriots,1.0,K,2,1,1,2014,0,Patriots,1,0,4,Min,163,7,29.0,DST,54,6.0,0,217,1,1
18,74,0,3,3,Blair Walsh,Saints,9.0,K,3,0,0,2014,1,Saints,0,0,0,Min,188,9,9.0,DST,59,2.0,0,247,0,0
19,98,1,5,4,Blair Walsh,Falcons,17.0,K,4,3,3,2014,0,Falcons,0,0,0,Min,317,41,0.0,DST,241,0.0,0,558,0,1
20,150,0,1,1,Blair Walsh,Packers,4.0,K,5,1,1,2014,1,Packers,0,1,2,Min,188,10,25.0,DST,111,6.0,0,299,1,0
21,180,0,1,1,Blair Walsh,Lions,3.0,K,6,0,0,2014,0,Lions,0,0,3,Min,143,3,24.0,DST,69,8.0,0,212,0,1
22,186,1,3,3,Blair Walsh,Bills,12.0,K,7,1,1,2014,1,Bills,0,0,2,Min,118,16,13.0,DST,158,5.0,0,276,0,0
23,231,0,3,2,Blair Walsh,Buccaneers,7.0,K,8,1,1,2014,1,Buccaneers,0,0,0,Min,235,19,5.0,DST,97,1.0,0,332,0,0
24,266,0,0,0,Blair Walsh,Redskins,3.0,K,9,3,3,2014,0,Redskins,0,0,0,Min,252,29,2.0,DST,100,2.0,0,352,0,1
25,304,1,3,2,Blair Walsh,Bears,9.0,K,11,1,1,2014,1,Bears,0,0,1,Min,147,13,11.0,DST,96,2.0,0,243,0,0
26,334,1,2,2,Blair Walsh,Packers,9.0,K,12,1,1,2014,0,Packers,0,0,1,Min,196,21,5.0,DST,112,2.0,0,308,0,1
27,372,0,1,1,Blair Walsh,Panthers,7.0,K,13,4,4,2014,0,Panthers,0,0,0,Min,118,31,3.0,DST,92,3.0,0,210,0,1
28,407,0,3,1,Blair Walsh,Jets,6.0,K,14,3,3,2014,0,Jets,0,1,1,Min,297,30,9.0,DST,114,3.0,1,411,0,1
29,451,0,3,0,Blair Walsh,Lions,2.0,K,15,2,2,2014,1,Lions,1,0,2,Min,284,14,14.0,DST,76,4.0,0,360,0,0
30,463,0,2,2,Blair Walsh,Dolphins,9.0,K,16,3,3,2014,1,Dolphins,1,0,1,Min,238,35,10.0,DST,119,4.0,1,357,0,0
31,505,0,2,2,Blair Walsh,Bears,7.0,K,17,1,1,2014,0,Bears,0,0,1,Min,190,13,12.0,DST,121,3.0,0,311,0,1
32,27,0,2,1,Blair Walsh,49ers,3.0,K,1,0,0,2015,1,49ers,0,0,1,Min,177,3,17.0,DST,71,5.0,0,248,0,0
33,40,0,2,2,Blair Walsh,Lions,8.0,K,2,3,2,2015,0,Lions,0,1,0,Min,151,26,4.0,DST,199,1.0,0,350,0,1
34,74,0,1,1,Blair Walsh,Chargers,7.0,K,3,4,4,2015,0,Chargers,0,0,1,Min,121,31,2.0,DST,163,0.0,0,284,0,1
35,110,0,3,2,Blair Walsh,Broncos,8.0,K,4,2,2,2015,1,Broncos,0,1,0,Min,212,20,13.0,DST,113,7.0,0,325,0,0
36,163,0,3,3,Blair Walsh,Chiefs,10.0,K,6,1,1,2015,0,Chiefs,0,0,2,Min,237,16,10.0,DST,84,2.0,0,321,0,1
37,185,2,5,5,Blair Walsh,Lions,20.0,K,7,2,1,2015,1,Lions,0,1,0,Min,285,28,8.0,DST,140,4.0,1,425,0,0
38,221,0,3,3,Blair Walsh,Bears,11.0,K,8,2,2,2015,1,Bears,0,0,1,Min,180,23,4.0,DST,147,1.0,0,327,0,0
39,254,0,2,2,Blair Walsh,Rams,7.0,K,9,1,1,2015,0,Rams,0,0,1,Min,148,21,4.0,DST,145,1.0,0,293,0,1
40,273,0,5,3,Blair Walsh,Raiders,12.0,K,10,3,3,2015,1,Raiders,1,0,0,Min,122,30,6.0,DST,263,4.0,0,385,0,0
41,325,0,0,0,Blair Walsh,Packers,1.0,K,11,2,1,2015,0,Packers,0,1,0,Min,248,13,15.0,DST,94,6.0,0,342,0,1
42,337,0,3,2,Blair Walsh,Falcons,8.0,K,12,2,2,2015,1,Falcons,0,0,1,Min,174,20,6.0,DST,191,0.0,0,365,0,0
43,388,0,0,0,Blair Walsh,Seahawks,1.0,K,13,1,1,2015,0,Seahawks,0,0,1,Min,94,7,13.0,DST,31,4.0,0,125,0,1
44,396,1,2,2,Blair Walsh,Cardinals,10.0,K,14,2,2,2015,1,Cardinals,0,3,0,Min,317,20,13.0,DST,72,3.0,0,389,0,0
45,428,1,1,1,Blair Walsh,Bears,10.0,K,15,5,5,2015,0,Bears,0,0,0,Min,221,38,1.0,DST,129,1.0,0,350,0,1
46,454,2,5,5,Blair Walsh,Giants,23.0,K,16,5,4,2015,0,Giants,0,0,0,Min,150,49,3.0,DST,218,3.0,0,368,0,1
47,497,0,2,2,Blair Walsh,Packers,8.0,K,17,2,2,2015,1,Packers,0,1,1,Min,91,20,11.0,DST,151,3.0,0,242,0,0
48,0,1,4,4,Blair Walsh,Jaguars,16.0,K,1,2,2,2012,0,Jaguars,0,1,0,Min,266,26,5.0,DST,123,2.0,0,389,0,1
49,43,1,2,2,Blair Walsh,Colts,10.0,K,2,2,2,2012,1,Colts,0,1,0,Min,232,20,10.0,DST,95,4.0,0,327,0,0
50,79,1,1,1,Blair Walsh,49ers,8.0,K,3,3,3,2012,0,49ers,0,2,0,Min,198,24,5.0,DST,146,0.0,0,344,0,1
51,111,0,3,2,Blair Walsh,Lions,8.0,K,4,2,2,2012,1,Lions,0,0,0,Min,100,20,6.0,DST,127,2.0,0,227,0,0
52,129,0,3,3,Blair Walsh,Titans,12.0,K,5,3,3,2012,0,Titans,0,0,2,Min,258,30,5.0,DST,175,1.0,0,433,0,1
53,163,0,4,4,Blair Walsh,Redskins,12.0,K,6,0,0,2012,1,Redskins,0,1,2,Min,327,26,17.0,DST,94,4.0,0,421,1,0
54,209,0,0,0,Blair Walsh,Cardinals,3.0,K,7,3,3,2012,0,Cardinals,0,0,2,Min,43,21,8.0,DST,166,3.0,0,209,0,1
55,226,1,1,1,Blair Walsh,Buccaneers,7.0,K,8,2,2,2012,0,Buccaneers,0,2,1,Min,229,17,13.0,DST,140,3.0,0,369,0,1
56,249,1,2,2,Blair Walsh,Seahawks,10.0,K,9,2,2,2012,1,Seahawks,0,1,1,Min,44,20,12.0,DST,243,4.0,0,287,0,0
57,273,0,4,4,Blair Walsh,Lions,14.0,K,10,2,2,2012,0,Lions,0,0,0,Min,207,34,2.0,DST,196,2.0,0,403,0,1
58,357,0,2,1,Blair Walsh,Bears,4.0,K,12,1,1,2012,1,Bears,1,2,1,Min,144,10,17.0,DST,114,2.0,0,258,0,0
59,393,0,1,0,Blair Walsh,Packers,2.0,K,13,2,2,2012,1,Packers,0,0,2,Min,119,14,8.0,DST,240,0.0,0,359,0,0
60,419,0,0,0,Blair Walsh,Bears,3.0,K,14,3,3,2012,0,Bears,0,0,1,Min,77,21,4.0,DST,171,1.0,0,248,0,1
61,427,3,5,5,Blair Walsh,Rams,24.0,K,15,3,3,2012,1,Rams,0,0,0,Min,109,36,2.0,DST,213,2.0,0,322,0,0
62,459,1,3,3,Blair Walsh,Texans,13.0,K,16,2,2,2012,1,Texans,0,1,0,Min,171,23,4.0,DST,174,1.0,0,345,0,0
63,490,1,3,3,Blair Walsh,Packers,15.0,K,17,4,4,2012,0,Packers,0,0,0,Min,227,37,1.0,DST,217,1.0,0,444,0,1
64,1,1,6,4,Blair Walsh,Titans,15.0,K,1,2,1,2016,1,Titans,0,0,0,Min,236,25,1.0,DST,65,0.0,0,301,0,0
65,54,0,1,1,Blair Walsh,Packers,5.0,K,2,2,2,2016,0,Packers,0,1,0,Min,254,17,10.0,DST,30,4.0,0,284,0,1
66,80,0,2,2,Blair Walsh,Panthers,6.0,K,3,1,0,2016,1,Panthers,0,0,0,Min,153,22,3.0,DST,58,2.0,0,211,0,0
67,112,0,2,1,Blair Walsh,Giants,6.0,K,4,3,3,2016,0,Giants,0,0,0,Min,262,24,1.0,DST,104,0.0,0,366,0,1
68,136,0,1,1,Blair Walsh,Texans,7.0,K,5,4,4,2016,0,Texans,0,0,0,Min,255,31,2.0,DST,96,2.0,0,351,0,1
69,212,0,1,1,Blair Walsh,Eagles,4.0,K,7,1,1,2016,1,Eagles,0,3,1,Min,189,10,27.0,DST,93,6.0,0,282,1,0
70,237,0,1,1,Blair Walsh,Bears,4.0,K,8,1,1,2016,1,Bears,0,0,0,Min,201,10,12.0,DST,57,5.0,0,258,0,0
71,267,0,2,1,Blair Walsh,Lions,4.0,K,9,2,1,2016,0,Lions,1,0,0,Min,259,16,8.0,DST,78,2.0,0,337,0,1
72,299,0,0,0,Blair Walsh,Redskins,2.0,K,10,3,2,2016,1,Redskins,0,0,1,Min,284,20,9.0,DST,47,3.0,0,331,0,0
