,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
1555,2011,1,Saints,0,0,0,Packers,296,42,8.0,DST,103,2.0,0,399,1,1
1573,2011,2,Saints,0,1,0,Bears,186,13,15.0,DST,60,6.0,0,246,0,0
1628,2011,3,Saints,0,0,1,Texans,364,33,4.0,DST,109,2.0,0,473,0,0
1641,2011,4,Saints,0,0,1,Jaguars,170,10,12.0,DST,104,3.0,0,274,0,1
1677,2011,5,Saints,1,0,1,Panthers,219,27,6.0,DST,162,1.0,0,381,0,1
1715,2011,6,Saints,0,0,0,Buccaneers,303,26,1.0,DST,117,0.0,0,420,0,1
1717,2011,7,Saints,0,2,1,Colts,97,7,20.0,DST,155,1.0,0,252,1,0
1751,2011,8,Saints,0,1,0,Rams,140,31,12.0,DST,183,4.0,0,323,1,1
1788,2011,9,Saints,0,0,0,Buccaneers,281,16,5.0,DST,84,1.0,0,365,0,0
1821,2011,10,Saints,0,0,1,Falcons,343,23,4.0,DST,138,1.0,0,481,0,1
1878,2011,12,Saints,0,1,1,Giants,392,24,6.0,DST,73,1.0,0,465,0,0
1900,2011,13,Saints,1,0,1,Lions,379,17,11.0,DST,87,3.0,0,466,0,0
1943,2011,14,Saints,0,0,0,Titans,314,17,6.0,DST,59,2.0,0,373,0,1
1965,2011,15,Saints,0,0,1,Min,102,20,10.0,DST,105,4.0,0,207,0,1
1992,2011,16,Saints,0,1,0,Falcons,434,16,12.0,DST,35,0.0,0,469,1,0
2030,2011,17,Saints,0,1,1,Panthers,137,17,10.0,DST,164,2.0,0,301,0,0
