,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
200,200,200,0,0,Corey Clement,Eagles,0,0,0,0,0,0,8.0,RB,0,0,0,0,0,6,1,22,3,2017
311,311,311,0,0,Corey Clement,Chargers,0,0,0,0,0,0,3.0,RB,0,0,0,0,0,10,0,30,4,2017
403,403,403,0,0,Corey Clement,Eagles,0,0,0,0,0,0,3.0,RB,0,0,22,1,0,7,0,17,5,2017
507,507,507,0,0,Corey Clement,Panthers,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,2,0,2,6,2017
541,541,541,0,0,Corey Clement,Eagles,0,0,0,0,0,0,6.0,RB,0,1,9,1,0,1,0,6,7,2017
626,626,626,0,0,Corey Clement,Eagles,0,0,0,0,0,0,5.0,RB,0,0,0,0,0,10,0,54,8,2017
662,662,662,0,0,Corey Clement,Eagles,0,0,0,0,0,0,24.0,RB,0,1,15,1,0,12,2,51,9,2017
828,828,828,0,0,Corey Clement,Cowboys,0,0,0,0,0,0,13.0,RB,0,0,0,0,1,6,1,50,11,2017
946,946,946,0,0,Corey Clement,Eagles,0,0,0,0,0,0,3.0,RB,0,0,12,1,0,4,0,27,12,2017
1031,1031,1031,0,0,Corey Clement,Steelers,0,0,0,0,0,0,3.0,RB,0,0,30,3,0,3,0,7,13,2017
