,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
40,40,40,0,0,Paul Richardson,Packers,0,0,0,0,0,0,5.0,WR,0,0,59,4,0,0,0,0,1,2017
127,127,127,0,0,Paul Richardson,Steelers,0,0,0,0,0,0,7.0,WR,0,1,19,2,0,0,0,0,2,2017
253,253,253,0,0,Paul Richardson,Titans,0,0,0,0,0,0,9.0,WR,0,1,30,2,0,0,0,0,3,2017
378,378,378,0,0,Paul Richardson,Steelers,0,0,0,0,0,0,6.0,WR,0,0,65,3,0,0,0,0,4,2017
505,505,505,0,0,Paul Richardson,Rams,0,0,0,0,0,0,3.0,WR,0,0,35,3,0,0,0,0,5,2017
673,673,673,0,0,Paul Richardson,Giants,0,0,0,0,0,0,12.0,WR,0,1,61,2,0,0,0,0,7,2017
778,778,778,0,0,Paul Richardson,Steelers,0,0,0,0,0,0,22.0,WR,0,2,105,6,0,0,0,0,8,2017
905,905,905,0,0,Paul Richardson,Steelers,0,0,0,0,0,0,4.0,WR,0,0,41,3,0,0,0,0,9,2017
1010,1010,1010,0,0,Paul Richardson,Cardinals,0,0,0,0,0,0,4.0,WR,0,0,43,1,0,0,0,0,10,2017
1103,1103,1103,0,0,Paul Richardson,Steelers,0,0,0,0,0,0,5.0,WR,0,0,56,5,0,0,0,0,11,2017
1201,1201,1201,0,0,Paul Richardson,49ers,0,0,0,0,0,0,7.0,WR,0,0,70,4,0,0,0,0,12,2017
1391,1391,1391,0,0,Paul Richardson,Steelers,0,0,0,0,0,0,0.0,WR,0,0,8,2,0,0,0,0,13,2017
