,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year
59,0,0,0,Matt Bryant,Phi,5.00,K,2,5,5,2011
60,0,0,0,Lawrence Tynes,Stl,4.00,K,2,4,4,2011
61,0,2,1,Ryan Succop,@Det,3.00,K,2,0,0,2011
62,0,0,0,Nick Novak,@NE,3.00,K,2,3,3,2011
63,0,0,0,Jay Feely,@Was,3.00,K,2,3,3,2011
64,0,6,6,Dan Bailey,Was,18.00,K,3,0,0,2011
65,1,4,4,Jason Hanson,@Min,16.00,K,3,2,2,2011
66,0,4,4,Neil Rackers,@NO,15.00,K,3,3,3,2011
67,0,5,3,Billy Cundiff,@Stl,13.00,K,3,4,4,2011
68,1,3,2,Sebastian Janikowski,NYJ,12.00,K,3,4,4,2011
69,1,4,3,Graham Gano,@Dal,12.00,K,3,1,1,2011
70,0,4,3,Shaun Suisham,@Ind,11.00,K,3,2,2,2011
71,0,3,3,Ryan Longwell,Det,11.00,K,3,2,2,2011
72,0,2,2,Rian Lindell,NE,10.00,K,3,4,4,2011
73,0,3,3,Alex Henery,NYG,10.00,K,3,1,1,2011
74,0,4,3,Dan Carpenter,@Cle,10.00,K,3,1,1,2011
75,0,3,3,Connor Barth,Atl,10.00,K,3,1,1,2011
76,1,2,2,Stephen Hauschka,Ari,9.00,K,3,1,1,2011
77,0,2,2,Mason Crosby,@Chi,9.00,K,3,3,3,2011
78,1,2,2,David Akers,@Cin,9.00,K,3,1,1,2011
79,0,2,2,Adam Vinatieri,Pit,8.00,K,3,2,2,2011
80,0,2,2,Nick Novak,KC,8.00,K,3,2,2,2011
81,0,1,1,Stephen Gostkowski,@Buf,7.00,K,3,4,4,2011
82,0,2,2,Matt Bryant,@TB,7.00,K,3,1,1,2011
83,1,1,1,Josh Scobee,@Car,6.00,K,3,1,1,2011
84,0,2,2,Mike Nugent,SF,6.00,K,3,0,0,2011
85,0,2,2,Olindo Mare,Jax,6.00,K,3,0,0,2011
86,0,1,1,John Kasay,Hou,6.00,K,3,3,3,2011
87,0,1,1,Nick Folk,@Oak,6.00,K,3,3,3,2011
88,0,2,1,Ryan Succop,@SD,5.00,K,3,2,2,2011
89,0,1,1,Robbie Gould,GB,5.00,K,3,2,2,2011
90,0,1,1,Phil Dawson,Mia,5.00,K,3,2,2,2011
91,0,1,1,Rob Bironas,Den,5.00,K,3,2,2,2011
92,0,3,1,Jay Feely,@Sea,4.00,K,3,1,1,2011
93,0,0,0,Lawrence Tynes,@Phi,3.00,K,3,3,3,2011
94,0,0,0,Matt Prater,@Ten,2.00,K,3,2,2,2011
95,0,0,0,Brett Kern,Den,2.00,K,3,0,0,2011
96,0,0,0,Josh Brown,Bal,1.00,K,3,1,1,2011
97,0,0,0,Matt Turk,@Car,0.00,K,3,0,0,2011
98,0,0,0,Andy Lee,@Cin,0.00,K,3,0,0,2011
99,2,5,5,Ryan Succop,Min,20.00,K,4,1,1,2011
100,0,4,4,Nick Novak,Mia,14.00,K,4,2,2,2011
101,1,3,3,Matt Bryant,@Sea,14.00,K,4,3,3,2011
102,1,2,2,Jason Hanson,@Dal,12.00,K,4,4,4,2011
103,1,3,3,Dan Carpenter,@SD,12.00,K,4,1,1,2011
104,0,3,3,Dan Bailey,Det,12.00,K,4,3,3,2011
105,0,3,3,Mike Nugent,Buf,11.00,K,4,2,2,2011
106,0,5,3,Olindo Mare,@Chi,11.00,K,4,2,2,2011
107,0,5,3,John Kasay,@Jax,11.00,K,4,2,2,2011
108,0,5,3,Alex Henery,SF,11.00,K,4,2,2,2011
109,0,2,2,Robbie Gould,Car,10.00,K,4,4,4,2011
110,0,2,2,Billy Cundiff,NYJ,10.00,K,4,4,4,2011
111,0,2,2,Jay Feely,NYG,9.00,K,4,3,3,2011
112,1,2,2,Phil Dawson,Ten,9.00,K,4,1,1,2011
113,0,2,2,Rian Lindell,@Cin,8.00,K,4,2,2,2011
114,0,1,1,Lawrence Tynes,@Ari,7.00,K,4,4,4,2011
115,0,2,2,Sebastian Janikowski,NE,7.00,K,4,1,1,2011
116,0,1,1,Stephen Gostkowski,@Oak,7.00,K,4,4,4,2011
117,0,0,0,Mason Crosby,Den,7.00,K,4,7,7,2011
118,0,1,1,Rob Bironas,@Cle,7.00,K,4,4,4,2011
119,0,2,1,Connor Barth,Ind,6.00,K,4,3,3,2011
120,0,3,1,David Akers,@Phi,6.00,K,4,3,3,2011
121,0,2,1,Adam Vinatieri,@TB,5.00,K,4,2,2,2011
122,0,1,1,Neil Rackers,Pit,5.00,K,4,2,2,2011
123,0,1,1,Matt Prater,@GB,5.00,K,4,2,2,2011
124,0,1,1,Ryan Longwell,@KC,5.00,K,4,2,2,2011
125,0,1,1,Graham Gano,@Stl,5.00,K,4,2,2,2011
126,0,1,1,Nick Folk,@Bal,5.00,K,4,2,2,2011
127,0,2,1,Shaun Suisham,@Hou,4.00,K,4,1,1,2011
128,0,1,1,Josh Scobee,NO,4.00,K,4,1,1,2011
129,0,1,0,Stephen Hauschka,Atl,4.00,K,4,4,4,2011
130,0,1,1,Josh Brown,Was,4.00,K,4,1,1,2011
131,1,5,5,Nick Novak,@Den,19.00,K,5,2,2,2011
132,3,4,4,Sebastian Janikowski,@Hou,19.00,K,5,1,1,2011
133,1,4,4,Mason Crosby,@Atl,15.00,K,5,1,1,2011
134,1,3,2,Ryan Longwell,Ari,12.00,K,5,4,4,2011
135,0,3,3,John Kasay,@Car,12.00,K,5,3,3,2011
136,1,2,2,Stephen Hauschka,@NYG,12.00,K,5,4,4,2011
137,0,3,3,Stephen Gostkowski,NYJ,12.00,K,5,3,3,2011
138,0,2,2,David Akers,TB,12.00,K,5,6,6,2011
139,1,3,2,Neil Rackers,Oak,10.00,K,5,2,2,2011
140,1,1,1,Adam Vinatieri,KC,8.00,K,5,3,3,2011
141,0,1,1,Shaun Suisham,Ten,8.00,K,5,5,5,2011
142,0,2,2,Josh Scobee,Cin,8.00,K,5,2,2,2011
143,0,1,1,Rian Lindell,Phi,7.00,K,5,4,4,2011
144,0,2,2,Robbie Gould,@Det,7.00,K,5,1,1,2011
145,0,1,1,Mike Nugent,@Jax,6.00,K,5,4,3,2011
146,0,1,1,Alex Henery,@Buf,6.00,K,5,3,3,2011
147,0,1,1,Jason Hanson,Chi,6.00,K,5,3,3,2011
148,1,1,1,Jay Feely,@Min,6.00,K,5,1,1,2011
149,0,1,1,Lawrence Tynes,Sea,5.00,K,5,2,2,2011
150,0,1,1,Rob Bironas,@Pit,5.00,K,5,2,2,2011
151,0,0,0,Ryan Succop,@Ind,4.00,K,5,4,4,2011
152,0,1,1,Matt Prater,SD,4.00,K,5,1,1,2011
153,0,0,0,Olindo Mare,NO,3.00,K,5,4,3,2011
154,0,0,0,Nick Folk,@NE,3.00,K,5,3,3,2011
155,0,1,1,Connor Barth,@SF,3.00,K,5,0,0,2011
156,0,0,0,Matt Bryant,GB,2.00,K,5,2,2,2011
157,0,0,0,Daniel Sepulveda,Ten,1.00,K,5,0,0,2011
158,0,5,5,Billy Cundiff,Hou,17.00,K,6,2,2,2011
159,1,3,3,Robbie Gould,Min,15.00,K,6,4,4,2011
160,0,5,4,Connor Barth,NO,14.00,K,6,2,2,2011
161,1,3,3,David Akers,@Det,13.00,K,6,2,2,2011
162,0,3,3,Dan Bailey,@NE,10.00,K,6,1,1,2011
163,0,3,2,Lawrence Tynes,Buf,9.00,K,6,3,3,2011
164,0,3,2,Mike Nugent,Ind,9.00,K,6,3,3,2011
165,1,2,2,Graham Gano,Phi,9.00,K,6,1,1,2011
166,0,2,2,John Kasay,@TB,8.00,K,6,2,2,2011
167,0,2,2,Alex Henery,@Was,8.00,K,6,2,2,2011
168,0,2,2,Stephen Gostkowski,Dal,8.00,K,6,2,2,2011
169,0,2,2,Josh Scobee,@Pit,7.00,K,6,1,1,2011
170,0,0,0,Shane Lechler,Cle,7.00,K,6,0,0,2011
171,0,3,2,Jason Hanson,SF,7.00,K,6,1,1,2011
172,0,1,1,Matt Bryant,Car,7.00,K,6,4,4,2011
173,0,1,1,Rian Lindell,@NYG,6.00,K,6,3,3,2011
174,0,1,1,Sebastian Janikowski,Cle,6.00,K,6,3,3,2011
175,0,1,1,Nick Folk,Mia,6.00,K,6,3,3,2011
176,0,1,1,Mason Crosby,Stl,6.00,K,6,3,3,2011
177,0,2,2,Dan Carpenter,@NYJ,6.00,K,6,0,0,2011
178,0,2,1,Adam Vinatieri,@Cin,5.00,K,6,2,2,2011
179,0,2,1,Shaun Suisham,Jax,5.00,K,6,2,2,2011
180,0,1,1,Olindo Mare,@Atl,5.00,K,6,2,2,2011
181,0,1,1,Phil Dawson,@Oak,5.00,K,6,2,2,2011
182,0,2,1,Ryan Longwell,@Chi,4.00,K,6,1,1,2011
183,0,2,1,Josh Brown,@GB,3.00,K,6,0,0,2011
184,0,0,0,Neil Rackers,@Bal,2.00,K,6,2,2,2011
185,3,4,4,Josh Scobee,Bal,18.00,K,7,0,0,2011
186,1,4,4,Mason Crosby,@Min,17.00,K,7,3,3,2011
187,0,4,4,Olindo Mare,Was,15.00,K,7,3,3,2011
188,0,2,2,John Kasay,Ind,14.00,K,7,8,8,2011
189,0,3,3,Shaun Suisham,@Ari,12.00,K,7,3,3,2011
190,1,2,2,Dan Bailey,Stl,12.00,K,7,4,4,2011
191,0,2,2,Neil Rackers,@Ten,11.00,K,7,5,5,2011
192,1,2,2,Ryan Longwell,GB,11.00,K,7,3,3,2011
193,0,3,3,Matt Bryant,@Det,11.00,K,7,2,2,2011
194,0,3,3,Jason Hanson,Atl,10.00,K,7,1,1,2011
195,2,4,2,Phil Dawson,Sea,10.00,K,7,0,0,2011
196,0,2,2,Nick Folk,SD,9.00,K,7,3,3,2011
197,0,3,3,Dan Carpenter,Den,9.00,K,7,0,0,2011
198,0,2,2,Graham Gano,@Car,8.00,K,7,2,2,2011
199,1,3,1,Matt Prater,@Mia,6.00,K,7,1,1,2011
200,0,2,1,Robbie Gould,@TB,6.00,K,7,3,3,2011
201,0,0,0,Ryan Succop,@Oak,4.00,K,7,4,4,2011
202,0,1,1,Connor Barth,Chi,4.00,K,7,1,1,2011
203,0,0,0,Nick Novak,@NYJ,3.00,K,7,3,3,2011
204,0,1,1,Stephen Hauschka,@Cle,3.00,K,7,0,0,2011
205,0,0,0,Jay Feely,Pit,2.00,K,7,2,2,2011
206,0,0,0,Adam Vinatieri,@NO,1.00,K,7,1,1,2011
207,0,1,0,Billy Cundiff,@Jax,1.00,K,7,1,1,2011
208,0,0,0,Josh Brown,@Dal,1.00,K,7,1,1,2011
209,0,0,0,Rob Bironas,Hou,1.00,K,7,1,1,2011
210,2,2,2,Rob Bironas,Ind,13.00,K,8,3,3,2011
211,0,5,4,Nick Novak,@KC,12.00,K,8,0,0,2011
212,0,3,3,Billy Cundiff,Ari,12.00,K,8,3,3,2011
213,0,4,3,Shaun Suisham,NE,11.00,K,8,2,2,2011
214,0,3,3,Ryan Succop,SD,11.00,K,8,2,2,2011
215,0,4,3,Rian Lindell,Was,11.00,K,8,2,2,2011
216,1,1,1,Jason Hanson,@Den,11.00,K,8,6,6,2011
217,0,2,2,Mike Nugent,@Sea,10.00,K,8,4,4,2011
218,0,2,2,Alex Henery,Dal,10.00,K,8,4,4,2011
219,0,2,2,Jay Feely,@Bal,9.00,K,8,3,3,2011
220,0,2,2,Lawrence Tynes,Mia,8.00,K,8,2,2,2011
221,0,2,2,David Akers,Cle,8.00,K,8,2,2,2011
222,0,1,1,Josh Brown,NO,7.00,K,8,4,4,2011
223,0,2,1,Neil Rackers,Jax,6.00,K,8,3,3,2011
224,0,2,1,Ryan Longwell,@Car,6.00,K,8,3,3,2011
225,0,2,2,Stephen Hauschka,Cin,6.00,K,8,0,0,2011
226,1,1,1,Phil Dawson,@SF,6.00,K,8,1,1,2011
227,0,2,1,Stephen Gostkowski,@Pit,5.00,K,8,2,2,2011
228,0,1,1,Dan Carpenter,@NYG,5.00,K,8,2,2,2011
229,0,1,1,Adam Vinatieri,@Ten,4.00,K,8,1,1,2011
230,0,1,1,Matt Prater,Det,4.00,K,8,1,1,2011
231,0,1,0,Olindo Mare,Min,3.00,K,8,3,3,2011
232,0,1,0,John Kasay,@Stl,3.00,K,8,3,3,2011
233,0,0,0,Josh Scobee,@Hou,2.00,K,8,2,2,2011
234,0,0,0,Dan Bailey,@Phi,1.00,K,8,1,1,2011
235,0,1,0,Graham Gano,@Buf,0.00,K,8,0,0,2011
236,1,4,4,David Akers,@Was,15.00,K,9,1,1,2011
237,1,3,3,Neil Rackers,Cle,14.00,K,9,3,3,2011
238,1,3,3,Robbie Gould,@Phi,14.00,K,9,3,3,2011
239,1,4,3,Billy Cundiff,@Pit,13.00,K,9,2,2,2011
240,1,3,2,Nick Folk,@Buf,11.00,K,9,3,3,2011
241,0,3,3,Dan Bailey,Sea,11.00,K,9,2,2,2011
242,1,1,1,Nick Novak,GB,10.00,K,9,5,5,2011
243,2,2,2,Phil Dawson,@Hou,10.00,K,9,0,0,2011
244,0,3,3,Connor Barth,@NO,10.00,K,9,1,1,2011
245,0,3,2,John Kasay,TB,9.00,K,9,3,3,2011
246,0,1,1,Mason Crosby,@SD,9.00,K,9,6,6,2011
247,0,4,3,Josh Brown,@Ari,9.00,K,9,0,0,2011
248,0,2,2,Shaun Suisham,Bal,8.00,K,9,2,2,2011
249,0,2,1,Matt Prater,@Oak,8.00,K,9,5,5,2011
250,0,3,2,Stephen Gostkowski,NYG,8.00,K,9,2,2,2011
251,0,3,2,Stephen Hauschka,@Dal,7.00,K,9,1,1,2011
252,0,2,2,Jay Feely,Stl,7.00,K,9,1,1,2011
253,0,1,1,Dan Carpenter,@KC,7.00,K,9,4,4,2011
254,0,1,1,Matt Bryant,@Ind,7.00,K,9,4,4,2011
255,0,1,1,Lawrence Tynes,@NE,6.00,K,9,3,3,2011
256,0,1,1,Mike Nugent,@Ten,6.00,K,9,3,3,2011
257,0,1,1,Sebastian Janikowski,Den,6.00,K,9,3,3,2011
258,0,1,1,Alex Henery,Chi,6.00,K,9,3,3,2011
259,1,1,1,Graham Gano,SF,5.00,K,9,0,0,2011
260,0,1,1,Rob Bironas,Cin,5.00,K,9,2,2,2011
261,0,1,1,Ryan Succop,Mia,3.00,K,9,0,0,2011
262,0,1,1,Rian Lindell,NYJ,3.00,K,9,0,0,2011
263,0,0,0,Adam Vinatieri,Atl,1.00,K,9,1,1,2011
264,0,0,0,Chas Henry,Chi,0.00,K,9,0,0,2011
265,0,0,0,Dustin Colquitt,Mia,0.00,K,9,0,0,2011
266,0,0,0,Britton Colquitt,@Oak,0.00,K,9,0,0,2011
267,1,5,4,John Kasay,@Atl,16.00,K,10,2,2,2011
268,0,5,5,Stephen Hauschka,Bal,16.00,K,10,1,1,2011
269,1,4,3,Robbie Gould,Det,15.00,K,10,4,4,2011
270,1,3,3,Stephen Gostkowski,@NYJ,15.00,K,10,4,4,2011
271,1,4,4,David Akers,NYG,15.00,K,10,1,1,2011
272,0,3,3,Dan Bailey,Buf,14.00,K,10,5,5,2011
273,0,5,4,Phil Dawson,Stl,12.00,K,10,0,0,2011
274,0,3,3,Rob Bironas,@Car,12.00,K,10,3,3,2011
275,0,4,3,Matt Bryant,NO,11.00,K,10,2,2,2011
276,0,5,3,Graham Gano,@Mia,9.00,K,10,0,0,2011
277,0,1,1,Mason Crosby,Min,9.00,K,10,6,6,2011
278,0,2,2,Lawrence Tynes,@SF,8.00,K,10,2,2,2011
279,0,3,2,Dan Carpenter,Was,8.00,K,10,2,2,2011
280,0,2,1,Neil Rackers,@TB,7.00,K,10,5,4,2011
281,0,2,2,Jason Hanson,@Chi,7.00,K,10,1,1,2011
282,0,2,2,Josh Brown,@Cle,7.00,K,10,1,1,2011
283,0,1,1,Shaun Suisham,@Cin,6.00,K,10,3,3,2011
284,0,1,1,Sebastian Janikowski,@SD,6.00,K,10,3,3,2011
285,0,2,1,Josh Scobee,@Ind,5.00,K,10,2,2,2011
286,0,2,1,Matt Prater,@KC,5.00,K,10,2,2,2011
287,0,1,1,Mike Nugent,Pit,5.00,K,10,2,2,2011
288,0,2,1,Nick Novak,Oak,5.00,K,10,2,2,2011
289,0,1,1,Alex Henery,Ari,5.00,K,10,2,2,2011
290,0,3,1,Billy Cundiff,@Sea,5.00,K,10,2,2,2011
291,1,1,1,Connor Barth,Hou,5.00,K,10,0,0,2011
292,0,1,1,Ryan Succop,Den,4.00,K,10,1,1,2011
293,0,1,1,Adam Vinatieri,Jax,3.00,K,10,0,0,2011
294,0,2,1,Olindo Mare,Ten,3.00,K,10,0,0,2011
295,0,2,0,Jay Feely,@Phi,3.00,K,10,3,3,2011
296,0,1,0,Nick Folk,NE,2.00,K,10,2,2,2011
297,0,1,0,Dave Rayner,@Dal,1.00,K,10,1,1,2011
298,0,1,0,Ryan Longwell,@GB,1.00,K,10,1,1,2011
299,0,0,0,Shane Lechler,@SD,0.00,K,10,0,0,2011
300,0,3,3,Matt Bryant,Ten,11.00,K,11,2,2,2011
301,0,6,3,David Akers,Ari,11.00,K,11,2,2,2011
302,0,2,2,Stephen Gostkowski,KC,10.00,K,11,4,4,2011
303,0,2,2,Olindo Mare,@Det,9.00,K,11,3,3,2011
304,0,3,2,Sebastian Janikowski,@Min,9.00,K,11,3,3,2011
305,0,2,2,Dan Bailey,@Was,9.00,K,11,3,3,2011
306,1,2,2,Dave Rayner,@Mia,8.00,K,11,0,0,2011
307,0,3,2,Nick Novak,@Chi,8.00,K,11,2,2,2011
308,0,2,2,Connor Barth,@GB,8.00,K,11,2,2,2011
309,0,0,0,Jason Hanson,Car,7.00,K,11,7,7,2011
310,0,1,1,Robbie Gould,SD,7.00,K,11,4,4,2011
311,0,4,2,Nick Folk,@Den,7.00,K,11,1,1,2011
312,0,1,1,Billy Cundiff,Cin,7.00,K,11,4,4,2011
313,0,1,1,Mike Nugent,@Bal,6.00,K,11,3,3,2011
314,0,1,1,Stephen Hauschka,@Stl,6.00,K,11,3,3,2011
315,0,3,1,Graham Gano,Dal,6.00,K,11,3,3,2011
316,0,1,1,Matt Prater,NYJ,5.00,K,11,2,2,2011
317,0,1,1,Alex Henery,@NYG,5.00,K,11,2,2,2011
318,0,0,0,Shayne Graham,Buf,5.00,K,11,5,5,2011
319,0,1,0,Mason Crosby,TB,5.00,K,11,5,5,2011
320,0,1,1,Rob Bironas,@Atl,5.00,K,11,2,2,2011
321,0,1,1,Lawrence Tynes,Phi,4.00,K,11,1,1,2011
322,0,1,1,Josh Scobee,@Cle,4.00,K,11,1,1,2011
323,0,1,1,Ryan Succop,@NE,3.00,K,11,0,0,2011
324,0,0,0,Ryan Longwell,Oak,3.00,K,11,3,3,2011
325,0,1,0,Phil Dawson,Jax,2.00,K,11,2,2,2011
326,0,0,0,Jay Feely,@SF,1.00,K,11,1,1,2011
327,0,0,0,Josh Brown,Sea,1.00,K,11,1,1,2011
328,0,0,0,Adam Podlesh,SD,0.00,K,11,0,0,2011
329,0,0,0,Tim Masthay,TB,0.00,K,11,0,0,2011
330,0,0,0,Chris Kluwe,Oak,0.00,K,11,0,0,2011
331,0,6,6,Sebastian Janikowski,Chi,19.00,K,12,1,1,2011
332,0,5,4,Shayne Graham,@Dal,13.00,K,12,1,1,2011
333,1,4,3,Rob Bironas,TB,13.00,K,12,2,2,2011
334,2,2,2,Robbie Gould,@Oak,12.00,K,12,2,2,2011
335,0,3,3,Mike Nugent,Cle,11.00,K,12,2,2,2011
336,0,3,3,Jay Feely,@Stl,11.00,K,12,2,2,2011
337,1,2,2,Neil Rackers,@Jax,10.00,K,12,2,2,2011
338,0,3,3,Matt Prater,@SD,10.00,K,12,1,1,2011
339,1,3,2,Phil Dawson,@Cin,10.00,K,12,2,2,2011
340,0,3,3,Billy Cundiff,SF,10.00,K,12,1,1,2011
341,0,3,3,Ryan Succop,Pit,9.00,K,12,0,0,2011
342,1,4,2,Nick Novak,Den,9.00,K,12,1,1,2011
343,0,3,2,Olindo Mare,@Ind,9.00,K,12,3,3,2011
344,0,2,2,Mason Crosby,@Det,9.00,K,12,3,3,2011
345,1,1,1,Dave Rayner,@NYJ,8.00,K,12,3,3,2011
346,0,2,2,Alex Henery,NE,8.00,K,12,2,2,2011
347,0,2,1,Stephen Gostkowski,@Phi,8.00,K,12,5,5,2011
348,0,3,2,Josh Brown,Ari,8.00,K,12,2,2,2011
349,0,2,2,Dan Bailey,Mia,8.00,K,12,2,2,2011
350,1,2,2,David Akers,@Bal,8.00,K,12,0,0,2011
351,0,2,2,Adam Vinatieri,Car,7.00,K,12,1,1,2011
352,0,2,2,Shaun Suisham,@KC,7.00,K,12,1,1,2011
353,0,3,2,Josh Scobee,Hou,7.00,K,12,1,1,2011
354,0,0,0,John Kasay,NYG,7.00,K,12,7,7,2011
355,0,2,1,Lawrence Tynes,@NO,6.00,K,12,3,3,2011
356,0,1,1,Matt Bryant,Min,6.00,K,12,3,3,2011
357,0,2,1,Stephen Hauschka,Was,5.00,K,12,2,2,2011
358,0,2,1,Graham Gano,@Sea,5.00,K,12,3,2,2011
359,0,1,1,Connor Barth,@Ten,5.00,K,12,2,2,2011
360,0,0,0,Nick Folk,Buf,4.00,K,12,4,4,2011
361,0,0,0,Ryan Longwell,@Atl,2.00,K,12,2,2,2011
362,0,1,0,Jason Hanson,GB,1.00,K,12,1,1,2011
363,0,0,0,Steve Weatherford,@NO,0.00,K,12,0,0,2011
364,1,4,4,Connor Barth,Car,15.00,K,13,1,1,2011
365,0,4,4,David Akers,Stl,14.00,K,13,2,2,2011
366,0,4,4,Graham Gano,NYJ,13.00,K,13,1,1,2011
367,0,3,3,Ryan Longwell,Den,12.00,K,13,3,3,2011
368,1,3,2,Nick Folk,@Was,12.00,K,13,4,4,2011
369,1,2,2,Lawrence Tynes,GB,11.00,K,13,3,3,2011
370,0,3,3,Rob Bironas,@Buf,11.00,K,13,2,2,2011
371,0,2,2,Dan Carpenter,Oak,10.00,K,13,4,4,2011
372,0,2,2,Matt Prater,@Min,9.00,K,13,3,3,2011
373,1,4,2,Dan Bailey,@Ari,9.00,K,13,1,1,2011
374,0,1,1,Nick Novak,@Jax,8.00,K,13,5,5,2011
375,0,1,1,Olindo Mare,@TB,8.00,K,13,5,5,2011
376,0,2,1,Mason Crosby,@NYG,8.00,K,13,5,5,2011
377,0,1,1,John Kasay,Det,7.00,K,13,4,4,2011
378,0,1,1,Stephen Hauschka,Phi,7.00,K,13,4,4,2011
379,0,1,1,Stephen Gostkowski,Ind,7.00,K,13,4,4,2011
380,0,2,2,Jay Feely,Dal,7.00,K,13,1,1,2011
381,0,1,1,Adam Vinatieri,@NE,6.00,K,13,3,3,2011
382,0,3,1,Billy Cundiff,@Cle,6.00,K,13,3,3,2011
383,0,1,0,Shaun Suisham,Cin,5.00,K,13,5,5,2011
384,0,1,1,Dave Rayner,Ten,5.00,K,13,2,2,2011
385,0,2,1,Neil Rackers,Atl,5.00,K,13,2,2,2011
386,0,3,1,Jason Hanson,@NO,5.00,K,13,2,2,2011
387,0,1,1,Ryan Succop,@Chi,4.00,K,13,1,1,2011
388,0,1,1,Phil Dawson,Bal,4.00,K,13,1,1,2011
389,0,1,1,Matt Bryant,@Hou,4.00,K,13,1,1,2011
390,0,2,1,Robbie Gould,KC,3.00,K,13,0,0,2011
391,0,0,0,Josh Scobee,SD,2.00,K,13,2,2,2011
392,0,0,0,Sebastian Janikowski,@Mia,2.00,K,13,2,2,2011
393,0,0,0,Alex Henery,@Sea,2.00,K,13,2,2,2011
394,0,1,0,Mike Nugent,@Pit,1.00,K,13,1,1,2011
