,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year
390,0,5,5,Nick Folk,@Min,16.00,K,14,1,1,2014
391,1,3,3,Mason Crosby,Atl,15.00,K,14,5,4,2014
392,0,3,3,Stephen Gostkowski,@SD,11.00,K,14,2,2,2014
393,0,2,2,Graham Gano,@NO,11.00,K,14,5,5,2014
394,0,2,2,Dan Bailey,@Chi,11.00,K,14,5,5,2014
395,0,2,2,Shaun Suisham,@Cin,10.00,K,14,4,4,2014
396,0,2,2,Matt Prater,TB,10.00,K,14,4,4,2014
397,1,2,2,Adam Vinatieri,@Cle,9.00,K,14,1,1,2014
398,1,3,2,Phil Dawson,@Oak,9.00,K,14,1,1,2014
399,0,5,3,Chandler Catanzaro,KC,9.00,K,14,0,0,2014
400,0,2,2,Randy Bullock,@Jax,9.00,K,14,3,3,2014
401,1,2,1,Matt Bryant,@GB,9.00,K,14,4,4,2014
402,1,1,1,Sebastian Janikowski,SF,8.00,K,14,3,3,2014
403,1,1,1,Connor Barth,Buf,8.00,K,14,3,3,2014
404,0,2,2,Caleb Sturgis,Bal,7.00,K,14,1,1,2014
405,0,2,2,Josh Scobee,Hou,7.00,K,14,1,1,2014
406,1,1,1,Patrick Murray,@Det,7.00,K,14,2,2,2014
407,0,3,1,Blair Walsh,NYJ,6.00,K,14,3,3,2014
408,0,1,1,Stephen Hauschka,@Phi,6.00,K,14,3,3,2014
409,0,2,1,Billy Cundiff,Ind,6.00,K,14,3,3,2014
410,0,1,1,Dan Carpenter,@Den,5.00,K,14,2,2,2014
411,0,3,1,Greg Zuerlein,@Was,4.00,K,14,2,1,2014
412,0,0,0,Justin Tucker,@Mia,4.00,K,14,4,4,2014
413,0,2,1,Shayne Graham,Car,4.00,K,14,1,1,2014
414,0,0,0,Mike Nugent,Pit,3.00,K,14,3,3,2014
415,0,0,0,Cairo Santos,@Ari,2.00,K,14,2,2,2014
416,0,0,0,Cody Parkey,Sea,2.00,K,14,2,2,2014
417,0,0,0,Nick Novak,NE,2.00,K,14,2,2,2014
418,0,0,0,Johnny Hekker,@Was,2.00,K,14,0,0,2014
419,0,0,0,Jay Feely,Dal,2.00,K,14,3,2,2014
420,0,1,0,Ryan Succop,NYG,1.00,K,14,1,1,2014
421,0,0,0,Tress Way,Stl,0.00,K,14,0,0,2014
422,0,0,0,Jon Ryan,@Phi,-1.00,K,14,0,0,2014
423,2,5,4,Josh Scobee,@Bal,16.00,K,15,0,0,2014
424,0,5,5,Connor Barth,@SD,16.00,K,15,1,1,2014
425,1,4,4,Dan Carpenter,GB,15.00,K,15,1,1,2014
426,1,4,4,Chandler Catanzaro,@Stl,14.00,K,15,0,0,2014
427,0,5,4,Graham Gano,TB,13.00,K,15,1,1,2014
428,0,3,3,Mike Nugent,@Cle,12.00,K,15,3,3,2014
429,1,3,3,Ryan Succop,NYJ,11.00,K,15,0,0,2014
430,0,2,2,Stephen Gostkowski,Mia,11.00,K,15,5,5,2014
431,0,3,3,Matt Prater,Min,10.00,K,15,1,1,2014
432,0,2,2,Shaun Suisham,@Atl,9.00,K,15,3,3,2014
433,1,3,2,Caleb Sturgis,@NE,9.00,K,15,1,1,2014
434,0,2,2,Cody Parkey,Dal,9.00,K,15,3,3,2014
435,1,2,2,Sebastian Janikowski,@KC,9.00,K,15,1,1,2014
436,0,4,2,Justin Tucker,Jax,8.00,K,15,2,2,2014
437,0,2,2,Matt Bryant,Pit,8.00,K,15,2,2,2014
438,0,1,1,Dan Bailey,@Phi,8.00,K,15,5,5,2014
439,0,3,1,Cairo Santos,Oak,7.00,K,15,4,4,2014
440,0,2,1,Shayne Graham,@Chi,7.00,K,15,4,4,2014
441,0,2,2,Kai Forbath,@NYG,7.00,K,15,1,1,2014
442,0,3,2,Mason Crosby,@Buf,7.00,K,15,1,1,2014
443,0,2,2,Greg Zuerlein,Ari,6.00,K,15,0,0,2014
444,1,2,1,Nick Folk,@Ten,6.00,K,15,1,1,2014
445,1,1,1,Randy Bullock,@Ind,6.00,K,15,1,1,2014
446,0,1,1,Josh Brown,Was,6.00,K,15,3,3,2014
447,0,1,1,Adam Vinatieri,Hou,5.00,K,15,2,2,2014
448,0,1,1,Patrick Murray,@Car,5.00,K,15,2,2,2014
449,0,1,1,Stephen Hauschka,SF,5.00,K,15,2,2,2014
450,0,3,1,Nick Novak,Den,4.00,K,15,1,1,2014
451,0,3,0,Blair Walsh,@Det,2.00,K,15,2,2,2014
452,0,0,0,Jay Feely,NO,1.00,K,15,1,1,2014
453,0,0,0,Phil Dawson,@Sea,1.00,K,15,1,1,2014
454,0,0,0,Bryan Anger,@Bal,0.00,K,15,0,0,2014
455,0,6,6,Randy Bullock,Bal,19.00,K,16,1,1,2014
456,1,4,3,Josh Brown,@Stl,15.00,K,16,4,4,2014
457,0,5,4,Sebastian Janikowski,Buf,14.00,K,16,2,2,2014
458,1,3,3,Matt Bryant,@NO,14.00,K,16,3,3,2014
459,0,3,3,Mike Nugent,Den,13.00,K,16,4,4,2014
460,0,4,4,Cairo Santos,@Pit,12.00,K,16,0,0,2014
461,1,2,2,Greg Zuerlein,NYG,11.00,K,16,3,3,2014
462,0,4,3,Nick Folk,NE,10.00,K,16,1,1,2014
463,0,2,2,Blair Walsh,@Mia,9.00,K,16,3,3,2014
464,1,2,2,Ryan Succop,@Jax,9.00,K,16,1,1,2014
465,0,2,2,Kai Forbath,Phi,9.00,K,16,3,3,2014
466,0,2,2,Shaun Suisham,KC,8.00,K,16,2,2,2014
467,0,3,2,Matt Prater,@Chi,8.00,K,16,2,2,2014
468,0,1,1,Nick Novak,@SF,8.00,K,16,5,5,2014
469,0,3,2,Mason Crosby,@TB,8.00,K,16,2,2,2014
470,1,1,1,Dan Carpenter,@Oak,8.00,K,16,3,3,2014
471,0,2,2,Garrett Hartley,@Car,7.00,K,16,1,1,2014
472,0,3,1,Cody Parkey,@Was,6.00,K,16,3,3,2014
473,0,2,2,Chandler Catanzaro,Sea,6.00,K,16,0,0,2014
474,0,1,0,Dan Bailey,Ind,6.00,K,16,6,6,2014
475,0,1,0,Caleb Sturgis,Min,5.00,K,16,5,5,2014
476,0,3,0,Stephen Hauschka,@Ari,5.00,K,16,5,5,2014
477,0,1,1,Stephen Gostkowski,@NYJ,5.00,K,16,2,2,2014
478,0,2,1,Graham Gano,Cle,5.00,K,16,2,2,2014
479,0,1,0,Phil Dawson,SD,5.00,K,16,5,5,2014
480,0,1,0,Connor Barth,@Cin,4.00,K,16,4,4,2014
481,0,0,0,Josh Scobee,Ten,3.00,K,16,3,3,2014
482,0,1,1,Patrick Murray,GB,3.00,K,16,0,0,2014
483,0,0,0,Shayne Graham,Atl,2.00,K,16,2,2,2014
484,0,0,0,Jay Feely,Det,2.00,K,16,2,2,2014
485,0,0,0,Adam Vinatieri,@Dal,1.00,K,16,1,1,2014
486,0,0,0,Justin Tucker,@Hou,1.00,K,16,1,1,2014
487,0,0,0,Pat McAfee,@Dal,0.00,K,16,0,0,2014
488,0,0,0,Dustin Colquitt,@Pit,0.00,K,16,0,0,2014
489,0,4,4,Connor Barth,Oak,17.00,K,17,5,5,2014
490,1,4,4,Josh Brown,Phi,16.00,K,17,2,2,2014
491,0,3,3,Dan Bailey,@Was,14.00,K,17,5,5,2014
492,0,5,4,Cairo Santos,SD,13.00,K,17,1,1,2014
493,0,4,3,Nick Folk,@Mia,13.00,K,17,4,4,2014
494,0,2,2,Cody Parkey,@NYG,10.00,K,17,4,4,2014
495,0,2,2,Graham Gano,@Atl,10.00,K,17,4,4,2014
496,1,2,2,Phil Dawson,Ari,10.00,K,17,2,2,2014
497,0,3,2,Adam Vinatieri,@Ten,9.00,K,17,3,3,2014
498,0,2,2,Shaun Suisham,Cin,9.00,K,17,3,3,2014
499,0,3,3,Stephen Gostkowski,Buf,9.00,K,17,0,0,2014
500,0,4,3,Jay Feely,@Min,9.00,K,17,0,0,2014
501,1,2,2,Greg Zuerlein,@Sea,8.00,K,17,0,0,2014
502,0,2,2,Justin Tucker,Cle,8.00,K,17,2,2,2014
503,0,2,2,Patrick Murray,NO,8.00,K,17,2,2,2014
504,0,2,2,Stephen Hauschka,Stl,8.00,K,17,2,2,2014
505,0,2,2,Blair Walsh,Chi,7.00,K,17,1,1,2014
506,1,2,1,Josh Scobee,@Hou,7.00,K,17,2,2,2014
507,0,2,1,Caleb Sturgis,NYJ,6.00,K,17,3,3,2014
508,0,2,1,Mike Nugent,@Pit,5.00,K,17,2,2,2014
509,0,1,1,Kai Forbath,Dal,5.00,K,17,2,2,2014
510,0,1,1,Chandler Catanzaro,@SF,5.00,K,17,2,2,2014
511,0,1,1,Dan Carpenter,@NE,5.00,K,17,2,2,2014
512,0,1,1,Ryan Succop,Ind,4.00,K,17,1,1,2014
513,0,1,1,Garrett Hartley,@Bal,4.00,K,17,1,1,2014
514,0,1,0,Mason Crosby,Det,4.00,K,17,4,4,2014
515,0,0,0,Shayne Graham,@TB,3.00,K,17,3,3,2014
516,0,0,0,Randy Bullock,Jax,3.00,K,17,3,3,2014
517,0,1,1,Matt Bryant,Car,3.00,K,17,0,0,2014
518,0,0,0,Matt Prater,@GB,2.00,K,17,2,2,2014
519,0,0,0,Sebastian Janikowski,@Den,2.00,K,17,2,2,2014
520,0,0,0,Ryan Quigley,@Mia,1.00,K,17,0,0,2014
521,0,1,0,Nick Novak,@KC,1.00,K,17,1,1,2014
522,0,0,0,Brad Wing,Cin,-2.00,K,17,0,0,2014
