,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
3086,2015.0,1,Jaguars,1.0,0.0,1.0,Panthers,158.0,20.0,10.0,DST,105.0,2.0,0.0,263.0,0.0,0.0
3124,2015.0,2,Jaguars,1.0,0.0,1.0,Dolphins,158.0,20.0,10.0,DST,105.0,2.0,0.0,263.0,0.0,0.0
3163,2015.0,3,Jaguars,0.5,0.0,0.5,Patriots,251.0,20.0,8.0,DST,73.5,2.0,0.0,324.5,0.0,0.0
3176,2015.0,4,Jaguars,0.3333333333333333,0.0,0.3333333333333333,Colts,282.6666666666667,30.333333333333332,6.0,DST,90.66666666666667,2.0,0.0,373.3333333333333,0.0,0.3333333333333333
3222,2015.0,5,Jaguars,0.25,0.5,0.25,Buccaneers,278.5,26.75,7.25,DST,83.0,2.25,0.0,361.5,0.0,0.5
3252,2015.0,6,Jaguars,0.2,0.4,0.2,Texans,260.0,29.0,6.2,DST,103.0,2.2,0.0,363.0,0.0,0.6
3256,2015.0,7,Jaguars,0.16666666666666666,0.3333333333333333,0.16666666666666666,Bills,264.5,29.333333333333332,5.333333333333333,DST,101.66666666666667,2.0,0.0,366.1666666666667,0.0,0.5
3333,2015.0,9,Jaguars,0.14285714285714285,0.5714285714285714,0.42857142857142855,Jets,263.85714285714283,29.571428571428573,8.0,DST,103.57142857142857,2.2857142857142856,0.0,367.42857142857144,0.2857142857142857,0.42857142857142855
3345,2015.0,10,Jaguars,0.125,0.5,0.375,Ravens,263.5,29.375,7.25,DST,94.25,2.25,0.0,357.75,0.25,0.5
3371,2015.0,11,Jaguars,0.1111111111111111,0.6666666666666666,0.5555555555555556,Titans,268.44444444444446,28.333333333333332,7.888888888888889,DST,93.66666666666667,2.111111111111111,0.0,362.1111111111111,0.2222222222222222,0.5555555555555556
3415,2015.0,12,Jaguars,0.1,0.7,0.5,Chargers,262.8,26.8,8.4,DST,94.7,2.3,0.0,357.5,0.2,0.5
3442,2015.0,13,Jaguars,0.18181818181818182,0.6363636363636364,0.45454545454545453,Titans,265.27272727272725,27.181818181818183,8.0,DST,93.27272727272727,2.272727272727273,0.0,358.54545454545456,0.18181818181818182,0.45454545454545453
3457,2015.0,14,Jaguars,0.16666666666666666,0.6666666666666666,0.5,Colts,264.5833333333333,28.416666666666668,8.0,DST,103.0,2.4166666666666665,0.0,367.5833333333333,0.16666666666666666,0.5
3511,2015.0,15,Jaguars,0.15384615384615385,0.6923076923076923,0.5384615384615384,Falcons,261.6923076923077,27.46153846153846,9.153846153846153,DST,102.38461538461539,2.4615384615384617,0.0,364.0769230769231,0.3076923076923077,0.46153846153846156
3546,2015.0,16,Jaguars,0.14285714285714285,0.6428571428571429,0.5714285714285714,Saints,260.5,27.142857142857142,8.785714285714286,DST,101.0,2.357142857142857,0.0,361.5,0.2857142857142857,0.42857142857142855
3580,2015.0,17,Jaguars,0.2,0.6,0.5333333333333333,Texans,269.93333333333334,27.866666666666667,8.4,DST,103.26666666666667,2.2666666666666666,0.0,373.2,0.26666666666666666,0.4666666666666667
