,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
10,2016,1,Broncos,0,0,1,Panthers,176,20,9.0,DST,157,3.0,0,333,0,0
33,2016,2,Broncos,0,1,1,Colts,170,20,25.0,DST,83,5.0,0,253,2,0
74,2016,3,Broncos,0,1,1,Bengals,189,17,12.0,DST,143,4.0,0,332,0,1
97,2016,4,Broncos,0,1,2,Buccaneers,143,7,18.0,DST,72,5.0,0,215,0,1
144,2016,5,Broncos,0,1,0,Falcons,250,23,5.0,DST,122,2.0,0,372,0,0
166,2016,6,Broncos,0,2,0,Chargers,166,21,7.0,DST,99,2.0,0,265,0,1
191,2016,7,Broncos,0,2,0,Texans,131,9,12.0,DST,140,1.0,0,271,0,0
215,2016,8,Broncos,1,0,3,Chargers,246,19,22.0,DST,123,4.0,0,369,1,0
261,2016,9,Broncos,0,0,0,Raiders,179,30,2.0,DST,218,2.0,0,397,0,1
270,2016,10,Broncos,1,2,2,Saints,293,23,14.0,DST,80,1.0,0,373,0,1
337,2016,12,Broncos,0,0,0,Chiefs,190,30,6.0,DST,83,6.0,0,273,0,0
354,2016,13,Broncos,0,1,2,Jaguars,179,10,20.0,DST,154,1.0,0,333,1,1
399,2016,14,Broncos,0,0,0,Titans,73,13,9.0,DST,180,2.0,0,253,0,1
435,2016,15,Broncos,0,0,0,Patriots,177,16,6.0,DST,136,2.0,0,313,0,0
474,2016,16,Broncos,0,0,1,Chiefs,246,33,2.0,DST,238,0.0,0,484,0,1
485,2016,17,Broncos,0,2,1,Raiders,164,6,18.0,DST,57,2.0,0,221,0,0
