,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
7,7,7.0,0.0,0.0,Jordy Nelson,Packers,0.0,0.0,0.0,0.0,0.0,0.0,13.0,WR,0.0,1.0,79.0,7.0,0.0,0.0,0.0,0.0,1,2017.0
229,229,7.0,0.0,0.0,Jordy Nelson,Packers,0.0,0.0,0.0,0.0,0.0,0.0,13.0,WR,0.0,1.0,79.0,7.0,0.0,0.0,0.0,0.0,3,2017.0
343,343,118.0,0.0,0.0,Jordy Nelson,Packers,0.0,0.0,0.0,0.0,0.0,0.0,15.0,WR,0.0,1.5,65.5,6.5,0.0,0.0,0.0,0.0,4,2017.0
478,478,193.0,0.0,0.0,Jordy Nelson,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,16.333333333333332,WR,0.0,1.6666666666666667,68.66666666666667,5.666666666666667,0.0,0.0,0.0,0.0,5,2017.0
594,594,264.25,0.0,0.0,Jordy Nelson,Vikings,0.0,0.0,0.0,0.0,0.0,0.0,14.25,WR,0.0,1.5,57.5,4.75,0.0,0.0,0.0,0.0,6,2017.0
747,747,330.2,0.0,0.0,Jordy Nelson,Packers,0.0,0.0,0.0,0.0,0.0,0.0,12.6,WR,0.0,1.2,58.0,5.0,0.0,0.0,0.0,0.0,7,2017.0
911,911,399.6666666666667,0.0,0.0,Jordy Nelson,Packers,0.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,WR,0.0,1.0,50.5,4.333333333333333,0.0,0.0,0.0,0.0,9,2017.0
1032,1032,472.7142857142857,0.0,0.0,Jordy Nelson,Bears,0.0,0.0,0.0,0.0,0.0,0.0,9.571428571428571,WR,0.0,0.8571428571428571,48.285714285714285,4.285714285714286,0.0,0.0,0.0,0.0,10,2017.0
1133,1133,542.625,0.0,0.0,Jordy Nelson,Packers,0.0,0.0,0.0,0.0,0.0,0.0,8.625,WR,0.0,0.75,44.75,4.125,0.0,0.0,0.0,0.0,11,2017.0
1259,1259,608.2222222222222,0.0,0.0,Jordy Nelson,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,7.888888888888889,WR,0.0,0.6666666666666666,42.44444444444444,3.888888888888889,0.0,0.0,0.0,0.0,12,2017.0
1373,1373,673.3,0.0,0.0,Jordy Nelson,Packers,0.0,0.0,0.0,0.0,0.0,0.0,7.2,WR,0.0,0.6,39.3,3.8,0.0,0.0,0.0,0.0,13,2017.0
