,Unnamed: 0.1_x,Unnamed: 0.1.1_x,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,30,30.0,1.0,4.0,4.0,Cody Parkey,Chargers,15.0,K,2,1.0,1.0,2017.0,50,13.0,0.0,1.0,1.0,Dolphins,181.0,24.0,9.0,DST,140.0,4.0,0.0,Chargers,321.0,0.0
1,95,30.0,1.0,4.0,4.0,Cody Parkey,Jets,15.0,K,3,1.0,1.0,2017.0,63,40.5,0.0,0.0,0.5,Dolphins,224.0,33.0,2.5,DST,185.0,1.0,0.0,Jets,409.0,0.0
2,152,62.5,0.5,2.0,2.0,Cody Parkey,Dolphins,7.5,K,5,1.0,0.5,2017.0,127,80.33333333333333,0.0,0.3333333333333333,0.0,Titans,272.3333333333333,19.0,6.0,DST,77.66666666666667,1.3333333333333333,0.0,Dolphins,350.0,0.0
3,170,92.33333333333331,0.3333333333333333,1.6666666666666667,1.6666666666666667,Cody Parkey,Falcons,6.333333333333332,K,6,1.3333333333333333,0.6666666666666666,2017.0,173,62.75,0.0,0.25,0.25,Dolphins,225.25,22.25,7.25,DST,93.0,3.0,0.0,Falcons,318.25,0.25
4,202,111.75,0.25,1.75,1.75,Cody Parkey,Dolphins,6.75,K,7,1.5,1.0,2017.0,196,107.4,0.0,0.6,0.2,Jets,235.0,16.8,9.8,DST,80.4,2.4,0.0,Dolphins,315.4,0.2
5,241,129.8,0.2,1.6,1.6,Cody Parkey,Ravens,6.8,K,8,2.0,1.6,2017.0,212,104.85714285714286,0.0,0.7142857142857143,1.4285714285714286,Dolphins,189.28571428571428,21.142857142857142,12.571428571428573,DST,145.28571428571428,2.2857142857142856,0.0,Ravens,334.57142857142856,0.42857142857142855
6,261,148.33333333333334,0.16666666666666666,1.5,1.3333333333333333,Cody Parkey,Dolphins,5.666666666666668,K,9,1.6666666666666667,1.3333333333333333,2017.0,257,138.42857142857142,0.14285714285714285,0.5714285714285714,0.2857142857142857,Raiders,210.85714285714286,21.714285714285715,8.285714285714286,DST,95.42857142857143,2.142857142857143,0.0,Dolphins,306.2857142857143,0.14285714285714285
7,293,164.42857142857142,0.14285714285714285,1.4285714285714286,1.2857142857142858,Cody Parkey,Panthers,5.428571428571429,K,10,1.7142857142857142,1.2857142857142858,2017.0,286,136.33333333333334,0.1111111111111111,0.4444444444444444,0.4444444444444444,Dolphins,195.66666666666663,17.666666666666668,9.555555555555557,DST,78.44444444444444,3.2222222222222223,0.0,Panthers,274.1111111111111,0.0
8,309,180.5,0.125,1.25,1.125,Cody Parkey,Dolphins,5.125,K,11,1.875,1.5,2017.0,317,168.55555555555554,0.1111111111111111,0.5555555555555556,0.3333333333333333,Buccaneers,225.0,24.88888888888889,7.111111111111112,DST,116.22222222222223,1.7777777777777777,0.0,Dolphins,341.22222222222223,0.1111111111111111
9,347,194.77777777777774,0.1111111111111111,1.3333333333333333,1.2222222222222223,Cody Parkey,Patriots,5.4444444444444455,K,12,1.8888888888888888,1.5555555555555556,2017.0,323,155.0,0.3,0.5,0.8,Dolphins,282.0,20.3,9.4,DST,119.9,1.7,0.1,Patriots,401.9,0.1
10,372,210.0,0.1,1.3,1.2,Cody Parkey,Dolphins,5.4,K,13,1.9,1.6,2017.0,352,196.8181818181818,0.09090909090909093,0.5454545454545454,0.3636363636363637,Broncos,228.54545454545453,26.272727272727273,6.909090909090909,DST,117.72727272727272,1.6363636363636365,0.0,Dolphins,346.27272727272725,0.18181818181818185
