,Unnamed: 0.1_x,Unnamed: 0.1.1_x,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,17,17.0,0.0,2.0,1.0,Brandon McManus,Broncos,6.0,K,1,3.0,3.0,2017.0,16,16.0,1.0,0.0,1.0,Chargers,185.0,21.0,6.0,DST,64.0,1.0,0.0,Broncos,249.0,0.0
1,53,17.0,0.0,2.0,1.0,Brandon McManus,Broncos,6.0,K,2,3.0,3.0,2017.0,33,16.0,1.0,0.0,1.0,Cowboys,185.0,21.0,6.0,DST,64.0,1.0,0.0,Broncos,249.0,0.0
2,73,35.0,0.0,1.5,0.5,Brandon McManus,Bills,6.0,K,3,4.5,4.5,2017.0,72,22.5,0.0,0.0,1.0,Broncos,177.0,10.5,12.5,DST,57.5,3.5,0.0,Bills,234.5,0.0
3,106,47.66666666666666,0.0,2.0,1.3333333333333333,Brandon McManus,Broncos,7.333333333333332,K,4,3.333333333333333,3.333333333333333,2017.0,102,44.33333333333334,0.3333333333333333,0.0,1.0,Raiders,203.33333333333331,21.33333333333333,9.0,DST,59.66666666666666,2.333333333333333,0.0,Broncos,263.0,0.3333333333333333
4,184,62.25,0.0,2.5,1.75,Brandon McManus,Broncos,8.0,K,6,2.75,2.75,2017.0,174,58.75,0.25,0.0,1.0,Giants,210.0,18.5,9.75,DST,50.75,2.5,0.0,Broncos,260.75,0.25
5,232,86.6,0.0,2.6,1.6,Brandon McManus,Chiefs,7.2,K,8,2.4,2.4,2017.0,213,105.85714285714286,0.14285714285714285,0.42857142857142855,0.7142857142857143,Broncos,271.7142857142857,23.0,9.285714285714286,DST,124.57142857142857,2.142857142857143,0.0,Chiefs,396.28571428571433,0.2857142857142857
6,243,110.83333333333331,0.0,2.5,1.6666666666666667,Brandon McManus,Eagles,7.166666666666668,K,9,2.1666666666666665,2.1666666666666665,2017.0,253,121.125,0.25,0.625,1.125,Broncos,256.75,19.5,11.125,DST,70.375,2.75,0.0,Eagles,327.125,0.25
7,275,129.71428571428572,0.2857142857142857,2.571428571428572,1.8571428571428568,Brandon McManus,Broncos,8.285714285714286,K,10,2.142857142857143,2.142857142857143,2017.0,290,135.875,0.25,0.25,0.625,Patriots,192.375,24.75,8.0,DST,88.375,2.375,0.0,Broncos,280.75,0.25
8,318,147.875,0.25,2.625,2.0,Brandon McManus,Broncos,8.5,K,11,2.0,2.0,2017.0,306,153.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,Bengals,204.0,26.555555555555557,7.222222222222222,DST,89.55555555555556,2.2222222222222223,0.0,Broncos,293.5555555555556,0.2222222222222222
9,355,166.77777777777774,0.2222222222222222,2.555555555555556,1.8888888888888888,Brandon McManus,Raiders,8.11111111111111,K,12,2.0,2.0,2017.0,332,159.8,0.0,0.6,0.0,Broncos,253.3,24.7,4.4,DST,113.8,1.4,0.0,Raiders,367.1,0.0
10,383,185.6,0.2,2.3,1.7,Brandon McManus,Dolphins,7.5,K,13,2.0,2.0,2017.0,352,196.8181818181818,0.09090909090909093,0.5454545454545454,0.3636363636363637,Broncos,228.54545454545453,26.272727272727273,6.909090909090909,DST,117.72727272727272,1.6363636363636365,0.0,Dolphins,346.27272727272725,0.18181818181818185
