,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
1578,14,0,1,1,Alex Henery,Rams,7.0,K,1,4,4,2011,1
1614,50,0,2,1,Alex Henery,Falcons,7.0,K,2,4,4,2011,1
1637,73,0,3,3,Alex Henery,Giants,10.0,K,3,1,1,2011,0
1672,108,0,5,3,Alex Henery,49ers,11.0,K,4,2,2,2011,0
1710,146,0,1,1,Alex Henery,Bills,6.0,K,5,3,3,2011,1
1731,167,0,2,2,Alex Henery,Redskins,8.0,K,6,2,2,2011,1
1782,218,0,2,2,Alex Henery,Cowboys,10.0,K,8,4,4,2011,0
1822,258,0,1,1,Alex Henery,Bears,6.0,K,9,3,3,2011,0
1853,289,0,1,1,Alex Henery,Cardinals,5.0,K,10,2,2,2011,0
1881,317,0,1,1,Alex Henery,Giants,5.0,K,11,2,2,2011,1
1910,346,0,2,2,Alex Henery,Patriots,8.0,K,12,2,2,2011,0
1957,393,0,0,0,Alex Henery,Seahawks,2.0,K,13,2,2,2011,1
1976,412,0,1,1,Alex Henery,Dolphins,6.0,K,14,3,3,2011,1
2001,437,0,1,1,Alex Henery,Jets,9.0,K,15,6,6,2011,0
2035,471,1,2,2,Alex Henery,Cowboys,10.0,K,16,2,2,2011,1
2068,504,0,2,2,Alex Henery,Redskins,10.0,K,17,4,4,2011,0
