,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
52,52,52,0,0,Jalen Richard,Titans,0,0,0,0,0,0,2.0,RB,0,0,6,1,0,5,0,22,1,2017
90,90,90,0,0,Jalen Richard,Raiders,0,0,0,0,0,0,16.0,RB,0,0,51,2,0,6,1,58,2,2017
251,251,251,0,0,Jalen Richard,Redskins,0,0,0,0,0,0,0.0,RB,0,0,4,1,0,2,0,4,3,2017
314,314,314,0,0,Jalen Richard,Broncos,0,0,0,0,0,0,2.0,RB,0,0,20,1,0,2,0,7,4,2017
399,399,399,0,0,Jalen Richard,Raiders,0,0,0,0,0,0,3.0,RB,0,0,0,0,0,9,0,37,5,2017
479,479,479,0,0,Jalen Richard,Raiders,0,0,0,0,0,0,2.0,RB,0,0,27,3,0,2,0,-1,6,2017
529,529,529,0,0,Jalen Richard,Raiders,0,0,0,0,0,0,7.0,RB,0,0,45,4,0,9,0,31,7,2017
629,629,629,0,1,Jalen Richard,Bills,0,0,0,0,0,0,4.0,RB,0,0,35,5,0,5,0,21,8,2017
713,713,713,0,0,Jalen Richard,Dolphins,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,5,0,14,9,2017
871,871,871,0,0,Jalen Richard,Raiders,0,0,0,0,0,0,1.0,RB,0,0,9,2,0,4,0,19,11,2017
919,919,919,0,0,Jalen Richard,Raiders,0,0,0,0,0,0,8.0,RB,0,1,13,2,0,2,0,17,12,2017
1052,1052,1052,0,0,Jalen Richard,Raiders,0,0,0,0,0,0,0.0,RB,0,0,5,1,0,1,0,4,13,2017
