,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
1042,2014.0,1,Redskins,0.0,1.0,0.0,Texans,206.0,17.0,6.0,DST,115.0,0.0,0.0,321.0,0.0,1.0
1059,2014.0,2,Redskins,0.0,1.0,0.0,Jaguars,206.0,17.0,6.0,DST,115.0,0.0,0.0,321.0,0.0,1.0
1118,2014.0,3,Redskins,0.0,0.5,0.5,Eagles,164.5,13.5,12.5,DST,70.0,5.0,0.0,234.5,0.0,0.5
1139,2014.0,4,Redskins,0.0,0.6666666666666666,0.3333333333333333,Giants,218.0,21.333333333333332,9.0,DST,64.66666666666667,3.3333333333333335,0.0,282.6666666666667,0.0,0.6666666666666666
1173,2014.0,5,Redskins,0.0,0.5,0.5,Seahawks,237.25,27.25,7.5,DST,87.0,2.75,0.0,324.25,0.0,0.5
1205,2014.0,6,Redskins,0.0,0.4,0.4,Cardinals,225.4,27.2,6.8,DST,114.6,2.8,0.0,340.0,0.0,0.4
1217,2014.0,7,Redskins,0.0,0.3333333333333333,0.3333333333333333,Titans,228.33333333333334,27.666666666666668,5.833333333333333,DST,107.83333333333333,2.5,0.0,336.1666666666667,0.0,0.5
1244,2014.0,8,Redskins,0.0,0.42857142857142855,0.42857142857142855,Cowboys,218.57142857142858,26.142857142857142,6.285714285714286,DST,103.28571428571429,2.2857142857142856,0.0,321.85714285714283,0.0,0.42857142857142855
1289,2014.0,9,Redskins,0.0,0.625,0.375,Min,219.25,25.0,7.125,DST,111.75,2.625,0.0,331.0,0.0,0.5
1341,2014.0,11,Redskins,0.0,0.5555555555555556,0.3333333333333333,Buccaneers,222.88888888888889,25.444444444444443,6.555555555555555,DST,110.44444444444444,2.5555555555555554,0.0,333.3333333333333,0.0,0.5555555555555556
1358,2014.0,12,Redskins,0.0,0.6,0.3,49ers,228.7,25.6,6.4,DST,104.2,2.5,0.0,332.9,0.0,0.5
1396,2014.0,13,Redskins,0.0,0.7272727272727273,0.36363636363636365,Colts,230.27272727272728,24.818181818181817,6.909090909090909,DST,100.72727272727273,2.4545454545454546,0.0,331.0,0.0,0.5454545454545454
1432,2014.0,14,Redskins,0.0,0.8333333333333334,0.4166666666666667,Rams,241.16666666666666,26.833333333333332,6.916666666666667,DST,102.83333333333333,2.3333333333333335,0.0,344.0,0.0,0.5833333333333334
1467,2014.0,15,Redskins,0.0,0.7692307692307693,0.38461538461538464,Giants,237.84615384615384,26.615384615384617,6.769230769230769,DST,105.0,2.4615384615384617,0.0,342.84615384615387,0.0,0.5384615384615384
1491,2014.0,16,Redskins,0.0,0.7857142857142857,0.35714285714285715,Eagles,237.85714285714286,26.428571428571427,6.571428571428571,DST,101.0,2.357142857142857,0.0,338.85714285714283,0.0,0.5714285714285714
1534,2014.0,17,Redskins,0.0,0.8,0.4,Cowboys,246.06666666666666,26.266666666666666,6.666666666666667,DST,103.2,2.4,0.0,349.26666666666665,0.0,0.5333333333333333
