,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
4,4,0,3,3,Stephen Gostkowski,Bills,11.0,K,1,2,2,2013,1
50,50,0,3,2,Stephen Gostkowski,Jets,7.0,K,2,1,1,2013,0
66,66,1,3,3,Stephen Gostkowski,Buccaneers,13.0,K,3,2,2,2013,0
104,104,0,3,3,Stephen Gostkowski,Falcons,12.0,K,4,3,3,2013,1
149,149,0,2,2,Stephen Gostkowski,Bengals,6.0,K,5,0,0,2013,1
159,159,1,3,3,Stephen Gostkowski,Saints,14.0,K,6,3,3,2013,0
203,203,0,2,2,Stephen Gostkowski,Jets,9.0,K,7,3,3,2013,1
226,226,0,2,2,Stephen Gostkowski,Dolphins,9.0,K,8,3,3,2013,0
247,247,0,2,2,Stephen Gostkowski,Steelers,13.0,K,9,7,7,2013,0
319,319,0,2,2,Stephen Gostkowski,Panthers,8.0,K,11,2,2,2013,1
338,338,0,2,2,Stephen Gostkowski,Broncos,10.0,K,12,4,4,2013,0
360,360,2,3,2,Stephen Gostkowski,Texans,14.0,K,13,4,4,2013,1
401,401,1,2,2,Stephen Gostkowski,Browns,9.0,K,14,1,1,2013,0
442,442,0,3,2,Stephen Gostkowski,Dolphins,8.0,K,15,2,2,2013,1
460,460,0,2,2,Stephen Gostkowski,Ravens,11.0,K,16,5,5,2013,1
486,486,0,4,4,Stephen Gostkowski,Bills,14.0,K,17,2,2,2013,0
533,14,0,2,2,Stephen Gostkowski,Dolphins,8.0,K,1,2,2,2014,1
559,40,0,3,3,Stephen Gostkowski,Min,12.0,K,2,3,3,2014,1
590,71,0,3,3,Stephen Gostkowski,Raiders,10.0,K,3,1,1,2014,0
641,122,0,0,0,Stephen Gostkowski,Chiefs,2.0,K,4,2,2,2014,1
644,125,0,5,5,Stephen Gostkowski,Bengals,19.0,K,5,4,4,2014,0
673,154,1,4,3,Stephen Gostkowski,Bills,15.0,K,6,4,4,2014,1
714,195,0,2,2,Stephen Gostkowski,Jets,9.0,K,7,3,3,2014,0
733,214,0,3,3,Stephen Gostkowski,Bears,15.0,K,8,6,6,2014,0
765,246,0,3,3,Stephen Gostkowski,Broncos,13.0,K,9,4,4,2014,0
836,317,0,0,0,Stephen Gostkowski,Colts,6.0,K,11,6,6,2014,1
851,332,0,2,2,Stephen Gostkowski,Lions,10.0,K,12,4,4,2014,0
905,386,0,1,0,Stephen Gostkowski,Packers,3.0,K,13,3,3,2014,1
911,392,0,3,3,Stephen Gostkowski,Chargers,11.0,K,14,2,2,2014,1
949,430,0,2,2,Stephen Gostkowski,Dolphins,11.0,K,15,5,5,2014,0
996,477,0,1,1,Stephen Gostkowski,Jets,5.0,K,16,2,2,2014,1
1018,499,0,3,3,Stephen Gostkowski,Bills,9.0,K,17,0,0,2014,0
1049,7,0,3,1,Stephen Gostkowski,Bengals,8.0,K,1,5,5,2010,0
1102,60,0,1,0,Stephen Gostkowski,Jets,2.0,K,2,2,2,2010,1
1123,81,0,1,1,Stephen Gostkowski,Bills,8.0,K,3,5,5,2010,0
1145,103,0,2,2,Stephen Gostkowski,Dolphins,11.0,K,4,5,5,2010,1
1203,161,0,3,3,Stephen Gostkowski,Ravens,11.0,K,6,2,2,2010,0
1242,200,0,3,3,Stephen Gostkowski,Chargers,11.0,K,7,2,2,2010,1
1281,239,0,0,0,Stephen Gostkowski,Min,4.0,K,8,4,4,2010,0
1310,268,0,0,0,Stephen Gostkowski,Browns,1.0,K,9,1,1,2010,1
1576,12,0,2,1,Stephen Gostkowski,Dolphins,8.0,K,1,5,5,2011,1
1608,44,0,2,2,Stephen Gostkowski,Chargers,9.0,K,2,3,3,2011,0
1645,81,0,1,1,Stephen Gostkowski,Bills,7.0,K,3,4,4,2011,1
1680,116,0,1,1,Stephen Gostkowski,Raiders,7.0,K,4,4,4,2011,1
1701,137,0,3,3,Stephen Gostkowski,Jets,12.0,K,5,3,3,2011,0
1732,168,0,2,2,Stephen Gostkowski,Cowboys,8.0,K,6,2,2,2011,0
1791,227,0,2,1,Stephen Gostkowski,Steelers,5.0,K,8,2,2,2011,1
1814,250,0,3,2,Stephen Gostkowski,Giants,8.0,K,9,2,2,2011,0
1834,270,1,3,3,Stephen Gostkowski,Jets,15.0,K,10,4,4,2011,1
1866,302,0,2,2,Stephen Gostkowski,Chiefs,10.0,K,11,4,4,2011,0
1911,347,0,2,1,Stephen Gostkowski,Eagles,8.0,K,12,5,5,2011,1
1943,379,0,1,1,Stephen Gostkowski,Colts,7.0,K,13,4,4,2011,0
1967,403,0,2,2,Stephen Gostkowski,Redskins,10.0,K,14,4,4,2011,1
1996,432,0,2,2,Stephen Gostkowski,Broncos,11.0,K,15,5,5,2011,1
2041,477,0,3,2,Stephen Gostkowski,Dolphins,9.0,K,16,3,3,2011,0
2063,499,0,2,2,Stephen Gostkowski,Bills,11.0,K,17,5,5,2011,0
2115,24,0,0,0,Stephen Gostkowski,Steelers,4.0,K,1,4,4,2015,0
2123,32,1,4,4,Stephen Gostkowski,Bills,18.0,K,2,4,4,2015,1
2155,64,0,3,3,Stephen Gostkowski,Jaguars,15.0,K,3,6,6,2015,0
2220,129,1,3,3,Stephen Gostkowski,Cowboys,14.0,K,5,3,3,2015,1
2257,166,0,2,2,Stephen Gostkowski,Colts,10.0,K,6,4,4,2015,1
2280,189,0,3,3,Stephen Gostkowski,Jets,12.0,K,7,3,3,2015,0
2310,219,1,2,2,Stephen Gostkowski,Dolphins,12.0,K,8,4,4,2015,0
2343,252,0,2,2,Stephen Gostkowski,Redskins,9.0,K,9,3,3,2015,0
2366,275,1,2,2,Stephen Gostkowski,Giants,11.0,K,10,3,3,2015,1
2400,309,0,3,2,Stephen Gostkowski,Bills,8.0,K,11,2,2,2015,0
2438,347,0,1,1,Stephen Gostkowski,Broncos,6.0,K,12,3,3,2015,1
2470,379,0,0,0,Stephen Gostkowski,Eagles,4.0,K,13,4,4,2015,0
2490,399,0,2,2,Stephen Gostkowski,Texans,9.0,K,14,3,3,2015,1
2512,421,0,5,4,Stephen Gostkowski,Titans,15.0,K,15,3,3,2015,0
2554,463,0,2,2,Stephen Gostkowski,Jets,8.0,K,16,2,2,2015,1
2603,512,0,2,1,Stephen Gostkowski,Dolphins,4.0,K,17,1,1,2015,1
2620,11,0,2,2,Stephen Gostkowski,Titans,10.0,K,1,4,4,2012,1
2642,33,2,5,4,Stephen Gostkowski,Cardinals,16.0,K,2,0,0,2012,0
2681,72,0,3,3,Stephen Gostkowski,Ravens,12.0,K,3,3,3,2012,1
2716,107,0,3,1,Stephen Gostkowski,Bills,10.0,K,4,7,7,2012,1
2752,143,0,1,1,Stephen Gostkowski,Broncos,7.0,K,5,4,4,2012,0
2776,167,0,3,3,Stephen Gostkowski,Seahawks,11.0,K,6,2,2,2012,1
2809,200,0,2,2,Stephen Gostkowski,Jets,9.0,K,7,3,3,2012,0
2833,224,0,1,1,Stephen Gostkowski,Rams,9.0,K,8,6,6,2012,1
2884,275,0,3,3,Stephen Gostkowski,Bills,13.0,K,10,4,4,2012,0
2919,310,0,2,1,Stephen Gostkowski,Colts,11.0,K,11,8,8,2012,0
2956,347,0,1,0,Stephen Gostkowski,Jets,7.0,K,12,7,7,2012,1
2978,369,0,4,3,Stephen Gostkowski,Dolphins,11.0,K,13,2,2,2012,1
3023,414,0,0,0,Stephen Gostkowski,Texans,6.0,K,14,6,6,2012,0
3045,436,0,2,2,Stephen Gostkowski,49ers,10.0,K,15,4,4,2012,0
3071,462,0,3,3,Stephen Gostkowski,Jaguars,11.0,K,16,2,2,2012,1
3123,514,0,0,0,Stephen Gostkowski,Dolphins,4.0,K,17,4,4,2012,0
3135,3,1,3,3,Stephen Gostkowski,Cardinals,13.0,K,1,2,2,2016,1
3182,50,0,2,1,Stephen Gostkowski,Dolphins,7.0,K,2,4,4,2016,0
3204,72,0,2,2,Stephen Gostkowski,Texans,9.0,K,3,3,3,2016,0
3257,125,0,1,0,Stephen Gostkowski,Bills,0.0,K,4,0,0,2016,0
3271,139,0,2,1,Stephen Gostkowski,Browns,7.0,K,5,4,4,2016,1
3298,166,0,2,2,Stephen Gostkowski,Bengals,9.0,K,6,4,3,2016,0
3347,215,0,0,0,Stephen Gostkowski,Steelers,3.0,K,7,4,3,2016,1
3353,221,1,2,2,Stephen Gostkowski,Bills,13.0,K,8,5,5,2016,1
3425,293,0,1,1,Stephen Gostkowski,Seahawks,6.0,K,10,3,3,2016,0
3447,315,0,1,1,Stephen Gostkowski,49ers,6.0,K,11,4,3,2016,1
3464,332,0,4,3,Stephen Gostkowski,Jets,10.0,K,12,1,1,2016,1
3499,367,0,4,4,Stephen Gostkowski,LA,14.0,K,13,2,2,2016,0
3552,420,0,0,0,Stephen Gostkowski,Ravens,4.0,K,14,4,4,2016,0
3573,441,0,3,3,Stephen Gostkowski,Broncos,10.0,K,15,1,1,2016,1
3602,470,0,2,2,Stephen Gostkowski,Jets,11.0,K,16,5,5,2016,0
3635,503,0,3,2,Stephen Gostkowski,Dolphins,9.0,K,17,3,3,2016,1
