,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
141,141,141,0,0,Elijah McGuire,Raiders,0,0,0,0,0,0,2.0,RB,0,0,7,1,0,6,0,29,2,2017
224,224,224,0,1,Elijah McGuire,Jets,0,0,0,0,0,0,2.0,RB,0,0,0,0,0,7,0,34,3,2017
268,268,268,0,0,Elijah McGuire,Jets,0,0,0,0,0,0,18.0,RB,0,0,38,2,0,10,1,93,4,2017
401,401,401,0,0,Elijah McGuire,Browns,0,0,0,0,0,0,3.0,RB,0,0,10,2,0,11,0,20,5,2017
481,481,481,0,0,Elijah McGuire,Jets,0,0,0,0,0,0,2.0,RB,0,0,0,0,0,10,0,22,6,2017
584,584,584,0,0,Elijah McGuire,Dolphins,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,3,0,7,7,2017
655,655,655,0,0,Elijah McGuire,Jets,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,1,0,2,8,2017
699,699,699,0,0,Elijah McGuire,Jets,0,0,0,0,0,0,3.0,RB,0,0,9,1,0,13,0,30,9,2017
767,767,767,0,0,Elijah McGuire,Buccaneers,0,0,0,0,0,0,5.0,RB,0,0,36,4,0,8,0,22,10,2017
939,939,939,0,0,Elijah McGuire,Jets,0,0,0,0,0,0,3.0,RB,0,0,13,1,0,5,0,21,12,2017
1019,1019,1019,0,0,Elijah McGuire,Jets,0,0,0,0,0,0,4.0,RB,0,0,0,0,1,5,0,20,13,2017
