,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
141,141,141.0,0.0,0.0,Elijah McGuire,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RB,0.0,0.0,7.0,1.0,0.0,6.0,0.0,29.0,2,2017.0
224,224,141.0,0.0,0.0,Elijah McGuire,Jets,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RB,0.0,0.0,7.0,1.0,0.0,6.0,0.0,29.0,3,2017.0
268,268,182.5,0.0,0.5,Elijah McGuire,Jets,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RB,0.0,0.0,3.5,0.5,0.0,6.5,0.0,31.5,4,2017.0
401,401,211.0,0.0,0.3333333333333333,Elijah McGuire,Browns,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,RB,0.0,0.0,15.0,1.0,0.0,7.666666666666667,0.3333333333333333,52.0,5,2017.0
481,481,258.5,0.0,0.25,Elijah McGuire,Jets,0.0,0.0,0.0,0.0,0.0,0.0,6.25,RB,0.0,0.0,13.75,1.25,0.0,8.5,0.25,44.0,6,2017.0
584,584,303.0,0.0,0.2,Elijah McGuire,Dolphins,0.0,0.0,0.0,0.0,0.0,0.0,5.4,RB,0.0,0.0,11.0,1.0,0.0,8.8,0.2,39.6,7,2017.0
655,655,349.8333333333333,0.0,0.16666666666666666,Elijah McGuire,Jets,0.0,0.0,0.0,0.0,0.0,0.0,4.5,RB,0.0,0.0,9.166666666666666,0.8333333333333334,0.0,7.833333333333333,0.16666666666666666,34.166666666666664,8,2017.0
699,699,393.42857142857144,0.0,0.14285714285714285,Elijah McGuire,Jets,0.0,0.0,0.0,0.0,0.0,0.0,3.857142857142857,RB,0.0,0.0,7.857142857142857,0.7142857142857143,0.0,6.857142857142857,0.14285714285714285,29.571428571428573,9,2017.0
767,767,431.625,0.0,0.125,Elijah McGuire,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,3.75,RB,0.0,0.0,8.0,0.75,0.0,7.625,0.125,29.625,10,2017.0
939,939,468.8888888888889,0.0,0.1111111111111111,Elijah McGuire,Jets,0.0,0.0,0.0,0.0,0.0,0.0,3.888888888888889,RB,0.0,0.0,11.11111111111111,1.1111111111111112,0.0,7.666666666666667,0.1111111111111111,28.77777777777778,12,2017.0
1019,1019,515.9,0.0,0.1,Elijah McGuire,Jets,0.0,0.0,0.0,0.0,0.0,0.0,3.8,RB,0.0,0.0,11.3,1.1,0.0,7.4,0.1,28.0,13,2017.0
