,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
27,27,27,0,0,Larry Fitzgerald,Lions,0,0,0,0,0,0,7.0,WR,0,0,74,6,0,0,0,0,1,2017
181,181,181,0,0,Larry Fitzgerald,Colts,0,0,0,0,0,0,2.0,WR,0,0,21,3,0,0,0,0,2,2017
225,225,225,0,0,Larry Fitzgerald,Cardinals,0,0,0,0,0,0,20.0,WR,0,1,149,13,0,0,0,0,3,2017
365,365,365,0,0,Larry Fitzgerald,Cardinals,0,0,0,0,0,0,9.0,WR,0,1,32,4,0,0,0,0,4,2017
493,493,493,0,0,Larry Fitzgerald,Eagles,0,0,0,0,0,0,5.0,WR,0,0,51,6,0,0,0,0,5,2017
562,562,562,0,1,Larry Fitzgerald,Cardinals,0,0,0,0,0,0,18.0,WR,0,1,138,10,0,0,0,0,6,2017
733,733,733,0,0,Larry Fitzgerald,Rams,0,0,0,0,0,0,2.0,WR,0,0,29,3,0,0,0,0,7,2017
892,892,892,0,0,Larry Fitzgerald,49ers,0,0,0,0,0,0,7.0,WR,0,0,70,5,0,0,0,0,9,2017
979,979,979,0,0,Larry Fitzgerald,Cardinals,0,0,0,0,0,0,11.0,WR,0,0,113,10,0,0,0,0,10,2017
1073,1073,1073,0,0,Larry Fitzgerald,Texans,0,0,0,0,0,0,15.0,WR,0,1,91,9,0,0,0,0,11,2017
1236,1236,1236,0,0,Larry Fitzgerald,Cardinals,0,0,0,0,0,0,3.0,WR,1,0,12,3,0,0,0,0,12,2017
1296,1296,1296,0,0,Larry Fitzgerald,Cardinals,0,0,0,0,0,0,15.0,WR,0,1,98,10,0,0,0,0,13,2017
