,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
123,123,123,0,0,DeVante Parker,Chargers,0,0,0,0,0,0,8.0,WR,0,0,85,4,0,0,0,0,2,2017
240,240,240,0,0,DeVante Parker,Jets,0,0,0,0,0,0,13.0,WR,0,1,76,8,0,0,0,0,3,2017
379,379,379,0,0,DeVante Parker,Dolphins,0,0,0,0,0,0,6.0,WR,0,0,69,6,0,0,0,0,4,2017
546,546,546,0,0,DeVante Parker,Dolphins,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,5,2017
891,891,891,0,0,DeVante Parker,Dolphins,0,0,0,0,0,0,7.0,WR,0,0,76,5,0,0,0,0,9,2017
995,995,995,0,0,DeVante Parker,Panthers,0,0,0,0,0,0,6.0,WR,0,0,66,6,0,0,0,0,10,2017
1132,1132,1132,0,0,DeVante Parker,Dolphins,0,0,0,0,0,0,2.0,WR,0,0,26,4,0,0,0,0,11,2017
1279,1279,1279,0,0,DeVante Parker,Patriots,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,12,2017
1393,1393,1393,0,0,DeVante Parker,Dolphins,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,13,2017
