,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
70,70,70,0,0,Julius Thomas,Chargers,0,0,0,0,0,0,2.0,TE,0,0,26,3,0,0,0,0,2,2017
123,123,123,0,0,Julius Thomas,Jets,0,0,0,0,0,0,1.0,TE,0,0,16,3,0,0,0,0,3,2017
184,184,184,0,0,Julius Thomas,Dolphins,0,0,0,0,0,0,2.0,TE,0,0,29,2,0,0,0,0,4,2017
236,236,236,0,0,Julius Thomas,Dolphins,0,0,0,0,0,0,1.0,TE,0,0,15,1,0,0,0,0,5,2017
278,278,278,0,0,Julius Thomas,Falcons,0,0,0,0,0,0,2.0,TE,0,0,22,3,0,0,0,0,6,2017
316,316,316,0,0,Julius Thomas,Dolphins,0,0,0,0,0,0,5.0,TE,0,0,58,3,0,0,0,0,7,2017
397,397,397,0,0,Julius Thomas,Ravens,0,0,0,0,0,0,0.0,TE,0,0,2,2,0,0,0,0,8,2017
401,401,401,0,0,Julius Thomas,Dolphins,0,0,0,0,0,0,14.0,TE,0,1,84,6,0,0,0,0,9,2017
457,457,457,0,0,Julius Thomas,Panthers,0,0,0,0,0,0,6.0,TE,0,1,8,2,0,0,0,0,10,2017
503,503,503,0,0,Julius Thomas,Dolphins,0,0,0,0,0,0,3.0,TE,0,0,30,4,0,0,0,0,11,2017
550,550,550,0,0,Julius Thomas,Patriots,0,0,0,0,0,0,5.0,TE,0,0,52,5,0,0,0,0,12,2017
596,596,596,0,0,Julius Thomas,Dolphins,0,0,0,0,0,0,8.0,TE,0,1,20,3,0,0,0,0,13,2017
