,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
0,0,0,4,4,Greg Zuerlein,Cardinals,13.0,K,1,1,1,2013,0
52,52,0,1,1,Greg Zuerlein,Falcons,6.0,K,2,3,3,2013,1
93,93,0,0,0,Greg Zuerlein,Cowboys,1.0,K,3,1,1,2013,1
125,125,0,1,1,Greg Zuerlein,49ers,3.0,K,4,0,0,2013,0
140,140,0,2,2,Greg Zuerlein,Jaguars,10.0,K,5,4,4,2013,0
169,169,0,1,1,Greg Zuerlein,Texans,8.0,K,6,5,5,2013,1
205,205,0,2,2,Greg Zuerlein,Panthers,7.0,K,7,1,1,2013,1
224,224,0,4,3,Greg Zuerlein,Seahawks,9.0,K,8,0,0,2013,0
271,271,0,1,0,Greg Zuerlein,Titans,3.0,K,9,3,3,2013,0
281,281,0,1,1,Greg Zuerlein,Colts,8.0,K,10,5,5,2013,1
336,336,0,2,2,Greg Zuerlein,Bears,10.0,K,12,4,4,2013,0
371,371,0,2,2,Greg Zuerlein,49ers,7.0,K,13,1,1,2013,1
411,411,0,1,1,Greg Zuerlein,Cardinals,4.0,K,14,1,1,2013,1
435,435,0,2,2,Greg Zuerlein,Saints,9.0,K,15,3,3,2013,0
455,455,1,3,3,Greg Zuerlein,Buccaneers,13.0,K,16,2,2,2013,0
512,512,0,1,1,Greg Zuerlein,Seahawks,3.0,K,17,0,0,2013,1
531,12,1,3,2,Greg Zuerlein,Min,8.0,K,1,0,0,2014,0
555,36,0,4,4,Greg Zuerlein,Buccaneers,13.0,K,2,1,1,2014,1
600,81,0,1,1,Greg Zuerlein,Cowboys,7.0,K,3,4,4,2014,0
668,149,0,0,0,Greg Zuerlein,Eagles,4.0,K,5,4,4,2014,1
693,174,0,1,1,Greg Zuerlein,49ers,5.0,K,6,2,2,2014,0
728,209,0,1,0,Greg Zuerlein,Seahawks,4.0,K,7,4,4,2014,0
761,242,0,1,0,Greg Zuerlein,Chiefs,1.0,K,8,1,1,2014,1
769,250,0,2,2,Greg Zuerlein,49ers,7.0,K,9,1,1,2014,1
811,292,0,0,0,Greg Zuerlein,Cardinals,2.0,K,10,2,2,2014,1
817,298,2,5,5,Greg Zuerlein,Broncos,20.0,K,11,1,1,2014,0
865,346,0,2,1,Greg Zuerlein,Chargers,6.0,K,12,3,3,2014,1
885,366,0,1,1,Greg Zuerlein,Raiders,10.0,K,13,7,7,2014,0
930,411,0,3,1,Greg Zuerlein,Redskins,4.0,K,14,2,1,2014,1
962,443,0,2,2,Greg Zuerlein,Cardinals,6.0,K,15,0,0,2014,0
980,461,1,2,2,Greg Zuerlein,Giants,11.0,K,16,3,3,2014,0
1020,501,1,2,2,Greg Zuerlein,Seahawks,8.0,K,17,0,0,2014,1
2097,6,0,2,2,Greg Zuerlein,Seahawks,10.0,K,1,4,4,2015,0
2138,47,1,1,1,Greg Zuerlein,Redskins,6.0,K,2,1,1,2015,1
2170,79,0,2,2,Greg Zuerlein,Steelers,6.0,K,3,0,0,2015,0
2206,115,0,1,1,Greg Zuerlein,Cardinals,6.0,K,4,3,3,2015,1
2245,154,0,4,1,Greg Zuerlein,Packers,4.0,K,5,1,1,2015,1
2294,203,0,3,1,Greg Zuerlein,Browns,6.0,K,7,3,3,2015,0
2328,237,0,2,1,Greg Zuerlein,49ers,5.0,K,8,2,2,2015,0
2333,242,2,5,4,Greg Zuerlein,Min,16.0,K,9,0,0,2015,1
2374,283,0,2,2,Greg Zuerlein,Bears,7.0,K,10,1,1,2015,0
2415,324,0,1,0,Greg Zuerlein,Ravens,1.0,K,11,2,1,2015,1
2506,415,0,0,0,Greg Zuerlein,Lions,3.0,K,14,3,3,2015,0
2526,435,0,1,1,Greg Zuerlein,Buccaneers,7.0,K,15,4,4,2015,0
2565,474,0,1,1,Greg Zuerlein,Seahawks,5.0,K,16,3,2,2015,1
2583,492,0,5,3,Greg Zuerlein,49ers,10.0,K,17,1,1,2015,1
2617,8,0,3,3,Greg Zuerlein,Lions,11.0,K,1,2,2,2012,1
2649,40,0,3,3,Greg Zuerlein,Redskins,11.0,K,2,2,2,2012,0
2687,78,1,2,2,Greg Zuerlein,Bears,8.0,K,3,0,0,2012,1
2708,99,2,4,4,Greg Zuerlein,Seahawks,17.0,K,4,1,1,2012,0
2749,140,1,1,1,Greg Zuerlein,Cardinals,7.0,K,5,2,2,2012,0
2784,175,0,5,2,Greg Zuerlein,Dolphins,6.0,K,6,0,0,2012,1
2805,196,1,2,2,Greg Zuerlein,Packers,10.0,K,7,2,2,2012,0
2849,240,0,0,0,Greg Zuerlein,Patriots,1.0,K,8,1,1,2012,0
2899,290,0,2,1,Greg Zuerlein,49ers,6.0,K,10,3,3,2012,1
2937,328,0,0,0,Greg Zuerlein,Jets,1.0,K,11,1,1,2012,0
2952,343,0,2,1,Greg Zuerlein,Cardinals,7.0,K,12,4,4,2012,1
2980,371,2,3,2,Greg Zuerlein,49ers,10.0,K,13,0,0,2012,0
3033,424,0,0,0,Greg Zuerlein,Bills,1.0,K,14,1,1,2012,1
3062,453,0,1,0,Greg Zuerlein,Min,2.0,K,15,2,2,2012,0
3093,484,0,0,0,Greg Zuerlein,Buccaneers,4.0,K,16,4,4,2012,1
3112,503,0,3,2,Greg Zuerlein,Seahawks,7.0,K,17,1,1,2012,1
3175,43,0,3,3,Greg Zuerlein,Seahawks,9.0,K,2,0,0,2016,0
3203,71,1,1,1,Greg Zuerlein,Buccaneers,9.0,K,3,4,4,2016,1
3246,114,0,1,1,Greg Zuerlein,Cardinals,5.0,K,4,2,2,2016,1
3260,128,1,4,4,Greg Zuerlein,Bills,15.0,K,5,1,1,2016,0
3312,180,0,0,0,Greg Zuerlein,Lions,4.0,K,6,4,4,2016,1
3343,211,0,1,1,Greg Zuerlein,Giants,4.0,K,7,1,1,2016,0
3398,266,0,3,1,Greg Zuerlein,Panthers,4.0,K,9,1,1,2016,0
3416,284,0,3,3,Greg Zuerlein,Jets,9.0,K,10,0,0,2016,1
3455,323,0,2,1,Greg Zuerlein,Dolphins,4.0,K,11,1,1,2016,0
3484,352,0,0,0,Greg Zuerlein,Saints,3.0,K,12,3,3,2016,1
3515,383,0,1,1,Greg Zuerlein,Patriots,4.0,K,13,1,1,2016,1
3555,423,0,0,0,Greg Zuerlein,Falcons,2.0,K,14,2,2,2016,0
3590,458,0,1,1,Greg Zuerlein,Seahawks,3.0,K,15,0,0,2016,1
3621,489,0,0,0,Greg Zuerlein,49ers,3.0,K,16,3,3,2016,0
3645,513,0,2,2,Greg Zuerlein,Cardinals,6.0,K,17,0,0,2016,0
