,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
52,52,52,0,0,Seth Devalve,Browns,0,0,0,0,0,0,4.0,WR,0,0,42,4,0,0,0,0,1,2017
142,142,142,0,0,Seth Devalve,Ravens,0,0,0,0,0,0,6.0,WR,0,0,61,2,0,0,0,0,2,2017
299,299,299,0,0,Seth Devalve,Colts,0,0,0,0,0,0,2.0,WR,0,0,29,2,0,0,0,0,3,2017
451,451,451,0,0,Seth Devalve,Browns,0,0,0,0,0,0,0.0,WR,0,0,2,1,0,0,0,0,4,2017
522,522,522,0,0,Seth Devalve,Browns,0,0,0,0,0,0,2.0,WR,0,0,24,3,0,0,0,0,5,2017
598,598,598,0,0,Seth Devalve,Texans,0,0,0,0,0,0,6.0,WR,0,1,9,2,0,0,0,0,6,2017
735,735,735,0,0,Seth Devalve,Browns,0,0,0,0,0,0,2.0,WR,0,0,27,2,0,0,0,0,7,2017
858,858,858,0,0,Seth Devalve,Browns,0,0,0,0,0,0,0.0,WR,0,0,0,1,0,0,0,0,8,2017
1000,1000,1000,0,1,Seth Devalve,Lions,0,0,0,0,0,0,6.0,WR,0,0,70,4,0,0,0,0,10,2017
1165,1165,1165,0,0,Seth Devalve,Browns,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,11,2017
1238,1238,1238,0,0,Seth Devalve,Bengals,0,0,0,0,0,0,3.0,WR,0,0,33,2,0,0,0,0,12,2017
1345,1345,1345,0,0,Seth Devalve,Chargers,0,0,0,0,0,0,3.0,WR,0,0,33,2,0,0,0,0,13,2017
