,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
52,52,52.0,0.0,0.0,Seth Devalve,Browns,0.0,0.0,0.0,0.0,0.0,0.0,4.0,WR,0.0,0.0,42.0,4.0,0.0,0.0,0.0,0.0,1,2017.0
142,142,52.0,0.0,0.0,Seth Devalve,Ravens,0.0,0.0,0.0,0.0,0.0,0.0,4.0,WR,0.0,0.0,42.0,4.0,0.0,0.0,0.0,0.0,2,2017.0
299,299,97.0,0.0,0.0,Seth Devalve,Colts,0.0,0.0,0.0,0.0,0.0,0.0,5.0,WR,0.0,0.0,51.5,3.0,0.0,0.0,0.0,0.0,3,2017.0
451,451,164.33333333333334,0.0,0.0,Seth Devalve,Browns,0.0,0.0,0.0,0.0,0.0,0.0,4.0,WR,0.0,0.0,44.0,2.6666666666666665,0.0,0.0,0.0,0.0,4,2017.0
522,522,236.0,0.0,0.0,Seth Devalve,Browns,0.0,0.0,0.0,0.0,0.0,0.0,3.0,WR,0.0,0.0,33.5,2.25,0.0,0.0,0.0,0.0,5,2017.0
598,598,293.2,0.0,0.0,Seth Devalve,Texans,0.0,0.0,0.0,0.0,0.0,0.0,2.8,WR,0.0,0.0,31.6,2.4,0.0,0.0,0.0,0.0,6,2017.0
735,735,344.0,0.0,0.0,Seth Devalve,Browns,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,WR,0.0,0.16666666666666666,27.833333333333332,2.3333333333333335,0.0,0.0,0.0,0.0,7,2017.0
858,858,399.85714285714283,0.0,0.0,Seth Devalve,Browns,0.0,0.0,0.0,0.0,0.0,0.0,3.142857142857143,WR,0.0,0.14285714285714285,27.714285714285715,2.2857142857142856,0.0,0.0,0.0,0.0,8,2017.0
1000,1000,457.125,0.0,0.0,Seth Devalve,Lions,0.0,0.0,0.0,0.0,0.0,0.0,2.75,WR,0.0,0.125,24.25,2.125,0.0,0.0,0.0,0.0,10,2017.0
1165,1165,517.4444444444445,0.0,0.1111111111111111,Seth Devalve,Browns,0.0,0.0,0.0,0.0,0.0,0.0,3.111111111111111,WR,0.0,0.1111111111111111,29.333333333333332,2.3333333333333335,0.0,0.0,0.0,0.0,11,2017.0
1238,1238,582.2,0.0,0.1,Seth Devalve,Bengals,0.0,0.0,0.0,0.0,0.0,0.0,2.8,WR,0.0,0.1,26.9,2.2,0.0,0.0,0.0,0.0,12,2017.0
1345,1345,641.8181818181819,0.0,0.09090909090909091,Seth Devalve,Chargers,0.0,0.0,0.0,0.0,0.0,0.0,2.8181818181818183,WR,0.0,0.09090909090909091,27.454545454545453,2.1818181818181817,0.0,0.0,0.0,0.0,13,2017.0
