,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
32,32,32.0,0.0,0.0,Mark Ingram,Vikings,0.0,0.0,0.0,0.0,0.0,0.0,6.0,RB,0.0,0.0,54.0,5.0,0.0,6.0,0.0,17.0,1,2017.0
112,112,32.0,0.0,0.0,Mark Ingram,Saints,0.0,0.0,0.0,0.0,0.0,0.0,6.0,RB,0.0,0.0,54.0,5.0,0.0,6.0,0.0,17.0,2,2017.0
195,195,72.0,0.0,0.0,Mark Ingram,Panthers,0.0,0.0,0.0,0.0,0.0,0.0,6.5,RB,0.0,0.0,39.0,4.5,0.0,7.0,0.0,34.5,3,2017.0
298,298,113.0,0.0,0.0,Mark Ingram,Dolphins,0.0,0.0,0.0,0.0,0.0,0.0,7.0,RB,0.0,0.0,36.0,3.6666666666666665,0.0,9.333333333333334,0.0,41.666666666666664,4,2017.0
436,436,159.25,0.0,0.0,Mark Ingram,Saints,0.0,0.0,0.0,0.0,0.0,0.0,6.5,RB,0.0,0.0,31.25,3.75,0.0,10.5,0.0,42.5,6,2017.0
517,517,214.6,0.0,0.2,Mark Ingram,Packers,0.0,0.0,0.0,0.0,0.0,0.0,10.2,RB,0.0,0.0,32.2,4.0,0.0,13.4,0.4,56.8,7,2017.0
601,601,265.0,0.0,0.16666666666666666,Mark Ingram,Saints,0.0,0.0,0.0,0.0,0.0,0.0,11.166666666666666,RB,0.0,0.0,27.666666666666668,4.0,0.0,14.833333333333334,0.5,64.83333333333333,8,2017.0
683,683,313.0,0.0,0.42857142857142855,Mark Ingram,Saints,0.0,0.0,0.0,0.0,0.0,0.0,11.428571428571429,RB,0.0,0.0,27.142857142857142,4.285714285714286,0.0,15.285714285714286,0.5714285714285714,66.28571428571429,9,2017.0
735,735,359.25,0.0,0.375,Mark Ingram,Bills,0.0,0.0,0.0,0.0,0.0,0.0,10.875,RB,0.0,0.0,24.0,3.875,0.0,15.375,0.5,67.625,10,2017.0
819,819,401.0,0.0,0.3333333333333333,Mark Ingram,Saints,0.0,0.0,0.0,0.0,0.0,0.0,13.11111111111111,RB,0.0,0.0,21.333333333333332,3.4444444444444446,0.0,16.0,0.7777777777777778,74.66666666666667,11,2017.0
942,942,442.8,0.0,0.3,Mark Ingram,Rams,0.0,0.0,0.0,0.0,0.0,0.0,13.9,RB,0.0,0.0,21.3,3.4,0.0,15.5,0.8,80.6,12,2017.0
984,984,488.1818181818182,0.0,0.2727272727272727,Mark Ingram,Saints,0.0,0.0,0.0,0.0,0.0,0.0,12.909090909090908,RB,0.0,0.0,19.818181818181817,3.272727272727273,0.0,15.090909090909092,0.7272727272727273,76.0909090909091,13,2017.0
