,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
6,6,0,3,2,Phil Dawson,Packers,10.0,K,1,4,4,2013,0
58,58,0,1,1,Phil Dawson,Seahawks,3.0,K,2,0,0,2013,1
95,95,0,0,0,Phil Dawson,Colts,1.0,K,3,1,1,2013,0
124,124,0,2,0,Phil Dawson,Rams,5.0,K,4,5,5,2013,1
142,142,0,2,2,Phil Dawson,Texans,10.0,K,5,4,4,2013,0
162,162,0,3,3,Phil Dawson,Cardinals,12.0,K,6,3,3,2013,0
206,206,0,1,1,Phil Dawson,Titans,7.0,K,7,4,4,2013,1
235,235,0,0,0,Phil Dawson,Jaguars,6.0,K,8,6,6,2013,1
274,274,1,3,3,Phil Dawson,Panthers,11.0,K,10,0,0,2013,0
311,311,1,2,2,Phil Dawson,Saints,10.0,K,11,2,2,2013,1
342,342,0,2,2,Phil Dawson,Redskins,9.0,K,12,3,3,2013,1
364,364,0,3,3,Phil Dawson,Rams,11.0,K,13,2,2,2013,0
392,392,1,4,4,Phil Dawson,Seahawks,15.0,K,14,1,1,2013,0
423,423,0,4,4,Phil Dawson,Buccaneers,15.0,K,15,3,3,2013,1
463,463,0,2,2,Phil Dawson,Falcons,10.0,K,16,4,4,2013,0
487,487,1,4,3,Phil Dawson,Cardinals,13.0,K,17,2,2,2013,1
545,26,0,1,0,Phil Dawson,Cowboys,4.0,K,1,4,4,2014,1
565,46,0,2,2,Phil Dawson,Bears,8.0,K,2,2,2,2014,0
612,93,0,1,0,Phil Dawson,Cardinals,2.0,K,3,2,2,2014,1
618,99,1,4,4,Phil Dawson,Eagles,16.0,K,4,2,2,2014,0
643,124,2,5,5,Phil Dawson,Chiefs,20.0,K,5,1,1,2014,0
684,165,1,1,1,Phil Dawson,Rams,9.0,K,6,4,4,2014,1
726,207,0,2,1,Phil Dawson,Broncos,5.0,K,7,2,2,2014,1
783,264,0,2,1,Phil Dawson,Rams,4.0,K,9,1,1,2014,0
796,277,0,2,2,Phil Dawson,Saints,9.0,K,10,3,3,2014,1
822,303,0,3,3,Phil Dawson,Giants,10.0,K,11,1,1,2014,1
869,350,0,1,1,Phil Dawson,Redskins,5.0,K,12,2,2,2014,0
906,387,0,1,1,Phil Dawson,Seahawks,3.0,K,13,0,0,2014,0
917,398,1,3,2,Phil Dawson,Raiders,9.0,K,14,1,1,2014,1
972,453,0,0,0,Phil Dawson,Seahawks,1.0,K,15,1,1,2014,1
998,479,0,1,0,Phil Dawson,Chargers,5.0,K,16,5,5,2014,0
1015,496,1,2,2,Phil Dawson,Cardinals,10.0,K,17,2,2,2014,0
1072,30,0,1,0,Phil Dawson,Buccaneers,2.0,K,1,2,2,2010,1
1103,61,0,1,0,Phil Dawson,Chiefs,2.0,K,2,2,2,2010,0
1136,94,0,1,1,Phil Dawson,Ravens,5.0,K,3,2,2,2010,1
1146,104,0,3,3,Phil Dawson,Bengals,11.0,K,4,2,2,2010,0
1197,155,0,1,1,Phil Dawson,Falcons,4.0,K,5,1,1,2010,0
1223,181,0,1,1,Phil Dawson,Steelers,4.0,K,6,1,1,2010,1
1239,197,0,3,3,Phil Dawson,Saints,12.0,K,7,3,3,2010,1
1294,252,0,2,2,Phil Dawson,Patriots,10.0,K,9,4,4,2010,0
1325,283,0,2,2,Phil Dawson,Jets,8.0,K,10,2,2,2010,0
1350,308,0,4,2,Phil Dawson,Jaguars,8.0,K,11,2,2,2010,1
1395,353,0,1,1,Phil Dawson,Panthers,6.0,K,12,3,3,2010,0
1419,377,0,3,2,Phil Dawson,Dolphins,7.0,K,13,1,1,2010,1
1454,412,0,2,2,Phil Dawson,Bills,6.0,K,14,0,0,2010,1
1494,452,0,1,1,Phil Dawson,Bengals,5.0,K,15,2,2,2010,1
1525,483,0,1,1,Phil Dawson,Ravens,4.0,K,16,1,1,2010,0
1557,515,0,1,1,Phil Dawson,Steelers,3.0,K,17,0,0,2010,0
1587,23,0,1,1,Phil Dawson,Bengals,5.0,K,1,2,2,2011,0
1609,45,0,2,2,Phil Dawson,Colts,9.0,K,2,3,3,2011,1
1654,90,0,1,1,Phil Dawson,Dolphins,5.0,K,3,2,2,2011,0
1676,112,1,2,2,Phil Dawson,Titans,9.0,K,4,1,1,2011,0
1745,181,0,1,1,Phil Dawson,Raiders,5.0,K,6,2,2,2011,1
1759,195,2,4,2,Phil Dawson,Seahawks,10.0,K,7,0,0,2011,0
1790,226,1,1,1,Phil Dawson,49ers,6.0,K,8,1,1,2011,1
1807,243,2,2,2,Phil Dawson,Texans,10.0,K,9,0,0,2011,1
1837,273,0,5,4,Phil Dawson,Rams,12.0,K,10,0,0,2011,0
1889,325,0,1,0,Phil Dawson,Jaguars,2.0,K,11,2,2,2011,0
1903,339,1,3,2,Phil Dawson,Bengals,10.0,K,12,2,2,2011,1
1952,388,0,1,1,Phil Dawson,Ravens,4.0,K,13,1,1,2011,0
1988,424,0,1,1,Phil Dawson,Steelers,3.0,K,14,0,0,2011,1
2016,452,0,1,1,Phil Dawson,Cardinals,5.0,K,15,2,2,2011,1
2054,490,0,0,0,Phil Dawson,Ravens,2.0,K,16,2,2,2011,1
2070,506,0,3,3,Phil Dawson,Steelers,9.0,K,17,0,0,2011,0
2105,14,0,3,2,Phil Dawson,Min,8.0,K,1,2,2,2015,0
