,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
17,17,17,0,0,Lamar Miller,Texans,0,0,0,0,0,0,9.0,RB,0,0,31,2,0,17,0,65,1,2017
106,106,106,0,0,Lamar Miller,Bengals,0,0,0,0,0,0,8.0,RB,0,0,26,3,0,18,0,61,2,2017
208,208,208,0,0,Lamar Miller,Patriots,0,0,0,0,0,0,5.0,RB,0,0,7,1,0,14,0,56,3,2017
266,266,266,0,0,Lamar Miller,Texans,0,0,0,0,0,0,24.0,RB,0,1,56,4,0,19,1,75,4,2017
374,374,374,0,0,Lamar Miller,Texans,0,0,0,0,0,0,8.0,RB,0,0,15,2,0,15,0,74,5,2017
457,457,457,0,0,Lamar Miller,Texans,0,0,0,0,0,0,8.0,RB,0,0,40,3,0,15,0,41,6,2017
597,597,597,0,0,Lamar Miller,Steelers,0,0,0,0,0,0,18.0,RB,0,1,19,3,0,21,1,54,8,2017
680,680,680,0,0,Lamar Miller,Texans,0,0,0,0,0,0,8.0,RB,0,0,34,3,0,10,0,57,9,2017
762,762,762,0,0,Lamar Miller,Rams,0,0,0,0,0,0,7.0,RB,0,0,14,1,0,11,0,60,10,2017
824,824,824,0,0,Lamar Miller,Texans,0,0,0,0,0,0,14.0,RB,0,1,22,4,0,22,0,61,11,2017
910,910,910,0,0,Lamar Miller,Ravens,0,0,0,0,0,0,11.0,RB,0,0,7,1,0,17,1,51,12,2017
1005,1005,1005,0,0,Lamar Miller,Titans,0,0,0,0,0,0,8.0,RB,0,0,38,4,0,15,0,56,13,2017
