,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
1054,12,0,1,1,Olindo Mare,49ers,7.0,K,1,4,4,2010,0
1101,59,0,0,0,Olindo Mare,Broncos,2.0,K,2,2,2,2010,1
1117,75,0,2,2,Olindo Mare,Chargers,9.0,K,3,3,3,2010,0
1163,121,0,1,1,Olindo Mare,Rams,3.0,K,4,0,0,2010,1
1225,183,0,0,0,Olindo Mare,Bears,3.0,K,6,3,3,2010,1
1230,188,1,5,5,Olindo Mare,Cardinals,18.0,K,7,1,1,2010,0
1282,240,0,3,1,Olindo Mare,Raiders,3.0,K,8,0,0,2010,1
1308,266,0,0,0,Olindo Mare,Giants,1.0,K,9,1,1,2010,0
1313,271,0,6,5,Olindo Mare,Cardinals,18.0,K,10,3,3,2010,1
1342,300,0,4,4,Olindo Mare,Saints,13.0,K,11,1,1,2010,1
1392,350,0,1,1,Olindo Mare,Chiefs,6.0,K,12,3,3,2010,0
1417,375,0,2,1,Olindo Mare,Panthers,7.0,K,13,4,4,2010,0
1461,419,0,1,0,Olindo Mare,49ers,3.0,K,14,3,3,2010,1
1495,453,0,1,1,Olindo Mare,Falcons,4.0,K,15,1,1,2010,0
1531,489,0,0,0,Olindo Mare,Buccaneers,1.0,K,16,1,1,2010,1
1538,496,0,3,3,Olindo Mare,Rams,10.0,K,17,1,1,2010,0
1590,26,0,0,0,Olindo Mare,Cardinals,3.0,K,1,3,3,2011,1
1604,40,0,3,3,Olindo Mare,Packers,11.0,K,2,2,2,2011,0
1649,85,0,2,2,Olindo Mare,Jaguars,6.0,K,3,0,0,2011,0
1670,106,0,5,3,Olindo Mare,Bears,11.0,K,4,2,2,2011,1
1717,153,0,0,0,Olindo Mare,Saints,3.0,K,5,4,3,2011,0
1744,180,0,1,1,Olindo Mare,Falcons,5.0,K,6,2,2,2011,1
1751,187,0,4,4,Olindo Mare,Redskins,15.0,K,7,3,3,2011,0
1795,231,0,1,0,Olindo Mare,Min,3.0,K,8,3,3,2011,0
1858,294,0,2,1,Olindo Mare,Titans,3.0,K,10,0,0,2011,0
1867,303,0,2,2,Olindo Mare,Lions,9.0,K,11,3,3,2011,1
1907,343,0,3,2,Olindo Mare,Colts,9.0,K,12,3,3,2011,1
1939,375,0,1,1,Olindo Mare,Buccaneers,8.0,K,13,5,5,2011,1
1986,422,0,1,0,Olindo Mare,Falcons,3.0,K,14,3,3,2011,0
2018,454,0,0,0,Olindo Mare,Texans,4.0,K,15,4,4,2011,1
2030,466,0,2,2,Olindo Mare,Buccaneers,12.0,K,16,6,6,2011,0
2081,517,0,1,1,Olindo Mare,Saints,5.0,K,17,2,2,2011,1
3050,441,0,2,2,Olindo Mare,Packers,7.0,K,15,1,1,2012,0
3095,486,0,1,0,Olindo Mare,Cardinals,4.0,K,16,4,4,2012,1
3100,491,0,5,4,Olindo Mare,Lions,14.0,K,17,2,2,2012,1
