,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
19,19,19,0,0,Blake Bortles,Texans,0,21,11,0,1,125,12.0,QB,0,0,0,0,0,3,0,13,1,2017
58,58,58,0,1,Blake Bortles,Jaguars,0,34,20,2,1,223,11.0,QB,0,0,0,0,0,4,0,29,2,2017
69,69,69,0,0,Blake Bortles,Jaguars,0,31,20,0,4,244,34.0,QB,0,0,0,0,0,3,0,18,3,2017
123,123,123,0,0,Blake Bortles,Jets,0,35,15,1,1,140,12.0,QB,0,0,0,0,0,4,0,38,4,2017
167,167,167,0,0,Blake Bortles,Steelers,0,14,8,1,0,95,1.0,QB,0,0,0,0,0,1,0,9,5,2017
186,186,186,0,0,Blake Bortles,Jaguars,0,35,23,1,1,241,14.0,QB,0,0,0,0,0,2,0,19,6,2017
214,214,214,0,1,Blake Bortles,Colts,0,26,18,0,1,330,19.0,QB,0,0,0,0,0,4,0,11,7,2017
280,280,280,0,0,Blake Bortles,Jaguars,0,38,24,0,1,259,18.0,QB,0,0,0,0,0,5,0,20,9,2017
312,312,312,0,0,Blake Bortles,Jaguars,1,51,28,2,1,273,17.0,QB,0,0,0,0,0,5,0,34,10,2017
348,348,348,0,1,Blake Bortles,Browns,0,30,17,0,1,154,11.0,QB,0,0,0,0,0,4,0,4,11,2017
370,370,370,0,0,Blake Bortles,Cardinals,0,33,19,1,0,160,22.0,QB,0,0,0,0,0,6,2,62,12,2017
399,399,399,0,0,Blake Bortles,Jaguars,1,35,26,0,2,309,28.0,QB,0,0,0,0,0,3,0,27,13,2017
