,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
26,26,26,0,0,Carlos Hyde,49ers,0,0,0,0,0,0,7.0,RB,0,0,32,6,0,9,0,45,1,2017
93,93,93,0,0,Carlos Hyde,Steelers,0,0,0,0,0,0,13.0,RB,0,0,19,3,0,15,0,124,2,2017
177,177,177,0,0,Carlos Hyde,49ers,0,0,0,0,0,0,21.0,RB,0,0,10,3,0,25,2,84,3,2017
288,288,288,0,0,Carlos Hyde,Cardinals,0,0,0,0,0,0,8.0,RB,0,0,27,5,0,16,0,68,4,2017
421,421,421,0,0,Carlos Hyde,Colts,0,0,0,0,0,0,1.0,RB,0,0,7,1,0,8,0,11,5,2017
441,441,441,0,0,Carlos Hyde,Redskins,0,0,0,0,0,0,18.0,RB,0,0,47,5,0,13,2,28,6,2017
526,526,526,0,0,Carlos Hyde,49ers,0,0,0,0,0,0,8.0,RB,0,0,20,4,0,14,0,68,7,2017
632,632,632,0,0,Carlos Hyde,Eagles,0,0,0,0,0,0,4.0,RB,0,0,22,4,0,12,0,25,8,2017
671,671,671,0,0,Carlos Hyde,49ers,0,0,0,0,0,0,12.0,RB,0,0,84,9,0,12,0,41,9,2017
758,758,758,0,0,Carlos Hyde,49ers,0,0,0,0,0,0,9.0,RB,0,0,6,2,0,17,0,98,10,2017
926,926,926,0,0,Carlos Hyde,49ers,0,0,0,0,0,0,6.0,RB,0,0,21,7,0,16,0,47,12,2017
1013,1013,1013,0,0,Carlos Hyde,Bears,0,0,0,0,0,0,6.0,RB,0,0,12,3,0,17,0,54,13,2017
