,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
118,118,118,0,0,Austin Seferian-Jenkins,Jets,0,0,0,0,0,0,3.0,TE,0,0,31,5,0,0,0,0,3,2017
172,172,172,0,0,Austin Seferian-Jenkins,Jets,0,0,0,0,0,0,4.0,TE,0,0,46,4,0,0,0,0,4,2017
216,216,216,0,0,Austin Seferian-Jenkins,Browns,0,0,0,0,0,0,8.0,TE,0,1,29,6,0,0,0,0,5,2017
259,259,259,0,1,Austin Seferian-Jenkins,Jets,0,0,0,0,0,0,9.0,TE,0,1,46,8,0,0,0,0,6,2017
308,308,308,0,0,Austin Seferian-Jenkins,Dolphins,0,0,0,0,0,0,8.0,TE,0,1,21,3,0,0,0,0,7,2017
371,371,371,0,0,Austin Seferian-Jenkins,Jets,0,0,0,0,0,0,2.0,TE,0,0,28,5,0,0,0,0,8,2017
428,428,428,0,0,Austin Seferian-Jenkins,Jets,0,0,0,0,0,0,2.0,TE,0,0,20,2,0,0,0,0,9,2017
458,458,458,0,0,Austin Seferian-Jenkins,Buccaneers,0,0,0,0,0,0,6.0,TE,0,0,67,6,0,0,0,0,10,2017
563,563,563,0,0,Austin Seferian-Jenkins,Jets,0,0,0,0,0,0,2.0,TE,0,0,27,2,0,0,0,0,12,2017
638,638,638,0,0,Austin Seferian-Jenkins,Jets,0,0,0,0,0,0,0.0,TE,0,0,7,2,0,0,0,0,13,2017
