,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
4619,2015,4,Cierre Wood,0,0,Giants,0,0,0,0,0,0,0.0,RB,0,0,-6,1,0,0,0,0,0
4702,2015,5,Cierre Wood,0,0,Titans,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,2,0,3,1
5943,2013,3,Cierre Wood,0,0,Ravens,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,2,0,4,1
6113,2013,5,Cierre Wood,0,0,49ers,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,1,0,5,1
