,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,24,0,2,1,Justin Tucker,Bengals,4.0,K,1,1,1,2014,0,Bengals,0,1,1,Ravens,329,16,11.0,DST,94,3.0,0,423,0,1
1,34,0,4,4,Justin Tucker,Steelers,14.0,K,2,2,2,2014,0,Steelers,0,0,0,Ravens,166,26,1.0,DST,157,0.0,0,323,0,1
2,70,0,3,3,Justin Tucker,Browns,11.0,K,3,2,2,2014,1,Browns,0,0,1,Ravens,217,23,3.0,DST,160,0.0,0,377,0,0
3,108,0,2,1,Justin Tucker,Panthers,8.0,K,4,5,5,2014,0,Panthers,0,0,0,Ravens,327,38,0.0,DST,127,0.0,0,454,0,1
4,131,1,2,2,Justin Tucker,Colts,9.0,K,5,1,1,2014,1,Colts,0,2,1,Ravens,197,13,17.0,DST,90,4.0,0,287,0,0
5,158,0,3,2,Justin Tucker,Buccaneers,12.0,K,6,6,6,2014,1,Buccaneers,1,1,0,Ravens,306,48,4.0,DST,169,0.0,0,475,0,0
6,192,0,2,2,Justin Tucker,Falcons,9.0,K,7,3,3,2014,0,Falcons,0,1,2,Ravens,248,29,7.0,DST,123,1.0,0,371,0,1
7,216,2,3,3,Justin Tucker,Bengals,14.0,K,8,1,1,2014,1,Bengals,0,0,2,Ravens,187,24,6.0,DST,107,1.0,0,294,0,0
8,257,0,1,1,Justin Tucker,Steelers,5.0,K,9,2,2,2014,1,Steelers,0,1,1,Ravens,269,23,9.0,DST,63,4.0,0,332,0,0
9,289,0,0,0,Justin Tucker,Titans,3.0,K,10,3,3,2014,0,Titans,0,0,0,Ravens,161,21,2.0,DST,151,1.0,0,312,0,1
10,330,1,2,2,Justin Tucker,Saints,12.0,K,12,4,4,2014,1,Saints,0,1,0,Ravens,234,34,3.0,DST,215,1.0,0,449,0,0
11,360,0,4,4,Justin Tucker,Chargers,15.0,K,13,3,3,2014,0,Chargers,0,0,0,Ravens,225,33,0.0,DST,125,0.0,0,350,0,1
12,412,0,0,0,Justin Tucker,Dolphins,4.0,K,14,4,4,2014,1,Dolphins,0,0,1,Ravens,264,28,3.0,DST,183,1.0,0,447,0,0
13,436,0,4,2,Justin Tucker,Jaguars,8.0,K,15,2,2,2014,0,Jaguars,0,1,0,Ravens,221,20,6.0,DST,93,0.0,0,314,0,1
14,486,0,0,0,Justin Tucker,Texans,1.0,K,16,1,1,2014,1,Texans,0,0,3,Ravens,178,13,15.0,DST,33,2.0,0,211,0,0
15,502,0,2,2,Justin Tucker,Browns,8.0,K,17,2,2,2014,0,Browns,0,0,0,Ravens,290,20,5.0,DST,129,1.0,0,419,0,1
