,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,12,0,3,2,Caleb Sturgis,Browns,9.0,K,1,3,3,2016,0,Browns,0,0,0,Eagles,270,29,2.0,DST,133,2.0,0,403,0,1
1,35,1,3,3,Caleb Sturgis,Bears,13.0,K,2,3,2,2016,1,Bears,0,0,0,Eagles,180,29,8.0,DST,100,2.0,0,280,1,0
2,67,0,2,2,Caleb Sturgis,Steelers,10.0,K,3,4,4,2016,0,Steelers,0,0,0,Eagles,301,34,0.0,DST,125,0.0,0,426,0,1
3,129,1,3,3,Caleb Sturgis,Lions,13.0,K,5,2,2,2016,1,Lions,0,1,1,Eagles,230,23,8.0,DST,116,3.0,0,346,0,0
4,169,0,2,2,Caleb Sturgis,Redskins,8.0,K,6,2,2,2016,1,Redskins,0,0,0,Eagles,145,20,9.0,DST,94,5.0,0,239,0,0
5,220,1,3,3,Caleb Sturgis,Cowboys,13.0,K,8,2,2,2016,1,Cowboys,0,1,0,Eagles,194,23,6.0,DST,97,3.0,0,291,0,0
6,252,0,4,3,Caleb Sturgis,Giants,11.0,K,9,2,2,2016,1,Giants,1,0,2,Eagles,347,23,9.0,DST,96,2.0,0,443,0,0
7,281,0,5,3,Caleb Sturgis,Falcons,10.0,K,10,1,1,2016,0,Falcons,0,1,0,Eagles,221,24,5.0,DST,208,2.0,0,429,0,1
8,328,0,0,0,Caleb Sturgis,Seahawks,1.0,K,11,1,1,2016,1,Seahawks,0,0,2,Eagles,195,15,10.0,DST,113,2.0,0,308,0,0
9,334,1,2,2,Caleb Sturgis,Packers,9.0,K,12,1,1,2016,0,Packers,0,0,1,Eagles,211,13,13.0,DST,81,4.0,0,292,0,1
10,389,0,1,0,Caleb Sturgis,Bengals,2.0,K,13,2,2,2016,1,Bengals,0,0,3,Eagles,306,14,11.0,DST,53,1.0,0,359,0,0
11,400,0,3,3,Caleb Sturgis,Redskins,10.0,K,14,1,1,2016,0,Redskins,0,1,1,Eagles,288,22,9.0,DST,95,4.0,0,383,0,1
12,436,0,4,4,Caleb Sturgis,Ravens,12.0,K,15,0,0,2016,1,Ravens,0,0,1,Eagles,159,26,4.0,DST,169,1.0,0,328,0,0
13,479,0,1,1,Caleb Sturgis,Giants,6.0,K,16,3,3,2016,0,Giants,0,0,1,Eagles,168,24,3.0,DST,118,0.0,0,286,0,1
14,501,0,3,2,Caleb Sturgis,Cowboys,9.0,K,17,3,3,2016,0,Cowboys,0,0,0,Eagles,232,27,3.0,DST,114,2.0,0,346,0,1
