,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,9,9,0,0,Amari Cooper,Titans,0,0,0,0,0,0,12.0,WR,0,1,62,5,0,0,0,0,1,2017,27,27,0,0,0,Raiders,250,26,3.0,DST,109,2.0,0,Titans,359,0
1,165,165,0,0,Amari Cooper,Raiders,0,0,0,0,0,0,3.0,WR,0,0,33,4,0,0,0,0,2,2017,40,40,0,2,0,Jets,145,20,12.0,DST,126,4.0,0,Raiders,271,0
2,335,335,0,0,Amari Cooper,Redskins,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,3,2017,64,64,0,1,2,Raiders,96,10,17.0,DST,32,4.0,0,Redskins,128,0
3,453,453,0,0,Amari Cooper,Broncos,0,0,0,0,0,0,0.0,WR,0,0,9,2,0,0,0,0,4,2017,102,102,0,0,1,Raiders,230,10,12.0,DST,24,3.0,0,Broncos,254,0
4,555,555,0,0,Amari Cooper,Raiders,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,5,2017,153,153,0,0,0,Ravens,222,30,0.0,DST,143,0.0,0,Raiders,365,0
5,628,628,0,0,Amari Cooper,Raiders,0,0,0,0,0,0,2.0,WR,0,0,28,5,0,0,0,0,6,2017,171,171,0,1,0,Chargers,263,17,7.0,DST,80,1.0,0,Raiders,343,0
6,664,664,0,0,Amari Cooper,Raiders,0,0,0,0,0,0,33.0,WR,0,2,210,11,0,0,0,0,7,2017,209,209,0,0,0,Chiefs,331,30,1.0,DST,94,1.0,0,Raiders,425,0
7,811,811,0,0,Amari Cooper,Bills,0,0,0,0,0,0,4.0,WR,0,0,48,5,0,1,0,4,8,2017,217,217,0,2,2,Raiders,313,14,18.0,DST,54,0.0,0,Bills,367,1
8,901,901,0,0,Amari Cooper,Dolphins,0,0,0,0,0,0,5.0,WR,0,0,58,4,0,0,0,0,9,2017,257,257,0,1,1,Raiders,295,27,6.0,DST,84,1.0,0,Dolphins,379,0
9,1094,1094,0,0,Amari Cooper,Raiders,0,0,0,0,0,0,8.0,WR,0,1,28,3,0,0,0,0,11,2017,318,318,0,0,0,Patriots,332,33,1.0,DST,89,1.0,0,Raiders,421,0
10,1214,1214,0,0,Amari Cooper,Raiders,0,0,0,0,0,0,6.0,WR,0,1,9,1,0,0,0,0,12,2017,332,332,0,0,1,Broncos,160,14,11.0,DST,56,5.0,0,Raiders,216,0
