,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
50,50,50,0,0,Jay Cutler,Chargers,0,33,24,0,1,230,15.0,QB,0,0,0,0,0,2,0,-1,2,2017
92,92,92,0,0,Jay Cutler,Jets,0,44,26,1,1,220,12.0,QB,0,0,0,0,0,1,0,9,3,2017
132,132,132,0,0,Jay Cutler,Dolphins,0,28,20,1,0,164,4.0,QB,0,0,0,0,0,1,0,5,4,2017
163,163,163,0,0,Jay Cutler,Dolphins,0,26,12,1,1,92,7.0,QB,0,0,0,0,0,2,0,8,5,2017
181,181,181,0,0,Jay Cutler,Falcons,0,33,19,1,2,151,16.0,QB,0,0,0,0,0,1,0,-1,6,2017
218,218,218,0,0,Jay Cutler,Dolphins,0,16,12,1,2,138,15.0,QB,0,0,0,0,0,0,0,0,7,2017
267,267,267,0,0,Jay Cutler,Dolphins,0,42,34,0,3,311,30.0,QB,0,0,0,0,0,1,0,0,9,2017
309,309,309,0,0,Jay Cutler,Panthers,0,37,22,1,2,213,18.0,QB,0,0,0,0,0,1,0,-1,10,2017
354,354,354,0,0,Jay Cutler,Dolphins,0,12,6,3,1,83,3.0,QB,0,0,0,0,0,1,0,1,11,2017
412,412,412,0,0,Jay Cutler,Dolphins,0,31,18,2,2,235,17.0,QB,0,0,0,0,0,1,0,1,13,2017
