,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
3513,2016,1,James Wright,0,0,Jets,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,2,0,-6,1
3619,2016,2,James Wright,0,0,Steelers,0,0,0,0,0,0,1.0,WR,0,0,10,1,0,0,0,0,1
3744,2016,3,James Wright,0,0,Broncos,0,0,0,0,0,0,1.0,WR,0,0,10,1,0,0,0,0,0
4086,2016,6,James Wright,0,0,Patriots,0,0,0,0,0,0,0.0,WR,0,0,1,1,0,0,0,0,1
4578,2016,11,James Wright,0,0,Bills,0,0,0,0,0,0,2.0,WR,0,0,22,2,0,0,0,0,0
4695,2016,12,James Wright,0,0,Ravens,0,0,0,0,0,0,2.0,WR,0,0,23,3,0,0,0,0,1
4815,2016,13,James Wright,0,0,Eagles,0,0,0,0,0,0,2.0,WR,0,0,20,2,0,0,0,0,0
5083,2016,15,James Wright,0,0,Steelers,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,0
5202,2016,16,James Wright,0,0,Texans,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,1
11405,2014,6,James Wright,0,0,Panthers,0,0,0,0,0,0,2.0,WR,0,0,24,1,0,0,0,0,0
11731,2014,9,James Wright,0,0,Jaguars,0,0,0,0,0,0,1.0,WR,0,0,0,0,0,1,0,11,0
11832,2014,10,James Wright,0,0,Browns,0,0,0,0,0,0,1.0,WR,0,0,0,0,0,1,0,13,0
11944,2014,11,James Wright,0,0,Saints,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,1
12108,2014,13,James Wright,0,0,Buccaneers,0,0,0,0,0,0,5.0,WR,0,0,59,3,0,1,0,6,1
