,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
485,485,485,0,0,Ricky Seals-Jones,Texans,0,0,0,0,0,0,17.0,TE,0,2,54,3,0,0,0,0,11,2017
541,541,541,0,0,Ricky Seals-Jones,Cardinals,0,0,0,0,0,0,13.0,TE,0,1,72,4,0,0,0,0,12,2017
604,604,604,0,0,Ricky Seals-Jones,Cardinals,0,0,0,0,0,0,4.0,TE,0,0,44,2,0,0,0,0,13,2017
