,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,32.0,0.0,0.0,0.0,Brian Moorman,Dolphins,0.0,K,1,0.0,0.0,2010.0,0.0,Dolphins,0.0,0.0,0.0,Bills,116.0,10.0,12.0,DST,50.0,3.0,1.0,166.0,0.0,1.0
1,32.0,0.0,0.0,0.0,Brian Moorman,Jaguars,0.0,K,5,0.0,0.0,2010.0,0.0,Jaguars,0.25,0.75,1.0,Bills,303.75,27.75,7.0,DST,101.0,2.0,0.0,404.75,0.0,0.25
