,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
3097,2015,1,Browns,0,0,1,Jets,179,31,2.0,DST,154,0.0,0,333,0,1
3104,2015,2,Browns,0,3,0,Titans,219,14,23.0,DST,166,7.0,0,385,1,0
3161,2015,3,Browns,0,1,0,Raiders,314,27,3.0,DST,155,0.0,0,469,0,0
3195,2015,4,Browns,0,0,0,Chargers,347,30,2.0,DST,91,2.0,0,438,0,1
3224,2015,5,Browns,0,0,0,Ravens,196,30,1.0,DST,181,1.0,0,377,0,1
3233,2015,6,Browns,0,0,3,Broncos,290,26,13.0,DST,152,0.0,0,442,1,0
3273,2015,7,Browns,0,1,0,Rams,150,24,5.0,DST,158,2.0,0,308,0,1
3295,2015,8,Browns,0,3,1,Cardinals,372,34,9.0,DST,119,1.0,0,491,0,0
3328,2015,9,Browns,1,0,0,Bengals,219,31,4.0,DST,152,2.0,0,371,0,1
3360,2015,10,Browns,0,1,1,Steelers,399,30,5.0,DST,60,1.0,0,459,0,1
3403,2015,12,Browns,0,0,2,Ravens,232,33,10.0,DST,104,0.0,0,336,1,0
3454,2015,13,Browns,0,0,0,Bengals,233,37,1.0,DST,144,1.0,0,377,0,0
3462,2015,14,Browns,0,0,0,49ers,150,10,16.0,DST,71,9.0,0,221,0,0
3515,2015,15,Browns,0,0,0,Seahawks,241,30,2.0,DST,182,2.0,0,423,0,1
3539,2015,16,Browns,0,0,1,Chiefs,122,17,7.0,DST,136,1.0,0,258,0,1
3573,2015,17,Browns,0,1,2,Steelers,349,28,6.0,DST,30,0.0,0,379,0,0
