,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
0,0,0,Marshawn Lynch,GB,0,0,0,0,0,0,24.00,RB,0,0,14,1,0,20,2,110,1,2014
1,0,0,Le'Veon Bell,Cle,0,0,0,0,0,0,24.00,RB,0,0,88,6,0,21,1,109,1,2014
2,0,0,Knowshon Moreno,NE,0,0,0,0,0,0,19.00,RB,0,0,0,0,0,24,1,134,1,2014
3,0,1,DeMarco Murray,SF,0,0,0,0,0,0,18.00,RB,0,0,25,3,0,22,1,118,1,2014
4,0,0,Mark Ingram,@Atl,0,0,0,0,0,0,18.00,RB,0,0,1,1,0,13,2,60,1,2014
5,0,0,Chris Ivory,Oak,0,0,0,0,0,0,16.00,RB,0,0,0,0,0,10,1,102,1,2014
6,0,0,Matt Forte,Buf,0,0,0,0,0,0,16.00,RB,0,0,87,8,0,17,0,82,1,2014
7,0,0,Rashad Jennings,@Det,0,0,0,0,0,0,15.00,RB,0,0,50,4,0,16,1,46,1,2014
8,0,0,Isaiah Crowell,@Pit,0,0,0,0,0,0,15.00,RB,0,0,0,0,0,5,2,32,1,2014
9,0,0,Darren Sproles,Jax,0,0,0,0,0,0,14.00,RB,0,0,14,4,0,11,1,71,1,2014
10,0,0,Chris Johnson,Oak,0,0,0,0,0,0,14.00,RB,0,1,23,5,0,13,0,68,1,2014
11,0,0,Justin Forsett,Cin,0,0,0,0,0,0,14.00,RB,0,0,14,5,0,11,1,70,1,2014
12,0,0,Montee Ball,Ind,0,0,0,0,0,0,13.00,RB,0,0,16,2,0,23,1,67,1,2014
13,0,0,Shane Vereen,@Mia,0,0,0,0,0,0,12.00,RB,0,0,35,5,0,7,1,36,1,2014
14,0,0,C.J. Spiller,@Chi,0,0,0,0,0,0,12.00,RB,0,1,11,3,0,15,0,53,1,2014
15,0,0,Ryan Mathews,@Ari,0,0,0,0,0,0,12.00,RB,0,0,20,2,0,12,1,40,1,2014
16,0,0,Antone Smith,NO,0,0,0,0,0,0,11.00,RB,0,1,54,1,0,2,0,7,1,2014
17,0,1,Lamar Miller,NE,0,0,0,0,0,0,11.00,RB,0,1,19,4,0,11,0,59,1,2014
18,0,0,LeSean McCoy,Jax,0,0,0,0,0,0,11.00,RB,0,0,41,6,0,21,0,74,1,2014
19,0,0,Carlos Hyde,@Dal,0,0,0,0,0,0,11.00,RB,0,0,0,0,0,7,1,50,1,2014
20,0,0,Joique Bell,NYG,0,0,0,0,0,0,11.00,RB,0,0,5,1,0,15,1,51,1,2014
21,0,0,Terrance West,@Pit,0,0,0,0,0,0,10.00,RB,0,0,0,0,0,16,0,100,1,2014
22,0,1,Arian Foster,Was,0,0,0,0,0,0,10.00,RB,0,0,17,2,0,27,0,103,1,2014
23,0,0,Giovani Bernard,@Bal,0,0,0,0,0,0,10.00,RB,0,0,62,6,0,14,0,48,1,2014
24,0,0,Jacquizz Rodgers,NO,0,0,0,0,0,0,9.00,RB,0,0,1,1,0,6,1,34,1,2014
25,0,0,Alfred Morris,@Hou,0,0,0,0,0,0,9.00,RB,0,0,0,0,0,14,0,91,1,2014
26,0,0,Pierre Thomas,@Atl,0,0,0,0,0,0,8.00,RB,0,0,58,6,0,7,0,31,1,2014
27,0,0,Stepfan Taylor,SD,0,0,0,0,0,0,8.00,RB,0,1,21,3,0,1,0,5,1,2014
28,0,0,Khiry Robinson,@Atl,0,0,0,0,0,0,8.00,RB,0,0,0,0,0,6,1,28,1,2014
29,0,0,Adrian Peterson,@Stl,0,0,0,0,0,0,8.00,RB,0,0,18,2,0,21,0,75,1,2014
30,0,0,Ahmad Bradshaw,@Den,0,0,0,0,0,0,8.00,RB,0,0,70,5,0,3,0,15,1,2014
31,0,0,DeAngelo Williams,@TB,0,0,0,0,0,0,7.00,RB,0,0,0,0,0,14,0,72,1,2014
32,0,0,Fred Jackson,@Chi,0,0,0,0,0,0,7.00,RB,0,0,13,3,0,7,0,61,1,2014
33,0,0,Shonn Greene,@KC,0,0,0,0,0,0,7.00,RB,0,0,0,0,0,15,0,71,1,2014
34,0,0,Derrick Coleman,GB,0,0,0,0,0,0,7.00,RB,0,1,15,1,0,0,0,0,1,2014
35,0,0,Darrel Young,@Hou,0,0,0,0,0,0,6.00,RB,0,0,1,1,0,1,1,1,1,2014
36,0,1,Bobby Rainey,Car,0,0,0,0,0,0,6.00,RB,0,1,8,2,0,4,0,12,1,2014
37,0,0,John Kuhn,@Sea,0,0,0,0,0,0,6.00,RB,0,0,0,0,0,1,1,2,1,2014
38,0,0,Frank Gore,@Dal,0,0,0,0,0,0,6.00,RB,0,0,0,0,0,16,0,66,1,2014
39,0,1,Andre Ellington,SD,0,0,0,0,0,0,6.00,RB,0,0,27,5,0,13,0,53,1,2014
40,0,0,Anthony Dixon,@Chi,0,0,0,0,0,0,6.00,RB,0,0,0,0,0,5,0,60,1,2014
41,0,0,LeGarrette Blount,Cle,0,0,0,0,0,0,6.00,RB,0,0,0,0,0,4,1,6,1,2014
42,0,0,Trent Richardson,@Den,0,0,0,0,0,0,5.00,RB,0,0,31,3,0,6,0,20,1,2014
43,0,0,Jorvorskie Lane,Car,0,0,0,0,0,0,5.00,RB,0,0,0,0,0,1,0,54,1,2014
44,0,0,Steven Jackson,NO,0,0,0,0,0,0,5.00,RB,0,0,0,1,0,12,0,52,1,2014
45,0,0,Roy Helu,@Hou,0,0,0,0,0,0,5.00,RB,0,0,15,2,0,4,0,46,1,2014
46,0,0,Toby Gerhart,@Phi,0,0,0,0,0,0,5.00,RB,0,0,15,2,0,17,0,42,1,2014
47,0,0,Benny Cunningham,Min,0,0,0,0,0,0,5.00,RB,0,0,30,4,0,5,0,21,1,2014
48,0,0,Reggie Bush,NYG,0,0,0,0,0,0,5.00,RB,0,0,49,6,0,9,0,15,1,2014
49,0,0,Ben Tate,@Pit,0,0,0,0,0,0,4.00,RB,0,0,0,0,0,6,0,41,1,2014
50,0,0,James Starks,@Sea,0,0,0,0,0,0,4.00,RB,0,0,11,2,0,7,0,37,1,2014
51,0,0,Zac Stacy,Min,0,0,0,0,0,0,4.00,RB,0,0,8,1,0,11,0,43,1,2014
52,0,0,Eddie Lacy,@Sea,0,0,0,0,0,0,4.00,RB,0,0,11,3,0,12,0,34,1,2014
53,0,0,Leon Washington,@KC,0,0,0,0,0,0,3.00,RB,0,0,11,2,0,2,0,23,1,2014
54,0,0,Jonathan Stewart,@TB,0,0,0,0,0,0,3.00,RB,0,0,17,3,0,9,0,20,1,2014
55,0,0,Dexter McCluster,@KC,0,0,0,0,0,0,3.00,RB,0,0,17,1,0,9,0,29,1,2014
56,0,0,Robert Turbin,GB,0,0,0,0,0,0,2.00,RB,0,0,0,0,0,6,0,27,1,2014
57,0,0,Bishop Sankey,@KC,0,0,0,0,0,0,2.00,RB,0,0,0,0,0,6,0,25,1,2014
58,0,0,Stevan Ridley,@Mia,0,0,0,0,0,0,2.00,RB,0,0,7,2,0,8,0,21,1,2014
59,0,0,Maurice Jones-Drew,@NYJ,0,0,0,0,0,0,2.00,RB,0,0,12,2,0,9,0,11,1,2014
60,0,0,Devonta Freeman,NO,0,0,0,0,0,0,2.00,RB,0,0,18,2,0,2,0,15,1,2014
61,0,0,Jonathan Dwyer,SD,0,0,0,0,0,0,2.00,RB,0,0,8,2,0,7,0,20,1,2014
62,0,0,Lance Dunbar,SF,0,0,0,0,0,0,2.00,RB,0,0,21,3,0,0,0,0,1,2014
63,0,0,Jamaal Charles,Ten,0,0,0,0,0,0,2.00,RB,0,0,15,4,0,7,0,19,1,2014
64,0,0,C.J. Anderson,Ind,0,0,0,0,0,0,2.00,RB,0,0,0,0,0,4,0,27,1,2014
65,0,0,Mike Tolbert,@TB,0,0,0,0,0,0,1.00,RB,0,0,6,2,0,7,0,11,1,2014
66,0,0,Darren McFadden,@NYJ,0,0,0,0,0,0,1.00,RB,0,0,6,1,0,4,0,15,1,2014
67,0,0,Jeremy Hill,@Bal,0,0,0,0,0,0,1.00,RB,0,0,0,0,0,4,0,19,1,2014
68,0,0,Matt Asiata,@Stl,0,0,0,0,0,0,1.00,RB,0,0,5,1,0,2,0,10,1,2014
69,0,0,Danny Woodhead,@Ari,0,0,0,0,0,0,0.00,RB,0,0,6,1,0,6,0,5,1,2014
70,0,0,Andre Williams,@Det,0,0,0,0,0,0,0.00,RB,0,0,0,0,0,5,0,9,1,2014
71,0,0,Jordan Todman,@Phi,0,0,0,0,0,0,0.00,RB,0,0,5,1,0,3,0,6,1,2014
72,0,0,Frank Summers,@Chi,0,0,0,0,0,0,0.00,RB,0,0,4,1,0,0,0,0,1,2014
73,0,0,Anthony Sherman,Ten,0,0,0,0,0,0,0.00,RB,0,0,0,0,0,1,0,4,1,2014
74,0,0,Theo Riddick,NYG,0,0,0,0,0,0,0.00,RB,0,0,0,0,0,1,0,4,1,2014
75,0,0,Bilal Powell,Oak,0,0,0,0,0,0,0.00,RB,0,0,0,0,0,1,0,4,1,2014
76,0,1,Bernard Pierce,Cin,0,0,0,0,0,0,0.00,RB,0,0,0,0,0,6,0,17,1,2014
77,0,0,Jerick McKinnon,@Stl,0,0,0,0,0,0,0.00,RB,0,0,0,0,0,1,0,1,1,2014
78,0,0,Doug Martin,Car,0,0,0,0,0,0,0.00,RB,0,0,7,1,0,9,0,9,1,2014
79,0,0,LaMichael James,@Dal,0,0,0,0,0,0,0.00,RB,0,0,0,0,0,2,0,0,1,2014
80,0,0,Robert Hughes,SD,0,0,0,0,0,0,0.00,RB,0,0,7,1,0,0,0,0,1,2014
