,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
0,0,0,DeAngelo Williams,@Was,0,0,0,0,0,0,28.00,RB,0,0,28,6,0,26,2,143,1,2016
1,0,0,Spencer Ware,SD,0,0,0,0,0,0,25.00,RB,0,0,129,7,0,11,1,70,1,2016
2,0,0,C.J. Anderson,Car,0,0,0,0,0,0,25.00,RB,0,1,47,4,0,20,1,92,1,2016
3,0,0,Theo Riddick,@Ind,0,0,0,0,0,0,22.00,RB,0,1,63,5,0,7,1,45,1,2016
4,0,0,Carlos Hyde,LA,0,0,0,0,0,0,20.00,RB,0,0,5,2,0,23,2,88,1,2016
5,0,1,DeMarco Murray,Min,0,0,0,0,0,0,18.00,RB,0,2,35,5,0,13,0,42,1,2016
6,0,0,David Johnson,NE,0,0,0,0,0,0,18.00,RB,0,0,43,4,0,16,1,89,1,2016
7,0,0,Danny Woodhead,@KC,0,0,0,0,0,0,17.00,RB,0,1,31,5,0,16,0,89,1,2016
8,0,0,Melvin Gordon,@KC,0,0,0,0,0,0,17.00,RB,0,0,0,0,0,14,2,57,1,2016
9,0,0,Ameer Abdullah,@Ind,0,0,0,0,0,0,17.00,RB,0,1,57,5,0,12,0,63,1,2016
10,0,0,Jalen Richard,@NO,0,0,0,0,0,0,15.00,RB,0,0,11,2,0,3,1,84,1,2016
11,0,0,Matt Forte,Cin,0,0,0,0,0,0,14.00,RB,0,0,59,5,0,22,0,96,1,2016
12,0,0,Ryan Mathews,Cle,0,0,0,0,0,0,13.00,RB,0,0,0,0,0,22,1,77,1,2016
13,0,0,Isaiah Crowell,@Phi,0,0,0,0,0,0,13.00,RB,0,0,16,2,0,12,1,62,1,2016
14,0,0,T.J. Yeldon,GB,0,0,0,0,0,0,12.00,RB,0,0,30,4,0,21,1,39,1,2016
15,0,0,Latavius Murray,@NO,0,0,0,0,0,0,12.00,RB,0,0,13,1,0,14,1,59,1,2016
16,0,0,LeSean McCoy,@Bal,0,0,0,0,0,0,12.00,RB,0,0,12,4,0,16,1,58,1,2016
17,0,1,LeGarrette Blount,@Ari,0,0,0,0,0,0,12.00,RB,0,0,0,0,0,22,1,70,1,2016
18,0,0,Lamar Miller,Chi,0,0,0,0,0,0,11.00,RB,0,0,11,4,0,28,0,106,1,2016
19,0,0,Jeremy Langford,@Hou,0,0,0,0,0,0,11.00,RB,0,0,6,2,0,17,1,57,1,2016
20,0,0,Ezekiel Elliott,NYG,0,0,0,0,0,0,11.00,RB,0,0,1,1,0,20,1,51,1,2016
21,0,0,Tevin Coleman,TB,0,0,0,0,0,0,11.00,RB,0,0,95,5,0,8,0,22,1,2016
22,0,0,Chris Thompson,Pit,0,0,0,0,0,0,9.00,RB,0,0,16,2,0,4,1,23,1,2016
23,0,0,Charles Sims,@Atl,0,0,0,0,0,0,9.00,RB,0,1,32,3,0,4,0,9,1,2016
24,0,0,Doug Martin,@Atl,0,0,0,0,0,0,9.00,RB,0,0,34,5,0,18,0,62,1,2016
25,0,0,Jeremy Hill,@NYJ,0,0,0,0,0,0,9.00,RB,0,0,0,0,0,9,1,31,1,2016
26,0,0,Arian Foster,@Sea,0,0,0,0,0,0,9.00,RB,0,0,62,3,0,13,0,38,1,2016
27,0,0,Andy Janovich,Car,0,0,0,0,0,0,8.00,RB,0,0,0,0,0,1,1,28,1,2016
28,0,0,Eddie Lacy,@Jax,0,0,0,0,0,0,7.00,RB,0,0,17,1,0,14,0,61,1,2016
29,0,0,Rashad Jennings,@Dal,0,0,0,0,0,0,7.00,RB,0,0,3,1,0,18,0,75,1,2016
30,0,0,Mark Ingram,Oak,0,0,0,0,0,0,7.00,RB,0,0,29,2,0,12,0,58,1,2016
31,0,1,Shaun Draughn,LA,0,0,0,0,0,0,7.00,RB,0,0,18,2,0,7,1,18,1,2016
32,0,0,Travaris Cadet,Oak,0,0,0,0,0,0,7.00,RB,0,1,14,3,0,1,0,1,1,2016
33,0,0,Dwayne Washington,@Ind,0,0,0,0,0,0,6.00,RB,0,0,0,0,0,2,1,1,1,2016
34,0,0,Jonathan Stewart,@Den,0,0,0,0,0,0,6.00,RB,0,0,0,0,0,15,0,64,1,2016
35,0,0,Jamize Olawale,@NO,0,0,0,0,0,0,6.00,RB,0,0,0,0,0,1,1,2,1,2016
36,0,0,Christine Michael,Mia,0,0,0,0,0,0,6.00,RB,0,0,5,2,0,15,0,66,1,2016
37,0,0,Frank Gore,Det,0,0,0,0,0,0,6.00,RB,0,0,19,4,0,14,0,59,1,2016
38,0,0,Shane Vereen,@Dal,0,0,0,0,0,0,5.00,RB,0,0,23,3,0,6,0,38,1,2016
39,0,0,Thomas Rawls,Mia,0,0,0,0,0,0,5.00,RB,0,0,26,3,0,12,0,32,1,2016
40,0,0,Justin Forsett,Buf,0,0,0,0,0,0,5.00,RB,0,0,15,2,0,10,0,41,1,2016
41,0,0,James White,@Ari,0,0,0,0,0,0,4.00,RB,0,0,40,5,0,1,0,4,1,2016
42,0,0,Bilal Powell,Cin,0,0,0,0,0,0,4.00,RB,0,0,7,2,0,4,0,41,1,2016
