,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
0,0,0,Carlos Hyde,Min,0,0,0,0,0,0,29.00,RB,0,0,14,2,0,26,2,168,1,2015
1,0,0,Matt Forte,GB,0,0,0,0,0,0,22.00,RB,0,0,25,5,0,24,1,141,1,2015
2,0,0,Chris Ivory,Cle,0,0,0,0,0,0,21.00,RB,0,0,9,1,0,20,2,91,1,2015
3,0,0,Bishop Sankey,@TB,0,0,0,0,0,0,20.00,RB,0,1,12,2,0,12,1,74,1,2015
4,0,0,Jeremy Hill,@Oak,0,0,0,0,0,0,18.00,RB,0,0,0,0,0,19,2,63,1,2015
5,0,0,Danny Woodhead,Det,0,0,0,0,0,0,17.00,RB,0,0,19,3,0,13,2,43,1,2015
6,0,0,Eddie Lacy,@Chi,0,0,0,0,0,0,15.00,RB,0,0,14,2,0,19,1,85,1,2015
7,0,0,Jamaal Charles,@Hou,0,0,0,0,0,0,15.00,RB,0,1,46,5,0,16,0,57,1,2015
8,0,0,Ameer Abdullah,@SD,0,0,0,0,0,0,15.00,RB,0,0,44,4,0,7,1,50,1,2015
9,0,0,DeMarco Murray,@Atl,0,0,0,0,0,0,13.00,RB,0,1,11,4,0,8,1,9,1,2015
10,0,0,DeAngelo Williams,@NE,0,0,0,0,0,0,12.00,RB,0,0,5,1,0,21,0,127,1,2015
11,0,0,Darren Sproles,@Atl,0,0,0,0,0,0,12.00,RB,0,0,76,7,0,5,0,50,1,2015
12,0,0,Alfred Morris,Mia,0,0,0,0,0,0,12.00,RB,0,0,0,0,0,25,0,121,1,2015
13,0,0,Marshawn Lynch,@Stl,0,0,0,0,0,0,12.00,RB,0,0,31,5,1,18,0,73,1,2015
14,0,0,Karlos Williams,Ind,0,0,0,0,0,0,11.00,RB,0,0,0,0,0,6,1,55,1,2015
15,0,0,Dion Lewis,Pit,0,0,0,0,0,0,11.00,RB,0,0,51,4,0,15,0,69,1,2015
16,0,0,David Johnson,NO,0,0,0,0,0,0,11.00,RB,0,1,55,1,0,0,0,0,1,2015
17,0,0,Rashad Jennings,@Dal,0,0,0,0,0,0,11.00,RB,0,0,0,0,0,13,1,52,1,2015
18,0,0,Mark Ingram,@Ari,0,0,0,0,0,0,11.00,RB,0,0,98,8,0,9,0,24,1,2015
19,0,1,Andre Ellington,NO,0,0,0,0,0,0,11.00,RB,0,0,7,1,0,12,1,69,1,2015
20,0,0,Benny Cunningham,Sea,0,0,0,0,0,0,11.00,RB,0,0,77,4,0,16,0,45,1,2015
21,0,0,Joseph Randle,NYG,0,0,0,0,0,0,10.00,RB,0,0,42,3,0,16,0,65,1,2015
22,0,0,Theo Riddick,@SD,0,0,0,0,0,0,9.00,RB,0,1,37,2,0,0,0,0,1,2015
23,0,0,LeSean McCoy,Ind,0,0,0,0,0,0,8.00,RB,0,0,46,3,0,17,0,41,1,2015
24,0,0,Ryan Mathews,@Atl,0,0,0,0,0,0,8.00,RB,0,0,24,3,0,3,1,4,1,2015
25,0,0,Tevin Coleman,Phi,0,0,0,0,0,0,8.00,RB,0,0,0,0,0,20,0,80,1,2015
26,0,0,Giovani Bernard,@Oak,0,0,0,0,0,0,8.00,RB,0,0,25,6,0,8,0,63,1,2015
27,0,0,Jonathan Stewart,@Jax,0,0,0,0,0,0,7.00,RB,0,0,25,4,0,18,0,56,1,2015
28,0,0,Bilal Powell,Cle,0,0,0,0,0,0,7.00,RB,0,0,16,2,0,12,0,62,1,2015
29,0,0,Latavius Murray,Cin,0,0,0,0,0,0,7.00,RB,0,0,36,7,0,11,0,44,1,2015
30,0,0,Lamar Miller,@Was,0,0,0,0,0,0,7.00,RB,0,0,22,1,0,13,0,53,1,2015
31,0,0,Lance Dunbar,NYG,0,0,0,0,0,0,7.00,RB,0,0,70,8,0,0,0,0,1,2015
32,0,0,T.J. Yeldon,Car,0,0,0,0,0,0,6.00,RB,0,0,16,3,0,12,0,51,1,2015
33,0,0,Khiry Robinson,@Ari,0,0,0,0,0,0,6.00,RB,0,0,51,5,0,8,0,19,1,2015
34,0,0,Will Johnson,@NE,0,0,0,0,0,0,6.00,RB,0,0,0,0,0,4,1,7,1,2015
35,0,0,Anthony Dixon,Ind,0,0,0,0,0,0,6.00,RB,0,0,0,0,0,3,1,1,1,2015
36,0,0,Shane Vereen,@Dal,0,0,0,0,0,0,5.00,RB,0,0,45,4,0,3,0,14,1,2015
37,0,0,Adrian Peterson,@SF,0,0,0,0,0,0,5.00,RB,0,0,21,3,0,10,0,31,1,2015
38,0,0,Doug Martin,Ten,0,0,0,0,0,0,5.00,RB,0,0,2,1,0,11,0,52,1,2015
39,0,1,Melvin Gordon,Det,0,0,0,0,0,0,5.00,RB,0,0,16,3,0,14,0,51,1,2015
40,0,0,Justin Forsett,@Den,0,0,0,0,0,0,5.00,RB,0,0,13,4,0,14,0,43,1,2015
41,0,0,Ronnie Hillman,Bal,0,0,0,0,0,0,4.00,RB,0,0,0,0,0,12,0,41,1,2015
42,0,0,Alfred Blue,KC,0,0,0,0,0,0,4.00,RB,0,0,7,1,0,9,0,42,1,2015
43,0,1,Terrance West,@TB,0,0,0,0,0,0,3.00,RB,0,0,0,0,0,13,0,41,1,2015
44,0,0,Charles Sims,Ten,0,0,0,0,0,0,3.00,RB,0,0,23,2,0,5,0,12,1,2015
45,0,0,Chris Johnson,NO,0,0,0,0,0,0,3.00,RB,0,0,0,0,0,10,0,37,1,2015
46,0,0,Frank Gore,@Buf,0,0,0,0,0,0,3.00,RB,0,0,0,2,0,8,0,31,1,2015
47,0,0,Devonta Freeman,Phi,0,0,0,0,0,0,3.00,RB,0,0,29,3,0,10,0,18,1,2015
