,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
4432,2015,2,Patrick DiMarco,0,0,Giants,0,0,0,0,0,0,1.0,RB,0,0,19,1,0,0,0,0,1
4550,2015,3,Patrick DiMarco,0,0,Cowboys,0,0,0,0,0,0,0.0,RB,0,0,4,1,0,0,0,0,1
4780,2015,6,Patrick DiMarco,0,0,Saints,0,0,0,0,0,0,1.0,RB,0,0,18,2,0,0,0,0,1
4873,2015,7,Patrick DiMarco,0,0,Titans,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,1,0,0,1
4953,2015,8,Patrick DiMarco,0,0,Buccaneers,0,0,0,0,0,0,0.0,RB,0,0,8,1,0,0,0,0,0
5107,2015,11,Patrick DiMarco,0,0,Colts,0,0,0,0,0,0,14.0,RB,0,2,21,3,0,0,0,0,0
5335,2015,13,Patrick DiMarco,0,0,Buccaneers,0,0,0,0,0,0,1.0,RB,0,0,18,2,0,0,0,0,1
5418,2015,14,Patrick DiMarco,0,0,Panthers,0,0,0,0,0,0,1.0,RB,0,0,15,2,0,0,0,0,1
5699,2015,17,Patrick DiMarco,0,0,Saints,0,0,0,0,0,0,0.0,RB,0,0,7,1,0,0,0,0,0
