,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
69,69,69,0,0,Jamaal Williams,Packers,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,2,0,9,1,2017
155,155,155,0,0,Jamaal Williams,Falcons,0,0,0,0,0,0,0.0,RB,0,0,5,1,0,2,0,6,2,2017
247,247,247,0,0,Jamaal Williams,Packers,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,1,0,6,3,2017
325,325,325,0,0,Jamaal Williams,Packers,0,0,0,0,0,0,1.0,RB,0,0,2,1,0,4,0,11,4,2017
426,426,426,0,0,Jamaal Williams,Cowboys,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,1,0,1,5,2017
677,677,677,0,0,Jamaal Williams,Packers,0,0,0,0,0,0,9.0,RB,0,0,31,2,0,1,1,1,9,2017
763,763,763,0,0,Jamaal Williams,Bears,0,0,0,0,0,0,6.0,RB,0,0,7,1,0,20,0,67,10,2017
843,843,843,0,0,Jamaal Williams,Packers,0,0,0,0,0,0,8.0,RB,0,0,38,4,0,18,0,57,11,2017
898,898,898,0,0,Jamaal Williams,Steelers,0,0,0,0,0,0,24.0,RB,0,1,69,4,0,21,1,66,12,2017
981,981,981,0,0,Jamaal Williams,Packers,0,0,0,0,0,0,18.0,RB,0,0,10,2,0,21,1,113,13,2017
