,Unnamed: 0.1_x,Unnamed: 0.1.1_x,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,1,1.0,1.0,3.0,3.0,Greg Zuerlein,Rams,16.0,K,1,5.0,5.0,2017.0,1,1.0,0.0,1.0,2.0,Colts,150.0,9.0,31.0,DST,75.0,4.0,1.0,Rams,225.0,2.0
1,43,1.0,1.0,3.0,3.0,Greg Zuerlein,Rams,16.0,K,2,5.0,5.0,2017.0,58,1.0,0.0,1.0,2.0,Redskins,150.0,9.0,31.0,DST,75.0,4.0,1.0,Rams,225.0,2.0
2,71,22.0,0.5,2.5,2.5,Greg Zuerlein,49ers,12.0,K,3,3.5,3.5,2017.0,86,34.0,0.0,0.5,0.5,Rams,176.0,17.5,7.5,DST,123.5,1.5,0.0,49ers,299.5,0.0
3,97,38.333333333333336,0.3333333333333333,2.333333333333333,2.333333333333333,Greg Zuerlein,Cowboys,11.666666666666664,K,4,4.0,4.0,2017.0,124,43.0,0.0,0.3333333333333333,0.6666666666666666,Rams,227.66666666666663,20.666666666666668,10.333333333333334,DST,87.33333333333331,3.6666666666666665,0.0,Cowboys,315.0,0.0
4,150,53.0,0.25,3.5,3.5,Greg Zuerlein,Rams,14.5,K,5,3.5,3.5,2017.0,135,61.0,0.0,0.75,1.0,Steelers,216.25,26.25,12.0,DST,151.5,3.0,0.25,Rams,367.75,0.5
5,164,72.4,0.2,3.2,3.0,Greg Zuerlein,Jaguars,12.4,K,6,3.0,3.0,2017.0,175,69.4,0.0,1.0,2.0,Rams,177.8,16.6,19.2,DST,146.4,4.0,0.0,Jaguars,324.2,0.8
6,189,87.66666666666669,0.3333333333333333,3.0,2.833333333333333,Greg Zuerlein,Rams,12.166666666666664,K,7,3.0,3.0,2017.0,186,89.0,0.16666666666666666,0.5,1.1666666666666667,Cardinals,210.66666666666663,23.0,14.0,DST,139.5,3.333333333333333,0.16666666666666666,Rams,350.16666666666674,0.6666666666666666
7,242,102.14285714285714,0.42857142857142855,3.1428571428571432,3.0,Greg Zuerlein,Giants,12.857142857142858,K,9,3.0,3.0,2017.0,263,111.42857142857143,0.14285714285714285,0.5714285714285714,0.42857142857142855,Rams,258.7142857142857,22.285714285714285,7.571428571428571,DST,120.71428571428572,1.8571428571428568,0.14285714285714285,Giants,379.4285714285714,0.14285714285714285
8,269,119.625,0.375,3.125,3.0,Greg Zuerlein,Rams,13.125,K,10,3.375,3.375,2017.0,265,120.25,0.25,0.625,1.25,Texans,205.375,19.375,14.375,DST,121.625,3.125,0.125,Rams,327.0,0.5
9,321,136.22222222222223,0.4444444444444444,3.2222222222222223,3.111111111111111,Greg Zuerlein,Vikings,13.555555555555555,K,11,3.333333333333333,3.333333333333333,2017.0,302,139.66666666666666,0.0,0.3333333333333333,0.8888888888888888,Rams,213.22222222222226,18.33333333333333,8.777777777777779,DST,81.33333333333333,2.7777777777777777,0.0,Vikings,294.5555555555556,0.0
10,325,154.7,0.4,2.9,2.8,Greg Zuerlein,Rams,12.3,K,12,3.1,3.1,2017.0,339,154.3,0.2,0.7,1.2,Saints,211.7,18.6,13.4,DST,123.3,2.8,0.1,Rams,335.0,0.4
11,358,170.1818181818182,0.4545454545454545,3.0909090909090913,2.9090909090909087,Greg Zuerlein,Cardinals,12.636363636363635,K,13,3.0,3.0,2017.0,377,175.54545454545453,0.0,0.3636363636363637,0.9090909090909092,Rams,232.45454545454547,25.272727272727273,7.363636363636362,DST,100.36363636363636,2.4545454545454546,0.0,Cardinals,332.8181818181818,0.09090909090909093
