,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
2618,9.0,0.0,2.0,2.0,Robbie Gould,Colts,11.0,K,1,5.0,5.0,2012.0,0.0
2668,9.0,0.0,2.0,2.0,Robbie Gould,Packers,11.0,K,2,5.0,5.0,2012.0,0.0
2680,34.0,0.0,1.5,1.5,Robbie Gould,Rams,7.5,K,3,3.0,3.0,2012.0,0.5
2715,46.333333333333336,0.3333333333333333,2.0,2.0,Robbie Gould,Cowboys,9.333333333333334,K,4,2.6666666666666665,2.6666666666666665,2012.0,0.3333333333333333
2742,61.25,0.25,2.0,2.0,Robbie Gould,Jaguars,9.5,K,5,3.0,3.0,2012.0,0.5
2811,75.6,0.2,2.0,2.0,Robbie Gould,Lions,9.8,K,7,3.4,3.4,2012.0,0.6
2844,96.66666666666667,0.16666666666666666,2.1666666666666665,2.0,Robbie Gould,Panthers,9.333333333333334,K,8,3.0,3.0,2012.0,0.5
2853,116.42857142857143,0.14285714285714285,2.142857142857143,1.8571428571428572,Robbie Gould,Titans,8.714285714285714,K,9,2.857142857142857,2.857142857142857,2012.0,0.42857142857142855
2891,132.375,0.125,2.25,2.0,Robbie Gould,Texans,9.5,K,10,3.25,3.25,2012.0,0.5
2938,149.0,0.2222222222222222,2.3333333333333335,2.0,Robbie Gould,49ers,9.333333333333334,K,11,2.888888888888889,2.888888888888889,2012.0,0.4444444444444444
2949,167.0,0.2,2.1,1.8,Robbie Gould,Min,8.5,K,12,2.7,2.7,2012.0,0.5
2997,182.72727272727272,0.18181818181818182,2.1818181818181817,1.8181818181818181,Robbie Gould,Seahawks,8.454545454545455,K,13,2.6363636363636362,2.6363636363636362,2012.0,0.45454545454545453
3031,199.83333333333334,0.16666666666666666,2.0833333333333335,1.75,Robbie Gould,Min,8.166666666666666,K,14,2.5833333333333335,2.5833333333333335,2012.0,0.4166666666666667
