,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
530,2013,1,Bears,0,1,2,Bengals,277,21,8.0,DST,63,1.0,0,340,0,0
550,2013,2,Bears,0,2,1,Min,227,30,13.0,DST,123,1.0,0,350,1,0
576,2013,3,Bears,0,3,2,Steelers,379,23,26.0,DST,80,3.0,0,459,2,1
627,2013,4,Bears,0,2,1,Lions,228,40,7.0,DST,159,1.0,0,387,0,1
661,2013,5,Bears,0,0,0,Saints,283,26,2.0,DST,64,1.0,0,347,0,0
673,2013,6,Bears,0,0,3,Giants,232,21,14.0,DST,123,1.0,0,355,1,0
714,2013,7,Bears,0,0,1,Redskins,290,45,9.0,DST,209,1.0,0,499,1,1
758,2013,9,Bears,0,0,1,Packers,113,20,11.0,DST,199,5.0,0,312,0,1
802,2013,10,Bears,0,0,1,Lions,219,21,3.0,DST,145,0.0,0,364,0,0
810,2013,11,Bears,0,0,2,Ravens,143,20,17.0,DST,174,3.0,0,317,1,0
861,2013,12,Bears,0,0,0,Rams,148,42,2.0,DST,258,2.0,0,406,0,1
879,2013,13,Bears,0,0,1,Min,250,23,8.0,DST,246,5.0,0,496,0,1
920,2013,14,Bears,0,0,0,Cowboys,130,28,2.0,DST,198,2.0,0,328,0,0
940,2013,15,Bears,0,0,2,Browns,273,31,10.0,DST,93,0.0,0,366,1,1
984,2013,16,Bears,0,1,0,Eagles,225,54,4.0,DST,289,2.0,0,514,0,1
1011,2013,17,Bears,0,0,2,Packers,313,33,7.0,DST,160,3.0,0,473,0,0
