,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
4,4,4,0,1,Carson Wentz,Redskins,1,39,26,1,2,307,23.0,QB,0,0,0,0,0,4,0,6,1,2017
35,35,35,0,0,Carson Wentz,Chiefs,0,46,25,1,2,333,28.0,QB,0,0,0,0,0,4,0,55,2,2017
89,89,89,0,0,Carson Wentz,Eagles,0,31,21,0,1,176,15.0,QB,0,0,0,0,0,6,0,22,3,2017
117,117,117,0,0,Carson Wentz,Chargers,0,31,17,0,1,242,16.0,QB,0,0,0,0,0,6,0,14,4,2017
139,139,139,0,0,Carson Wentz,Eagles,0,30,21,1,4,304,35.0,QB,0,0,0,0,0,6,0,11,5,2017
170,170,170,0,1,Carson Wentz,Panthers,0,30,16,0,3,222,27.0,QB,0,0,0,0,0,6,0,25,6,2017
200,200,200,0,0,Carson Wentz,Eagles,0,25,17,1,4,268,38.0,QB,0,0,0,0,0,8,0,63,7,2017
242,242,242,0,0,Carson Wentz,Eagles,1,32,18,1,2,211,20.0,QB,0,0,0,0,0,2,0,7,8,2017
265,265,265,0,0,Carson Wentz,Eagles,0,27,15,0,4,199,31.0,QB,0,0,0,0,0,2,0,8,9,2017
334,334,334,0,0,Carson Wentz,Cowboys,2,27,14,0,2,168,23.0,QB,0,0,0,0,0,6,0,13,11,2017
365,365,365,0,0,Carson Wentz,Eagles,0,36,23,0,3,227,29.0,QB,0,0,0,0,0,5,0,29,12,2017
407,407,407,0,1,Carson Wentz,Steelers,0,45,29,1,1,348,19.0,QB,0,0,0,0,0,6,0,30,13,2017
