,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
26,26,26,0,0,Eli Manning,Cowboys,0,38,29,1,0,220,6.0,QB,0,0,0,0,0,1,0,-1,1,2017
53,53,53,0,0,Eli Manning,Giants,0,32,22,1,1,239,13.0,QB,0,0,0,0,0,0,0,0,2,2017
76,76,76,0,0,Eli Manning,Eagles,0,47,35,2,3,366,28.0,QB,0,0,0,0,0,0,0,0,3,2017
107,107,107,0,0,Eli Manning,Buccaneers,0,49,30,0,2,288,31.0,QB,0,0,0,0,0,3,1,22,4,2017
149,149,149,0,1,Eli Manning,Giants,0,36,21,1,2,225,18.0,QB,0,0,0,0,0,0,0,0,5,2017
190,190,190,0,0,Eli Manning,Broncos,0,19,11,0,1,128,11.0,QB,0,0,0,0,0,1,0,0,6,2017
223,223,223,0,1,Eli Manning,Giants,0,39,19,0,1,134,10.0,QB,0,0,0,0,0,0,0,0,7,2017
281,281,281,0,1,Eli Manning,Giants,0,36,20,1,2,220,17.0,QB,0,0,0,0,0,0,0,0,9,2017
304,304,304,0,1,Eli Manning,49ers,0,37,28,0,2,273,21.0,QB,0,0,0,0,0,0,0,0,10,2017
351,351,351,0,0,Eli Manning,Giants,0,35,19,0,0,205,8.0,QB,0,0,0,0,0,2,0,5,11,2017
392,392,392,0,0,Eli Manning,Redskins,0,27,13,1,0,113,2.0,QB,0,0,0,0,0,1,0,-1,12,2017
